game_id,team_id,season,is_home,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022200014,1610612758,2022-23,True,240,108,41,4,37,27,8,5,16,25,39,85,0.459,17,44,0.386,13,19,0.684,-7
0022200011,1610612759,2022-23,True,240,102,44,14,30,22,8,8,15,19,40,99,0.404,7,34,0.206,15,21,0.714,-27
0022200010,1610612760,2022-23,False,240,108,57,16,41,22,6,6,14,26,38,99,0.384,14,45,0.311,18,22,0.818,-7
0022200008,1610612761,2022-23,True,240,108,41,12,29,19,15,4,13,23,36,86,0.419,13,30,0.433,23,32,0.719,3
0022200012,1610612762,2022-23,True,240,123,43,11,32,27,10,1,20,21,42,83,0.506,16,38,0.421,23,31,0.742,21
0022200009,1610612763,2022-23,True,265,115,64,20,44,27,6,7,14,17,42,108,0.389,17,50,0.34,14,23,0.609,3
0022200004,1610612764,2022-23,False,240,114,53,14,39,21,5,10,17,19,42,92,0.457,11,31,0.355,19,24,0.792,7
0022200003,1610612765,2022-23,True,240,113,41,12,29,31,11,4,13,21,40,94,0.426,14,38,0.368,19,24,0.792,4
0022200011,1610612766,2022-23,False,240,129,51,14,37,26,7,10,15,20,48,94,0.511,13,29,0.448,20,23,0.87,27
0022200016,1610612746,2022-23,False,240,103,58,10,48,18,7,7,23,24,37,80,0.463,9,29,0.31,20,31,0.645,6
0022200016,1610612747,2022-23,True,240,97,38,8,30,23,13,5,10,24,33,94,0.351,9,45,0.2,22,26,0.846,-6
0022200015,1610612749,2022-23,False,240,90,48,7,41,24,4,6,14,16,34,84,0.405,13,42,0.31,9,14,0.643,2
0022200015,1610612755,2022-23,True,240,88,44,6,38,17,6,5,10,14,36,83,0.434,5,24,0.208,11,13,0.846,-2
0022200020,1610612737,2022-23,True,240,108,46,9,37,26,10,2,17,22,40,89,0.449,13,31,0.419,15,16,0.938,10
0022200022,1610612738,2022-23,False,240,111,43,12,31,17,4,11,20,23,41,79,0.519,14,33,0.424,15,15,1.0,7
0022200017,1610612740,2022-23,False,240,124,53,15,38,23,9,7,16,14,42,89,0.472,8,22,0.364,32,37,0.865,12
0022200019,1610612741,2022-23,False,240,100,38,10,28,19,8,3,13,15,33,79,0.418,7,27,0.259,27,33,0.818,-2
0022200026,1610612743,2022-23,False,240,128,41,12,29,30,10,2,20,22,46,86,0.535,15,34,0.441,21,25,0.84,5
0022200026,1610612744,2022-23,True,240,123,35,7,28,34,10,3,19,23,42,88,0.477,15,44,0.341,24,27,0.889,-5
0022200024,1610612745,2022-23,True,240,122,45,13,32,18,4,6,14,22,44,93,0.473,16,35,0.457,18,30,0.6,-7
0022200022,1610612748,2022-23,True,240,104,36,11,25,23,8,3,10,18,42,92,0.457,8,26,0.308,12,15,0.8,-7
0022200025,1610612750,2022-23,True,265,126,60,21,39,20,5,7,20,22,49,107,0.458,11,33,0.333,17,23,0.739,-6
0022200021,1610612751,2022-23,True,240,109,44,13,31,26,3,13,13,19,38,80,0.475,13,35,0.371,20,29,0.69,4
0022200023,1610612752,2022-23,True,240,130,50,11,39,29,4,6,12,26,50,95,0.526,16,38,0.421,14,22,0.636,24
0022200020,1610612753,2022-23,False,240,98,44,10,34,16,9,7,19,19,33,80,0.413,8,34,0.235,24,30,0.8,-10
0022200018,1610612754,2022-23,True,240,134,42,14,28,32,8,6,16,34,51,104,0.49,11,35,0.314,21,22,0.955,-3
0022200027,1610612756,2022-23,False,265,111,41,9,32,31,14,1,17,29,43,94,0.457,10,27,0.37,15,21,0.714,-2
0022200027,1610612757,2022-23,True,265,113,48,13,35,14,8,5,21,19,36,82,0.439,10,29,0.345,31,36,0.861,2
0022200018,1610612759,2022-23,False,240,137,37,7,30,34,9,4,17,22,44,81,0.543,17,31,0.548,32,44,0.727,3
0022200021,1610612761,2022-23,False,240,105,41,8,33,25,9,4,15,21,41,84,0.488,11,28,0.393,12,18,0.667,-4
0022200025,1610612762,2022-23,False,265,132,54,19,35,39,11,8,13,23,49,111,0.441,20,50,0.4,14,21,0.667,6
0022200024,1610612763,2022-23,False,240,129,50,17,33,26,8,10,12,21,45,98,0.459,19,42,0.452,20,29,0.69,7
0022200019,1610612764,2022-23,True,240,102,39,5,34,26,8,8,17,22,41,80,0.513,10,26,0.385,10,11,0.909,2
0022200023,1610612765,2022-23,False,240,106,49,13,36,26,6,2,15,21,39,90,0.433,9,36,0.25,19,32,0.594,-24
0022200017,1610612766,2022-23,True,240,112,37,11,26,30,9,4,14,24,44,97,0.454,13,34,0.382,11,14,0.786,-12
0022200030,1610612738,2022-23,False,240,126,37,7,30,24,5,6,8,21,42,87,0.483,19,47,0.404,23,28,0.821,6
0022200032,1610612739,2022-23,False,240,128,48,8,40,32,4,5,18,17,48,85,0.565,16,27,0.593,16,18,0.889,32
0022200032,1610612741,2022-23,True,240,96,35,10,25,19,12,7,10,19,34,84,0.405,7,29,0.241,21,25,0.84,-32
0022200034,1610612742,2022-23,True,240,137,52,15,37,23,7,7,15,24,45,90,0.5,17,39,0.436,30,36,0.833,41
0022200035,1610612743,2022-23,True,240,122,46,9,37,33,5,6,18,21,42,85,0.494,20,38,0.526,18,31,0.581,5
0022200033,1610612745,2022-23,False,240,105,47,15,32,20,9,6,14,22,36,93,0.387,16,37,0.432,17,22,0.773,-20
0022200036,1610612746,2022-23,False,240,111,40,5,35,24,8,3,13,21,41,81,0.506,9,22,0.409,20,22,0.909,2
0022200031,1610612748,2022-23,True,240,112,44,6,38,28,2,2,16,26,38,76,0.5,11,30,0.367,25,27,0.926,3
0022200033,1610612749,2022-23,True,240,125,47,8,39,29,6,10,16,22,48,85,0.565,16,31,0.516,13,21,0.619,20
0022200030,1610612753,2022-23,True,240,120,48,12,36,21,5,7,9,24,45,95,0.474,15,34,0.441,15,23,0.652,-6
0022200029,1610612754,2022-23,True,240,124,59,20,39,28,7,15,11,21,45,103,0.437,16,42,0.381,18,24,0.75,9
0022200028,1610612755,2022-23,True,240,105,40,12,28,26,6,5,12,15,37,84,0.44,10,31,0.323,21,28,0.75,-9
0022200036,1610612758,2022-23,True,240,109,39,9,30,24,5,5,12,21,40,85,0.471,14,35,0.4,15,26,0.577,-2
0022200028,1610612759,2022-23,False,240,114,43,12,31,27,5,7,14,20,43,89,0.483,16,38,0.421,12,15,0.8,9
0022200035,1610612760,2022-23,False,240,117,47,10,37,29,10,5,13,27,42,94,0.447,15,38,0.395,18,23,0.783,-5
0022200031,1610612761,2022-23,False,240,109,37,8,29,24,9,5,6,25,37,87,0.425,14,39,0.359,21,28,0.75,-3
0022200034,1610612763,2022-23,False,240,96,29,6,23,20,4,8,18,29,34,79,0.43,9,33,0.273,19,24,0.792,-41
0022200029,1610612765,2022-23,False,240,115,53,17,36,26,5,3,14,20,37,95,0.389,18,42,0.429,23,30,0.767,-9
0022200038,1610612737,2022-23,True,240,109,45,16,29,23,8,9,12,21,39,95,0.411,8,35,0.229,23,28,0.821,-17
0022200039,1610612739,2022-23,True,265,117,48,16,32,19,10,5,13,20,41,96,0.427,13,33,0.394,22,25,0.88,10
0022200040,1610612740,2022-23,True,265,121,45,14,31,30,8,6,17,22,48,102,0.471,8,27,0.296,17,22,0.773,-1
0022200042,1610612744,2022-23,True,240,130,37,6,31,24,7,5,13,21,45,87,0.517,14,33,0.424,26,36,0.722,5
0022200043,1610612746,2022-23,True,240,95,43,9,34,16,10,0,15,18,36,82,0.439,9,32,0.281,14,20,0.7,-17
0022200037,1610612747,2022-23,True,240,104,40,10,30,26,9,9,13,24,41,92,0.446,6,33,0.182,16,20,0.8,-2
0022200041,1610612750,2022-23,False,240,116,54,12,42,24,9,3,15,17,46,88,0.523,10,34,0.294,14,22,0.636,10
0022200043,1610612756,2022-23,False,240,112,49,13,36,29,5,3,13,18,43,93,0.462,15,42,0.357,11,12,0.917,17
0022200037,1610612757,2022-23,False,240,106,52,13,39,19,6,5,19,20,37,84,0.44,10,27,0.37,22,27,0.815,2
0022200042,1610612758,2022-23,False,240,125,51,13,38,31,10,2,16,29,47,100,0.47,11,43,0.256,20,25,0.8,-5
0022200041,1610612760,2022-23,True,240,106,42,11,31,24,7,4,11,15,41,94,0.436,9,41,0.22,15,21,0.714,-10
0022200040,1610612762,2022-23,False,265,122,44,15,29,29,13,6,17,20,43,98,0.439,13,38,0.342,23,28,0.821,1
0022200039,1610612764,2022-23,False,265,107,35,4,31,25,9,4,20,24,43,87,0.494,12,28,0.429,9,15,0.6,-10
0022200038,1610612766,2022-23,False,240,126,52,14,38,28,7,6,14,24,47,90,0.522,11,26,0.423,21,30,0.7,17
0022200047,1610612738,2022-23,False,240,102,45,14,31,26,5,7,11,24,37,100,0.37,18,48,0.375,10,12,0.833,-18
0022200047,1610612741,2022-23,True,240,120,60,14,46,29,4,6,14,18,42,87,0.483,10,21,0.476,26,29,0.897,18
0022200051,1610612743,2022-23,False,240,110,38,10,28,28,4,1,8,28,45,91,0.495,12,31,0.387,8,14,0.571,-25
0022200048,1610612745,2022-23,True,240,114,47,17,30,17,7,7,16,20,38,90,0.422,11,35,0.314,27,32,0.844,6
0022200045,1610612748,2022-23,True,240,90,46,8,38,19,5,3,12,15,29,83,0.349,8,34,0.235,24,27,0.889,-8
0022200050,1610612750,2022-23,True,240,106,50,10,40,24,7,5,16,18,38,86,0.442,8,31,0.258,22,24,0.917,-9
0022200049,1610612751,2022-23,False,240,124,35,9,26,27,4,7,11,30,47,87,0.54,9,29,0.31,21,26,0.808,-10
0022200046,1610612752,2022-23,True,240,115,50,18,32,24,7,3,14,24,43,93,0.462,11,37,0.297,18,25,0.72,13
0022200046,1610612753,2022-23,False,240,102,41,13,28,14,6,4,13,23,36,86,0.419,7,35,0.2,23,27,0.852,-13
0022200044,1610612754,2022-23,False,240,106,47,14,33,27,3,4,13,23,38,90,0.422,12,44,0.273,18,23,0.783,-14
0022200044,1610612755,2022-23,True,240,120,39,7,32,25,8,7,8,20,38,80,0.475,19,43,0.442,25,28,0.893,14
0022200051,1610612757,2022-23,True,240,135,45,9,36,23,3,6,10,15,48,83,0.578,16,35,0.457,23,31,0.742,25
0022200050,1610612759,2022-23,False,240,115,50,14,36,37,11,0,13,21,48,105,0.457,12,37,0.324,7,13,0.538,9
0022200045,1610612761,2022-23,False,240,98,52,10,42,22,6,6,12,22,34,86,0.395,14,32,0.438,16,20,0.8,8
0022200048,1610612762,2022-23,False,240,108,49,18,31,23,8,10,20,27,44,93,0.473,11,32,0.344,9,16,0.563,-6
0022200049,1610612763,2022-23,True,240,134,38,12,26,21,7,3,9,22,47,94,0.5,16,34,0.471,24,31,0.774,10
0022200053,1610612740,2022-23,True,240,113,26,4,22,25,7,3,14,21,44,76,0.579,12,27,0.444,13,18,0.722,2
0022200053,1610612742,2022-23,False,240,111,37,11,26,18,8,5,12,16,41,82,0.5,12,39,0.308,17,24,0.708,-2
0022200055,1610612744,2022-23,False,240,105,40,10,30,28,7,7,16,28,41,91,0.451,10,35,0.286,13,17,0.765,-29
0022200054,1610612746,2022-23,False,240,94,47,7,40,21,5,14,19,18,35,83,0.422,10,31,0.323,14,18,0.778,-14
0022200055,1610612756,2022-23,True,240,134,48,14,34,31,8,4,14,19,47,92,0.511,12,29,0.414,28,34,0.824,29
0022200054,1610612760,2022-23,True,240,108,60,21,39,19,12,8,6,13,42,110,0.382,4,30,0.133,20,25,0.8,14
0022200052,1610612764,2022-23,True,240,120,47,9,38,26,7,7,12,21,44,85,0.518,10,33,0.303,22,26,0.846,21
0022200052,1610612765,2022-23,False,240,99,41,11,30,12,6,1,13,26,36,88,0.409,8,28,0.286,19,25,0.76,-21
0022200057,1610612737,2022-23,False,240,118,46,10,36,22,6,12,12,20,45,91,0.495,8,22,0.364,20,25,0.8,5
0022200056,1610612739,2022-23,True,240,103,43,12,31,25,6,3,13,22,36,87,0.414,10,33,0.303,21,30,0.7,11
0022200061,1610612741,2022-23,True,240,124,44,9,35,34,10,5,18,25,43,87,0.494,16,30,0.533,22,24,0.917,15
0022200064,1610612743,2022-23,True,240,110,54,9,45,34,12,5,11,17,42,92,0.457,9,34,0.265,17,21,0.81,11
0022200063,1610612745,2022-23,False,240,101,49,14,35,19,7,2,19,30,36,94,0.383,11,40,0.275,18,24,0.75,-8
0022200064,1610612747,2022-23,False,240,99,47,7,40,25,8,4,14,16,40,90,0.444,8,30,0.267,11,16,0.688,-11
0022200065,1610612748,2022-23,False,240,119,46,15,31,34,13,2,18,22,44,87,0.506,15,38,0.395,16,19,0.842,21
0022200060,1610612749,2022-23,True,240,110,54,14,40,21,8,12,19,22,39,88,0.443,10,36,0.278,22,29,0.759,11
0022200062,1610612750,2022-23,True,240,134,30,0,30,37,9,6,17,19,52,80,0.65,20,34,0.588,10,16,0.625,12
0022200060,1610612751,2022-23,False,240,99,37,7,30,23,7,6,14,24,34,86,0.395,7,27,0.259,24,30,0.8,-11
0022200058,1610612752,2022-23,True,265,134,46,12,34,26,5,11,16,24,52,97,0.536,11,30,0.367,19,22,0.864,3
0022200056,1610612753,2022-23,False,240,92,43,10,33,19,6,6,17,29,35,81,0.432,6,24,0.25,16,21,0.762,-11
0022200061,1610612754,2022-23,False,240,109,38,6,32,31,5,12,20,18,37,86,0.43,16,40,0.4,19,24,0.792,-15
0022200059,1610612755,2022-23,False,240,109,34,4,30,29,6,2,13,12,40,79,0.506,16,36,0.444,13,19,0.684,-10
0022200065,1610612757,2022-23,True,240,98,38,11,27,20,9,4,19,17,34,78,0.436,12,37,0.324,18,26,0.692,-21
0022200062,1610612759,2022-23,False,240,122,41,14,27,34,6,2,16,18,43,95,0.453,16,36,0.444,20,22,0.909,-12
0022200059,1610612761,2022-23,True,240,119,39,6,33,32,9,5,9,21,46,84,0.548,16,37,0.432,11,14,0.786,10
0022200063,1610612762,2022-23,True,240,109,53,11,42,28,11,5,16,28,38,90,0.422,13,45,0.289,20,30,0.667,8
0022200057,1610612765,2022-23,True,240,113,40,10,30,23,4,6,14,25,42,91,0.462,14,32,0.438,15,22,0.682,-5
0022200058,1610612766,2022-23,False,265,131,42,9,33,31,9,5,15,24,49,99,0.495,13,31,0.419,20,30,0.667,-3
0022200066,1610612742,2022-23,False,265,129,37,7,30,25,8,4,18,23,41,81,0.506,20,40,0.5,27,35,0.771,4
0022200068,1610612744,2022-23,True,240,123,50,16,34,30,4,2,21,13,46,92,0.5,18,46,0.391,13,15,0.867,13
0022200067,1610612746,2022-23,False,240,110,44,10,34,21,6,5,20,17,44,82,0.537,9,28,0.321,13,18,0.722,-8
0022200068,1610612748,2022-23,False,240,110,31,8,23,25,16,5,12,15,39,88,0.443,14,43,0.326,18,22,0.818,-13
0022200066,1610612751,2022-23,True,265,125,45,13,32,20,10,6,15,28,43,93,0.462,12,35,0.343,27,30,0.9,-4
0022200069,1610612758,2022-23,True,240,110,40,9,31,28,5,2,13,20,40,83,0.482,12,38,0.316,18,22,0.818,-15
0022200067,1610612760,2022-23,True,240,118,36,13,23,27,10,4,12,21,47,95,0.495,17,38,0.447,7,8,0.875,8
0022200069,1610612763,2022-23,False,240,125,43,11,32,27,5,3,14,18,49,92,0.533,14,33,0.424,13,18,0.722,15
0022200070,1610612737,2022-23,False,240,136,45,10,35,31,5,8,7,26,55,97,0.567,12,29,0.414,14,18,0.778,24
0022200072,1610612738,2022-23,True,265,123,34,5,29,28,9,2,19,27,42,82,0.512,13,33,0.394,26,32,0.813,-9
0022200072,1610612739,2022-23,False,265,132,42,9,33,18,5,2,16,28,45,87,0.517,16,35,0.457,26,34,0.765,9
0022200079,1610612740,2022-23,False,240,111,33,9,24,25,10,1,14,21,38,86,0.442,15,37,0.405,20,22,0.909,-13
0022200077,1610612741,2022-23,False,240,124,42,15,27,20,13,3,13,19,47,99,0.475,9,27,0.333,21,26,0.808,-5
0022200078,1610612743,2022-23,True,240,117,58,17,41,18,2,4,12,18,39,85,0.459,17,37,0.459,22,34,0.647,16
0022200080,1610612745,2022-23,False,240,111,39,13,26,23,10,6,17,18,40,94,0.426,14,38,0.368,17,21,0.81,-14
0022200076,1610612747,2022-23,False,240,102,55,12,43,20,8,5,22,21,37,89,0.416,9,29,0.31,19,27,0.704,-9
0022200075,1610612749,2022-23,True,240,119,60,19,41,23,8,8,7,23,42,109,0.385,13,45,0.289,22,27,0.815,11
0022200076,1610612750,2022-23,True,240,111,49,14,35,27,13,8,10,21,41,99,0.414,13,40,0.325,16,24,0.667,9
0022200075,1610612752,2022-23,False,240,108,54,13,41,19,6,5,13,19,37,93,0.398,12,35,0.343,22,32,0.688,-11
0022200071,1610612753,2022-23,True,240,113,48,5,43,28,8,5,12,22,42,85,0.494,10,37,0.27,19,26,0.731,20
0022200074,1610612754,2022-23,False,240,127,41,5,36,30,4,7,14,19,41,81,0.506,15,29,0.517,30,33,0.909,10
0022200073,1610612755,2022-23,False,240,112,41,7,34,25,11,6,15,20,43,82,0.524,16,38,0.421,10,11,0.909,22
0022200079,1610612756,2022-23,True,240,124,47,14,33,33,7,7,12,18,48,92,0.522,10,33,0.303,18,20,0.9,13
0022200080,1610612757,2022-23,True,240,125,45,11,34,30,9,6,16,19,48,90,0.533,13,35,0.371,16,20,0.8,14
0022200077,1610612759,2022-23,True,240,129,42,8,34,37,7,3,21,17,46,86,0.535,16,38,0.421,21,26,0.808,5
0022200073,1610612761,2022-23,True,240,90,45,15,30,20,9,5,17,15,33,86,0.384,9,39,0.231,15,24,0.625,-22
0022200078,1610612762,2022-23,False,240,101,38,8,30,24,7,8,10,30,38,91,0.418,10,39,0.256,15,19,0.789,-16
0022200074,1610612764,2022-23,True,240,117,38,9,29,25,5,3,13,23,41,86,0.477,12,30,0.4,23,28,0.821,-10
0022200070,1610612765,2022-23,True,240,112,42,14,28,18,2,4,11,22,37,86,0.43,7,32,0.219,31,38,0.816,-24
0022200071,1610612766,2022-23,False,240,93,47,10,37,21,3,4,15,18,33,86,0.384,11,38,0.289,16,24,0.667,-20
0022200085,1610612737,2022-23,False,240,115,42,12,30,19,5,2,13,23,45,94,0.479,13,29,0.448,12,15,0.8,-8
0022200084,1610612741,2022-23,True,240,109,40,9,31,22,7,3,18,20,36,80,0.45,11,31,0.355,26,29,0.897,-5
0022200086,1610612742,2022-23,True,265,111,49,12,37,17,8,5,16,30,38,95,0.4,8,40,0.2,27,34,0.794,-6
0022200082,1610612744,2022-23,False,265,113,49,10,39,31,8,6,10,31,44,100,0.44,13,44,0.295,12,16,0.75,-7
0022200081,1610612748,2022-23,False,240,113,34,9,25,18,7,3,9,25,38,89,0.427,11,28,0.393,26,31,0.839,-6
0022200085,1610612749,2022-23,True,240,123,49,14,35,24,8,5,12,18,45,92,0.489,14,36,0.389,19,29,0.655,8
0022200083,1610612751,2022-23,True,240,116,34,6,28,29,6,9,9,20,41,82,0.5,14,39,0.359,20,26,0.769,-9
0022200083,1610612754,2022-23,False,240,125,53,17,36,31,7,1,12,25,40,94,0.426,23,46,0.5,22,26,0.846,9
0022200084,1610612755,2022-23,False,240,114,41,8,33,28,8,6,19,22,39,79,0.494,14,29,0.483,22,27,0.815,5
0022200081,1610612758,2022-23,True,240,119,43,6,37,27,1,6,21,29,42,76,0.553,14,31,0.452,21,29,0.724,6
0022200086,1610612760,2022-23,False,265,117,47,9,38,25,9,6,15,29,44,89,0.494,5,25,0.2,24,31,0.774,6
0022200087,1610612762,2022-23,True,240,124,34,10,24,30,8,6,20,17,45,87,0.517,19,44,0.432,15,20,0.75,1
0022200087,1610612763,2022-23,False,240,123,40,10,30,24,11,5,20,26,50,88,0.568,12,27,0.444,11,15,0.733,-1
0022200082,1610612766,2022-23,True,265,120,55,15,40,32,2,2,10,14,43,102,0.422,10,31,0.323,24,31,0.774,7
0022200089,1610612738,2022-23,True,240,112,47,4,43,29,4,5,14,15,36,79,0.456,21,47,0.447,19,20,0.95,18
0022200090,1610612739,2022-23,True,240,121,43,10,33,33,3,5,14,22,41,89,0.461,23,50,0.46,16,19,0.842,13
0022200088,1610612740,2022-23,False,240,112,50,12,38,32,9,1,13,15,46,93,0.495,15,36,0.417,5,8,0.625,21
0022200093,1610612742,2022-23,True,240,114,37,5,32,15,10,1,4,22,41,83,0.494,11,35,0.314,21,28,0.75,9
0022200095,1610612743,2022-23,False,240,110,48,13,35,24,3,8,9,15,41,96,0.427,15,40,0.375,13,18,0.722,-11
0022200091,1610612744,2022-23,False,240,114,42,13,29,23,8,4,15,24,39,92,0.424,12,39,0.308,24,25,0.96,-14
0022200094,1610612745,2022-23,False,240,109,49,17,32,18,7,1,15,25,38,87,0.437,11,34,0.324,22,26,0.846,-15
0022200088,1610612746,2022-23,True,240,91,39,8,31,24,3,6,15,15,36,86,0.419,11,39,0.282,8,13,0.615,-21
0022200095,1610612747,2022-23,True,240,121,51,13,38,24,5,5,9,17,46,96,0.479,13,30,0.433,16,20,0.8,11
0022200092,1610612750,2022-23,False,240,98,45,16,29,21,11,7,11,23,40,99,0.404,4,29,0.138,14,20,0.7,-9
0022200090,1610612752,2022-23,False,240,108,45,12,33,26,9,2,14,25,45,92,0.489,10,27,0.37,8,16,0.5,-13
0022200093,1610612753,2022-23,False,240,105,47,11,36,20,2,5,12,23,37,81,0.457,11,29,0.379,20,27,0.741,-9
0022200094,1610612756,2022-23,True,240,124,36,10,26,29,9,8,12,22,45,84,0.536,12,40,0.3,22,30,0.733,15
0022200092,1610612759,2022-23,True,240,107,52,14,38,27,6,7,20,21,36,86,0.419,16,40,0.4,19,25,0.76,9
0022200089,1610612764,2022-23,False,240,94,51,15,36,22,5,6,10,20,38,98,0.388,7,32,0.219,11,16,0.688,-18
0022200091,1610612765,2022-23,True,240,128,47,12,35,24,4,3,16,25,40,83,0.482,14,33,0.424,34,38,0.895,14
0022200099,1610612737,2022-23,False,240,109,37,7,30,28,1,4,18,27,39,84,0.464,11,29,0.379,20,25,0.8,-30
0022200102,1610612745,2022-23,False,240,93,44,7,37,17,9,8,15,16,34,88,0.386,8,28,0.286,17,23,0.739,-2
0022200102,1610612746,2022-23,True,240,95,46,8,38,23,7,10,14,18,37,87,0.425,9,36,0.25,12,17,0.706,2
0022200100,1610612749,2022-23,True,240,110,50,14,36,20,5,5,16,21,38,87,0.437,11,40,0.275,23,29,0.793,2
0022200098,1610612751,2022-23,True,240,116,39,6,33,26,11,9,20,18,43,80,0.538,11,30,0.367,19,20,0.95,7
0022200098,1610612754,2022-23,False,240,109,38,10,28,23,11,5,24,24,41,87,0.471,11,39,0.282,16,23,0.696,-7
0022200097,1610612755,2022-23,False,240,118,37,4,33,26,14,3,14,20,46,83,0.554,12,30,0.4,14,20,0.7,7
0022200096,1610612758,2022-23,False,240,115,42,10,32,26,8,4,19,19,37,85,0.435,17,44,0.386,24,28,0.857,7
0022200099,1610612761,2022-23,True,240,139,44,12,32,25,13,9,7,22,46,92,0.5,14,34,0.412,33,40,0.825,30
0022200101,1610612762,2022-23,True,240,121,48,11,37,26,10,6,16,30,42,89,0.472,19,47,0.404,18,22,0.818,16
0022200101,1610612763,2022-23,False,240,105,52,18,34,14,8,4,16,17,38,92,0.413,6,26,0.231,23,42,0.548,-16
0022200097,1610612764,2022-23,True,240,111,41,9,32,22,8,4,16,18,38,81,0.469,10,25,0.4,25,26,0.962,-7
0022200100,1610612765,2022-23,False,240,108,43,13,30,19,9,3,12,24,41,92,0.446,8,29,0.276,18,21,0.857,-2
0022200096,1610612766,2022-23,True,240,108,38,6,32,31,11,6,21,26,43,84,0.512,14,29,0.483,8,14,0.571,-7
0022200103,1610612741,2022-23,False,240,108,44,11,33,20,8,4,10,13,39,89,0.438,12,30,0.4,18,21,0.857,9
0022200104,1610612744,2022-23,False,240,109,41,10,31,31,8,5,20,22,39,84,0.464,18,49,0.367,13,17,0.765,-7
0022200104,1610612748,2022-23,True,240,116,39,9,30,32,7,3,15,16,40,88,0.455,16,42,0.381,20,20,1.0,7
0022200106,1610612750,2022-23,False,240,107,42,10,32,24,5,4,18,24,37,87,0.425,13,34,0.382,20,24,0.833,-9
0022200103,1610612751,2022-23,True,240,99,38,4,34,27,4,7,18,20,36,74,0.486,12,32,0.375,15,19,0.789,-9
0022200105,1610612753,2022-23,False,240,108,49,12,37,20,7,10,25,14,39,87,0.448,10,29,0.345,20,20,1.0,-8
0022200106,1610612756,2022-23,True,240,116,34,7,27,31,9,8,11,20,41,89,0.461,17,43,0.395,17,22,0.773,9
0022200105,1610612760,2022-23,True,240,116,36,8,28,28,13,9,17,17,45,95,0.474,10,34,0.294,16,20,0.8,8
0022200110,1610612737,2022-23,False,240,112,51,17,34,28,11,4,9,18,44,107,0.411,12,34,0.353,12,16,0.75,13
0022200107,1610612738,2022-23,False,265,113,52,8,44,26,5,9,14,24,38,93,0.409,11,41,0.268,26,27,0.963,-1
0022200107,1610612739,2022-23,True,265,114,51,9,42,24,6,4,11,23,42,100,0.42,11,39,0.282,19,24,0.792,1
0022200117,1610612740,2022-23,False,265,117,51,11,40,35,10,5,14,20,47,102,0.461,8,25,0.32,15,21,0.714,-3
