game_id,player_id,team_id,season,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022200008,1629731,1610612739,2022-23,22,8,3,1,2,2,0,1,0,1,3,4,0.75,1,2,0.5,1,2,0.5,-11
0022200006,1626204,1610612740,2022-23,21,8,9,3,6,2,1,1,3,1,4,6,0.667,0,0,,0,1,0.0,-6
0022200006,1629627,1610612740,2022-23,30,25,9,3,6,3,4,0,2,3,11,22,0.5,0,0,,3,4,0.75,13
0022200006,1630529,1610612740,2022-23,28,6,4,3,1,3,0,1,0,3,2,7,0.286,1,3,0.333,1,1,1.0,34
0022200007,202696,1610612741,2022-23,33,15,17,5,12,2,0,3,1,1,5,13,0.385,1,5,0.2,4,4,1.0,16
0022200007,1629632,1610612741,2022-23,25,10,2,0,2,0,1,0,1,3,4,11,0.364,2,7,0.286,0,0,,0
0022200013,203493,1610612742,2022-23,30,10,2,0,2,1,0,0,2,3,3,6,0.5,3,5,0.6,1,1,1.0,-11
0022200013,1629029,1610612742,2022-23,37,35,9,0,9,6,1,0,4,3,10,23,0.435,2,10,0.2,13,13,1.0,-16
0022200012,203999,1610612743,2022-23,33,27,4,2,2,6,3,0,3,4,12,17,0.706,1,3,0.333,2,2,1.0,-5
0022200012,1629008,1610612743,2022-23,35,15,7,2,5,1,1,0,4,4,5,10,0.5,2,4,0.5,3,4,0.75,1
0022200005,1630578,1610612745,2022-23,22,15,9,4,5,0,0,0,6,3,5,9,0.556,1,2,0.5,4,4,1.0,-6
0022200005,1631106,1610612745,2022-23,15,8,7,3,4,0,0,0,0,1,4,6,0.667,0,0,,0,0,,-1
0022200007,203473,1610612748,2022-23,13,11,3,1,2,1,0,0,2,5,5,6,0.833,1,1,1.0,0,0,,5
0022200007,1629312,1610612748,2022-23,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,2
0022200010,1630162,1610612750,2022-23,32,11,8,1,7,7,0,0,2,5,4,17,0.235,1,7,0.143,2,4,0.5,8
0022200010,1630183,1610612750,2022-23,36,19,6,4,2,3,3,2,1,1,5,10,0.5,0,3,0.0,9,10,0.9,14
0022200006,1627732,1610612751,2022-23,23,4,5,0,5,5,0,0,3,6,2,3,0.667,0,0,,0,2,0.0,-26
0022200006,1628410,1610612751,2022-23,19,6,1,0,1,3,0,0,3,1,2,5,0.4,0,3,0.0,2,2,1.0,2
0022200009,201565,1610612752,2022-23,12,4,4,1,3,2,0,1,1,0,2,8,0.25,0,3,0.0,0,0,,-4
0022200009,1628973,1610612752,2022-23,36,15,6,2,4,9,0,0,0,3,7,18,0.389,1,4,0.25,0,0,,3
0022200009,1630193,1610612752,2022-23,17,0,3,0,3,0,0,0,0,0,0,6,0.0,0,3,0.0,0,0,,-6
0022200004,1629048,1610612754,2022-23,10,0,2,1,1,2,1,1,2,3,0,1,0.0,0,0,,0,0,,6
0022200004,1630174,1610612754,2022-23,23,3,4,0,4,1,0,0,0,4,1,8,0.125,1,5,0.2,0,0,,5
0022200004,1631097,1610612754,2022-23,28,19,7,2,5,2,2,0,3,3,7,15,0.467,3,7,0.429,2,5,0.4,9
0022200013,1627814,1610612756,2022-23,20,11,2,0,2,2,0,0,0,2,4,8,0.5,3,5,0.6,0,0,,-7
0022200014,1629642,1610612757,2022-23,10,0,2,0,2,1,1,0,0,0,0,2,0.0,0,2,0.0,0,2,0.0,5
0022200014,1629056,1610612758,2022-23,25,14,5,1,4,1,2,1,0,3,4,9,0.444,2,5,0.4,4,4,1.0,-8
0022200011,1630200,1610612759,2022-23,24,14,3,2,1,2,1,2,0,3,5,8,0.625,1,2,0.5,3,3,1.0,-11
0022200010,1630198,1610612760,2022-23,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,-2
0022200010,1630526,1610612760,2022-23,12,6,5,1,4,0,1,0,0,5,2,3,0.667,2,3,0.667,0,0,,-9
0022200010,1630647,1610612760,2022-23,15,4,4,3,1,0,0,0,1,5,1,5,0.2,0,2,0.0,2,2,1.0,13
0022200008,1627823,1610612761,2022-23,7,0,1,0,1,0,1,0,0,1,0,0,,0,0,,0,0,,-8
0022200012,203903,1610612762,2022-23,30,10,5,1,4,5,0,0,6,0,3,9,0.333,1,4,0.25,3,4,0.75,-4
0022200012,1629659,1610612762,2022-23,14,3,0,0,0,1,2,0,0,1,1,6,0.167,0,1,0.0,1,2,0.5,7
0022200009,1630214,1610612763,2022-23,16,4,6,2,4,1,0,2,1,1,2,5,0.4,0,0,,0,0,,1
0022200009,1630583,1610612763,2022-23,39,18,11,2,9,1,1,1,0,1,7,14,0.5,3,8,0.375,1,2,0.5,18
0022200004,203078,1610612764,2022-23,38,23,5,2,3,6,0,1,3,2,9,17,0.529,2,7,0.286,3,3,1.0,8
0022200004,203115,1610612764,2022-23,25,14,2,1,1,3,0,0,2,1,4,10,0.4,2,3,0.667,4,4,1.0,0
0022200004,204001,1610612764,2022-23,32,15,10,2,8,3,0,2,2,2,5,14,0.357,1,5,0.2,4,6,0.667,7
0022200003,202709,1610612765,2022-23,15,8,1,0,1,2,0,0,0,3,3,3,1.0,2,2,1.0,0,0,,-1
0022200003,1630595,1610612765,2022-23,35,18,1,0,1,10,1,0,3,2,6,16,0.375,2,6,0.333,4,4,1.0,3
0022200011,1631121,1610612766,2022-23,4,0,0,0,0,0,0,1,0,0,0,1,0.0,0,1,0.0,0,0,,-7
0022200005,203200,1610612737,2022-23,19,3,1,0,1,3,1,1,0,2,1,5,0.2,1,4,0.25,0,0,,3
0022200005,203991,1610612737,2022-23,26,2,8,2,6,0,0,2,1,2,1,3,0.333,0,0,,0,0,,-1
0022200008,203526,1610612739,2022-23,6,0,1,0,1,0,0,0,1,0,0,1,0.0,0,1,0.0,0,0,,-8
0022200008,1628378,1610612739,2022-23,35,31,2,0,2,9,2,0,3,4,12,21,0.571,2,8,0.25,5,6,0.833,10
0022200008,1629636,1610612739,2022-23,13,4,1,0,1,3,2,1,5,1,2,8,0.25,0,1,0.0,0,0,,-10
0022200006,1628984,1610612740,2022-23,15,0,0,0,0,2,0,0,0,0,0,3,0.0,0,1,0.0,0,0,,-4
0022200006,1630530,1610612740,2022-23,24,16,9,4,5,2,0,1,1,4,5,7,0.714,4,6,0.667,2,3,0.667,4
0022200007,1629750,1610612741,2022-23,18,6,3,0,3,1,1,0,0,6,1,2,0.5,0,1,0.0,4,4,1.0,8
0022200007,1630245,1610612741,2022-23,36,17,6,1,5,4,2,1,2,2,7,14,0.5,3,6,0.5,0,0,,15
0022200013,1626174,1610612742,2022-23,24,25,8,1,7,2,0,1,1,2,9,15,0.6,4,7,0.571,3,10,0.3,9
0022200013,1627827,1610612742,2022-23,38,5,3,0,3,0,2,0,0,4,2,4,0.5,1,2,0.5,0,0,,-10
0022200012,1627750,1610612743,2022-23,26,12,2,1,1,1,2,0,3,0,5,13,0.385,1,4,0.25,1,1,1.0,-19
0022200012,1628432,1610612743,2022-23,8,0,0,0,0,0,0,0,2,0,0,0,,0,0,,0,0,,-12
0022200012,1630538,1610612743,2022-23,16,10,0,0,0,3,0,1,2,3,3,8,0.375,1,4,0.25,3,3,1.0,-9
0022200005,201569,1610612745,2022-23,29,11,1,0,1,4,0,0,1,2,4,9,0.444,1,4,0.25,2,2,1.0,8
0022200005,1628981,1610612745,2022-23,25,7,9,3,6,7,0,2,0,0,3,3,1.0,0,0,,1,2,0.5,-1
0022200005,1629645,1610612745,2022-23,34,21,7,3,4,7,2,0,4,2,9,19,0.474,3,5,0.6,0,0,,-13
0022200010,203497,1610612750,2022-23,34,23,16,7,9,2,1,1,0,1,10,15,0.667,0,0,,3,5,0.6,13
0022200010,1627752,1610612750,2022-23,12,11,3,0,3,1,0,0,1,3,4,5,0.8,3,4,0.75,0,0,,-8
0022200006,201142,1610612751,2022-23,32,32,3,0,3,2,1,4,4,4,11,21,0.524,2,6,0.333,8,9,0.889,-23
0022200006,1626220,1610612751,2022-23,34,10,7,1,6,3,3,2,0,4,4,7,0.571,2,3,0.667,0,0,,-27
0022200006,1630560,1610612751,2022-23,13,2,0,0,0,1,0,0,0,0,1,4,0.25,0,1,0.0,0,0,,3
0022200003,203082,1610612753,2022-23,32,13,4,1,3,1,1,0,0,2,5,12,0.417,3,8,0.375,0,1,0.0,5
0022200003,1628976,1610612753,2022-23,33,11,11,0,11,3,1,1,3,4,5,8,0.625,1,2,0.5,0,0,,0
0022200003,1630181,1610612753,2022-23,11,5,4,1,3,2,1,0,0,0,1,2,0.5,1,1,1.0,2,2,1.0,7
0022200004,1627741,1610612754,2022-23,32,16,10,4,6,3,0,0,1,2,6,16,0.375,4,11,0.364,0,0,,0
0022200004,1630543,1610612754,2022-23,16,3,3,1,2,0,0,1,1,0,1,3,0.333,0,0,,1,2,0.5,-13
0022200013,203967,1610612756,2022-23,2,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,0,0,,-8
0022200013,1629028,1610612756,2022-23,30,18,10,1,9,2,1,0,1,4,8,11,0.727,0,0,,2,3,0.667,15
0022200014,203924,1610612757,2022-23,35,23,8,2,6,1,2,0,1,4,5,11,0.455,3,3,1.0,10,13,0.769,7
0022200014,1629014,1610612757,2022-23,36,22,3,0,3,2,2,0,0,2,9,22,0.409,3,10,0.3,1,2,0.5,-1
0022200014,1627734,1610612758,2022-23,33,13,4,1,3,5,1,1,3,6,5,10,0.5,0,1,0.0,3,6,0.5,7
0022200014,1630558,1610612758,2022-23,26,2,3,0,3,4,0,0,0,1,1,8,0.125,0,5,0.0,0,0,,-7
0022200011,1627751,1610612759,2022-23,27,14,9,4,5,2,0,0,3,2,7,13,0.538,0,0,,0,0,,-10
0022200011,1628380,1610612759,2022-23,12,1,0,0,0,1,1,4,2,3,0,3,0.0,0,2,0.0,1,2,0.5,-20
0022200011,1628966,1610612759,2022-23,5,2,0,0,0,0,0,0,1,0,1,1,1.0,0,0,,0,0,,-14
0022200011,1629640,1610612759,2022-23,30,20,11,2,9,4,2,0,2,2,8,17,0.471,3,7,0.429,1,2,0.5,-11
0022200010,1629647,1610612760,2022-23,17,7,6,1,5,3,0,1,0,0,2,5,0.4,1,1,1.0,2,4,0.5,-5
0022200010,1630581,1610612760,2022-23,34,14,11,1,10,4,0,2,4,4,6,14,0.429,2,7,0.286,0,0,,3
0022200008,1630567,1610612761,2022-23,32,15,3,1,2,7,2,1,3,4,7,14,0.5,1,1,1.0,0,0,,20
0022200008,1630625,1610612761,2022-23,9,2,1,0,1,1,0,1,0,1,0,1,0.0,0,1,0.0,2,2,1.0,0
0022200008,1631132,1610612761,2022-23,15,3,6,2,4,0,0,1,1,2,1,4,0.25,0,0,,1,2,0.5,3
0022200012,201144,1610612762,2022-23,32,13,2,0,2,8,2,1,3,0,3,8,0.375,2,4,0.5,5,5,1.0,16
0022200012,1629020,1610612762,2022-23,18,7,12,5,7,1,1,0,2,6,3,4,0.75,0,0,,1,2,0.5,10
0022200012,1630195,1610612762,2022-23,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,4
0022200012,1630534,1610612762,2022-23,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,4
0022200009,1629723,1610612763,2022-23,33,12,11,3,8,2,2,0,1,0,4,11,0.364,4,9,0.444,0,0,,6
0022200004,1626153,1610612764,2022-23,27,8,3,1,2,1,2,2,1,4,3,7,0.429,1,3,0.333,1,2,0.5,-10
0022200004,1629060,1610612764,2022-23,24,7,5,1,4,0,0,1,3,2,3,7,0.429,1,1,1.0,0,0,,-6
0022200004,1629655,1610612764,2022-23,16,12,7,4,3,0,1,1,2,0,6,8,0.75,0,0,,0,0,,-2
0022200004,1630166,1610612764,2022-23,8,4,0,0,0,0,0,0,0,0,1,1,1.0,0,0,,2,2,1.0,14
0022200003,202711,1610612765,2022-23,35,24,5,1,4,2,1,0,1,3,8,16,0.5,6,10,0.6,2,2,1.0,6
0022200011,1630208,1610612766,2022-23,21,19,10,8,2,0,0,0,0,2,7,13,0.538,0,0,,5,7,0.714,28
0022200011,1630539,1610612766,2022-23,4,3,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1.0,0,0,,-7
0022200011,1630547,1610612766,2022-23,14,0,2,0,2,1,0,0,0,1,0,5,0.0,0,4,0.0,0,0,,-2
0022200005,1628988,1610612737,2022-23,18,5,0,0,0,1,3,0,2,1,2,5,0.4,1,2,0.5,0,0,,-6
0022200005,1630168,1610612737,2022-23,21,13,9,1,8,0,0,0,0,4,6,8,0.75,0,0,,1,3,0.333,8
0022200007,201609,1610612741,2022-23,19,12,0,0,0,2,2,0,1,2,4,8,0.5,4,5,0.8,0,2,0.0,-9
0022200007,201942,1610612741,2022-23,36,37,6,1,5,9,2,1,1,3,14,22,0.636,2,3,0.667,7,11,0.636,13
0022200007,203083,1610612741,2022-23,15,9,5,3,2,1,1,1,3,4,2,7,0.286,0,1,0.0,5,5,1.0,-8
0022200007,1627936,1610612741,2022-23,30,6,5,2,3,4,2,0,4,4,2,10,0.2,1,6,0.167,1,2,0.5,9
0022200007,1630172,1610612741,2022-23,28,4,2,0,2,0,1,0,1,1,2,6,0.333,0,2,0.0,0,0,,-4
0022200013,1628467,1610612742,2022-23,26,2,5,1,4,1,0,1,0,2,1,3,0.333,0,1,0.0,0,0,,5
0022200012,201145,1610612743,2022-23,15,6,4,1,3,0,1,0,2,3,2,5,0.4,0,1,0.0,2,2,1.0,-14
0022200012,201599,1610612743,2022-23,6,0,2,0,2,1,0,0,0,1,0,0,,0,0,,0,0,,-13
0022200012,202397,1610612743,2022-23,5,0,1,0,1,0,0,0,1,2,0,1,0.0,0,0,,0,0,,-2
0022200012,1630192,1610612743,2022-23,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,-4
0022200005,1629726,1610612745,2022-23,14,0,1,0,1,1,0,0,0,1,0,2,0.0,0,2,0.0,0,0,,3
0022200007,1629622,1610612748,2022-23,31,22,7,1,6,1,0,0,2,3,7,9,0.778,5,7,0.714,3,5,0.6,3
0022200010,1629162,1610612750,2022-23,11,4,2,0,2,0,0,0,1,0,2,6,0.333,0,3,0.0,0,0,,7
0022200006,201988,1610612751,2022-23,23,16,1,0,1,0,0,0,0,0,5,10,0.5,4,9,0.444,2,2,1.0,-2
0022200006,1630549,1610612751,2022-23,23,4,8,5,3,1,2,2,0,4,1,8,0.125,0,1,0.0,2,2,1.0,-10
0022200009,1628392,1610612752,2022-23,40,16,8,7,1,4,0,1,3,5,7,11,0.636,0,3,0.0,2,2,1.0,1
