id,game_date,season,home_team_id,away_team_id,home_score,away_score
0022300168,2023-11-08,2023-24,1610612742,1610612761,116,127
0022300169,2023-11-08,2023-24,1610612743,1610612744,108,105
0022300163,2023-11-08,2023-24,1610612745,1610612747,128,94
0022300160,2023-11-08,2023-24,1610612751,1610612746,100,93
0022300164,2023-11-08,2023-24,1610612763,1610612748,102,108
0022300165,2023-11-08,2023-24,1610612749,1610612765,120,118
0022300161,2023-11-08,2023-24,1610612752,1610612759,126,105
0022300158,2023-11-08,2023-24,1610612754,1610612762,134,118
0022300170,2023-11-08,2023-24,1610612758,1610612757,121,118
0022300157,2023-11-08,2023-24,1610612766,1610612764,116,132
0022300172,2023-11-09,2023-24,1610612753,1610612737,119,120
0022300171,2023-11-09,2023-24,1610612754,1610612749,126,124
0022300010,2023-11-10,2023-24,1610612738,1610612751,121,107
0022300011,2023-11-10,2023-24,1610612745,1610612740,104,101
0022300014,2023-11-10,2023-24,1610612742,1610612746,144,126
0022300015,2023-11-10,2023-24,1610612756,1610612747,119,122
0022300013,2023-11-10,2023-24,1610612759,1610612750,110,117
0022300008,2023-11-10,2023-24,1610612765,1610612755,106,114
0022300016,2023-11-10,2023-24,1610612758,1610612760,105,98
0022300012,2023-11-10,2023-24,1610612763,1610612762,121,127
0022300009,2023-11-10,2023-24,1610612764,1610612766,117,124
0022300175,2023-11-11,2023-24,1610612737,1610612748,109,117
0022300174,2023-11-11,2023-24,1610612738,1610612761,117,94
0022300176,2023-11-11,2023-24,1610612744,1610612739,110,118
0022300173,2023-11-11,2023-24,1610612753,1610612749,112,97
0022300183,2023-11-12,2023-24,1610612740,1610612742,124,136
0022300181,2023-11-12,2023-24,1610612741,1610612765,119,108
0022300182,2023-11-12,2023-24,1610612745,1610612743,107,104
0022300186,2023-11-12,2023-24,1610612744,1610612750,110,116
0022300179,2023-11-12,2023-24,1610612746,1610612763,101,105
0022300187,2023-11-12,2023-24,1610612747,1610612757,116,110
0022300184,2023-11-12,2023-24,1610612759,1610612748,113,118
0022300178,2023-11-12,2023-24,1610612751,1610612764,102,94
0022300177,2023-11-12,2023-24,1610612752,1610612766,129,107
0022300180,2023-11-12,2023-24,1610612755,1610612754,137,126
0022300185,2023-11-12,2023-24,1610612756,1610612760,99,111
0022300188,2023-11-13,2023-24,1610612738,1610612752,114,98
0022300191,2023-11-13,2023-24,1610612758,1610612739,132,120
0022300190,2023-11-13,2023-24,1610612749,1610612741,118,109
0022300189,2023-11-13,2023-24,1610612761,1610612764,111,107
0022300018,2023-11-14,2023-24,1610612765,1610612737,120,126
0022300022,2023-11-14,2023-24,1610612740,1610612742,131,110
0022300024,2023-11-14,2023-24,1610612743,1610612746,111,108
0022300025,2023-11-14,2023-24,1610612744,1610612750,101,104
0022300026,2023-11-14,2023-24,1610612747,1610612763,134,107
0022300017,2023-11-14,2023-24,1610612766,1610612748,105,111
0022300020,2023-11-14,2023-24,1610612751,1610612753,124,104
0022300019,2023-11-14,2023-24,1610612755,1610612754,126,132
0022300023,2023-11-14,2023-24,1610612762,1610612757,115,99
0022300021,2023-11-14,2023-24,1610612760,1610612759,123,87
0022300193,2023-11-15,2023-24,1610612737,1610612752,114,116
0022300194,2023-11-15,2023-24,1610612755,1610612738,107,117
0022300199,2023-11-15,2023-24,1610612757,1610612739,95,109
0022300196,2023-11-15,2023-24,1610612741,1610612753,94,96
0022300192,2023-11-15,2023-24,1610612764,1610612742,117,130
0022300198,2023-11-15,2023-24,1610612747,1610612758,110,125
0022300195,2023-11-15,2023-24,1610612761,1610612749,112,128
0022300197,2023-11-15,2023-24,1610612756,1610612750,133,115
0022300201,2023-11-16,2023-24,1610612744,1610612760,109,128
0022300200,2023-11-16,2023-24,1610612748,1610612751,122,115
0022300029,2023-11-17,2023-24,1610612737,1610612755,116,126
0022300031,2023-11-17,2023-24,1610612761,1610612738,105,108
0022300030,2023-11-17,2023-24,1610612739,1610612765,108,100
0022300034,2023-11-17,2023-24,1610612740,1610612743,115,110
0022300033,2023-11-17,2023-24,1610612741,1610612753,97,103
0022300037,2023-11-17,2023-24,1610612746,1610612745,106,100
0022300036,2023-11-17,2023-24,1610612757,1610612747,95,107
0022300027,2023-11-17,2023-24,1610612766,1610612749,99,130
0022300028,2023-11-17,2023-24,1610612764,1610612752,99,120
0022300035,2023-11-17,2023-24,1610612762,1610612756,128,131
0022300032,2023-11-17,2023-24,1610612759,1610612758,120,129
0022300203,2023-11-18,2023-24,1610612740,1610612750,120,121
0022300204,2023-11-18,2023-24,1610612741,1610612748,102,97
0022300205,2023-11-18,2023-24,1610612749,1610612742,132,125
0022300207,2023-11-18,2023-24,1610612744,1610612760,123,130
0022300202,2023-11-18,2023-24,1610612766,1610612752,108,122
0022300206,2023-11-18,2023-24,1610612759,1610612763,108,120
0022300213,2023-11-19,2023-24,1610612763,1610612738,100,102
0022300210,2023-11-19,2023-24,1610612739,1610612743,121,109
0022300212,2023-11-19,2023-24,1610612742,1610612758,113,129
0022300216,2023-11-19,2023-24,1610612747,1610612745,105,104
0022300208,2023-11-19,2023-24,1610612751,1610612755,99,121
0022300209,2023-11-19,2023-24,1610612754,1610612753,116,128
0022300214,2023-11-19,2023-24,1610612762,1610612756,137,140
0022300215,2023-11-19,2023-24,1610612757,1610612760,91,134
0022300211,2023-11-19,2023-24,1610612761,1610612765,142,113
0022300217,2023-11-20,2023-24,1610612766,1610612738,121,118
0022300222,2023-11-20,2023-24,1610612740,1610612758,129,93
0022300220,2023-11-20,2023-24,1610612741,1610612748,100,118
0022300218,2023-11-20,2023-24,1610612765,1610612743,103,107
0022300224,2023-11-20,2023-24,1610612744,1610612745,121,116
0022300223,2023-11-20,2023-24,1610612759,1610612746,99,124
0022300219,2023-11-20,2023-24,1610612764,1610612749,129,142
0022300221,2023-11-20,2023-24,1610612750,1610612752,117,100
0022300039,2023-11-21,2023-24,1610612737,1610612754,152,157
0022300040,2023-11-21,2023-24,1610612755,1610612739,119,122
0022300042,2023-11-21,2023-24,1610612747,1610612762,131,99
0022300038,2023-11-21,2023-24,1610612753,1610612761,126,107
0022300041,2023-11-21,2023-24,1610612756,1610612757,120,107
0022300227,2023-11-22,2023-24,1610612737,1610612751,147,145
0022300228,2023-11-22,2023-24,1610612738,1610612749,119,116
0022300229,2023-11-22,2023-24,1610612739,1610612748,96,129
0022300233,2023-11-22,2023-24,1610612740,1610612758,117,112
0022300234,2023-11-22,2023-24,1610612760,1610612741,116,102
0022300238,2023-11-22,2023-24,1610612747,1610612742,101,104
0022300226,2023-11-22,2023-24,1610612753,1610612743,124,119
0022300236,2023-11-22,2023-24,1610612756,1610612744,123,115
0022300231,2023-11-22,2023-24,1610612745,1610612763,111,91
0022300235,2023-11-22,2023-24,1610612759,1610612746,102,109
0022300232,2023-11-22,2023-24,1610612750,1610612755,112,99
0022300230,2023-11-22,2023-24,1610612754,1610612761,131,132
0022300237,2023-11-22,2023-24,1610612757,1610612762,121,105
0022300225,2023-11-22,2023-24,1610612766,1610612764,117,114
0022300043,2023-11-24,2023-24,1610612753,1610612738,113,96
0022300052,2023-11-24,2023-24,1610612746,1610612740,106,116
0022300046,2023-11-24,2023-24,1610612761,1610612741,121,108
0022300048,2023-11-24,2023-24,1610612745,1610612743,105,86
0022300051,2023-11-24,2023-24,1610612744,1610612759,118,112
0022300045,2023-11-24,2023-24,1610612752,1610612748,100,98
0022300049,2023-11-24,2023-24,1610612749,1610612764,131,128
0022300050,2023-11-24,2023-24,1610612750,1610612758,111,124
0022300047,2023-11-24,2023-24,1610612754,1610612765,136,113
0022300044,2023-11-24,2023-24,1610612763,1610612756,89,110
0022300241,2023-11-25,2023-24,1610612764,1610612737,108,136
0022300242,2023-11-25,2023-24,1610612739,1610612747,115,121
0022300243,2023-11-25,2023-24,1610612762,1610612740,105,100
0022300244,2023-11-25,2023-24,1610612746,1610612742,107,88
0022300240,2023-11-25,2023-24,1610612751,1610612748,112,97
0022300239,2023-11-25,2023-24,1610612760,1610612755,123,127
0022300246,2023-11-26,2023-24,1610612738,1610612737,113,103
0022300251,2023-11-26,2023-24,1610612739,1610612761,105,102
0022300250,2023-11-26,2023-24,1610612751,1610612741,118,109
0022300252,2023-11-26,2023-24,1610612743,1610612759,132,120
0022300245,2023-11-26,2023-24,1610612749,1610612757,108,102
0022300249,2023-11-26,2023-24,1610612763,1610612750,97,119
0022300247,2023-11-26,2023-24,1610612752,1610612756,113,116
0022300248,2023-11-26,2023-24,1610612753,1610612766,130,117
0022300256,2023-11-27,2023-24,1610612762,1610612740,114,112
0022300257,2023-11-27,2023-24,1610612746,1610612743,104,113
0022300255,2023-11-27,2023-24,1610612755,1610612747,138,94
0022300254,2023-11-27,2023-24,1610612754,1610612757,110,114
0022300253,2023-11-27,2023-24,1610612765,1610612764,107,126
0022300055,2023-11-28,2023-24,1610612739,1610612737,128,105
0022300053,2023-11-28,2023-24,1610612738,1610612741,124,97
0022300059,2023-11-28,2023-24,1610612742,1610612745,121,115
0022300060,2023-11-28,2023-24,1610612758,1610612744,124,123
0022300056,2023-11-28,2023-24,1610612748,1610612749,124,131
0022300058,2023-11-28,2023-24,1610612750,1610612760,106,103
0022300054,2023-11-28,2023-24,1610612751,1610612761,115,103
0022300057,2023-11-28,2023-24,1610612752,1610612766,115,91
0022300262,2023-11-29,2023-24,1610612740,1610612755,124,114
0022300263,2023-11-29,2023-24,1610612743,1610612745,134,124
0022300264,2023-11-29,2023-24,1610612758,1610612746,117,131
0022300258,2023-11-29,2023-24,1610612765,1610612747,107,133
0022300259,2023-11-29,2023-24,1610612753,1610612764,139,120
0022300260,2023-11-29,2023-24,1610612761,1610612756,112,105
0022300261,2023-11-29,2023-24,1610612763,1610612762,105,91
0022300272,2023-11-30,2023-24,1610612759,1610612737,135,137
0022300265,2023-11-30,2023-24,1610612739,1610612757,95,103
0022300269,2023-11-30,2023-24,1610612741,1610612749,120,113
0022300273,2023-11-30,2023-24,1610612744,1610612746,120,114
0022300271,2023-11-30,2023-24,1610612760,1610612747,133,110
0022300267,2023-11-30,2023-24,1610612748,1610612754,142,132
0022300270,2023-11-30,2023-24,1610612750,1610612762,101,90
0022300266,2023-11-30,2023-24,1610612751,1610612766,128,129
0022300268,2023-11-30,2023-24,1610612752,1610612765,118,112
0022300275,2023-12-01,2023-24,1610612738,1610612755,125,119
0022300278,2023-12-01,2023-24,1610612740,1610612759,121,106
0022300277,2023-12-01,2023-24,1610612742,1610612763,94,108
0022300279,2023-12-01,2023-24,1610612756,1610612743,111,119
0022300276,2023-12-01,2023-24,1610612761,1610612752,106,119
0022300274,2023-12-01,2023-24,1610612753,1610612764,130,125
0022300286,2023-12-02,2023-24,1610612749,1610612737,132,121
0022300283,2023-12-02,2023-24,1610612765,1610612739,101,110
0022300285,2023-12-02,2023-24,1610612741,1610612740,124,118
0022300287,2023-12-02,2023-24,1610612742,1610612760,120,126
0022300290,2023-12-02,2023-24,1610612758,1610612743,123,117
0022300280,2023-12-02,2023-24,1610612746,1610612744,113,112
0022300291,2023-12-02,2023-24,1610612747,1610612745,107,97
0022300284,2023-12-02,2023-24,1610612748,1610612754,129,144
0022300281,2023-12-02,2023-24,1610612766,1610612750,117,123
0022300282,2023-12-02,2023-24,1610612751,1610612753,129,101
0022300288,2023-12-02,2023-24,1610612756,1610612763,116,109
0022300289,2023-12-02,2023-24,1610612762,1610612757,118,113
0022301202,2023-12-04,2023-24,1610612754,1610612738,122,112
0022301204,2023-12-04,2023-24,1610612758,1610612740,117,127
0022301203,2023-12-05,2023-24,1610612747,1610612756,106,103
0022301201,2023-12-05,2023-24,1610612749,1610612752,146,122
0022301209,2023-12-06,2023-24,1610612737,1610612751,113,114
0022301205,2023-12-06,2023-24,1610612739,1610612753,121,111
0022301211,2023-12-06,2023-24,1610612741,1610612766,111,100
0022301213,2023-12-06,2023-24,1610612742,1610612762,147,97
0022301215,2023-12-06,2023-24,1610612746,1610612743,111,102
0022301214,2023-12-06,2023-24,1610612744,1610612757,110,106
0022301212,2023-12-06,2023-24,1610612745,1610612760,110,101
0022301207,2023-12-06,2023-24,1610612761,1610612748,103,112
0022301210,2023-12-06,2023-24,1610612750,1610612759,102,94
0022301208,2023-12-06,2023-24,1610612764,1610612755,126,131
0022301206,2023-12-06,2023-24,1610612765,1610612763,102,116
0022301230,2023-12-07,2023-24,1610612747,1610612740,133,89
0022301229,2023-12-07,2023-24,1610612749,1610612754,119,128
0022301218,2023-12-08,2023-24,1610612755,1610612737,125,114
0022301227,2023-12-08,2023-24,1610612738,1610612752,133,123
0022301220,2023-12-08,2023-24,1610612748,1610612739,99,111
0022301223,2023-12-08,2023-24,1610612759,1610612741,112,121
0022301226,2023-12-08,2023-24,1610612757,1610612742,112,125
0022301224,2023-12-08,2023-24,1610612743,1610612745,106,114
0022301222,2023-12-08,2023-24,1610612760,1610612744,138,136
0022301225,2023-12-08,2023-24,1610612762,1610612746,103,117
0022301221,2023-12-08,2023-24,1610612763,1610612750,103,127
0022301219,2023-12-08,2023-24,1610612751,1610612764,124,97
0022301217,2023-12-08,2023-24,1610612753,1610612765,123,91
0022301228,2023-12-08,2023-24,1610612756,1610612758,106,114
0022301216,2023-12-08,2023-24,1610612766,1610612761,119,116
0022300296,2023-12-11,2023-24,1610612737,1610612743,122,129
0022300294,2023-12-11,2023-24,1610612753,1610612739,104,94
0022300301,2023-12-11,2023-24,1610612740,1610612750,121,107
0022300300,2023-12-11,2023-24,1610612749,1610612741,133,129
0022300299,2023-12-11,2023-24,1610612763,1610612742,113,120
0022300298,2023-12-11,2023-24,1610612745,1610612759,93,82
0022300304,2023-12-11,2023-24,1610612746,1610612757,132,127
0022300292,2023-12-11,2023-24,1610612766,1610612748,114,116
0022300303,2023-12-11,2023-24,1610612758,1610612751,131,118
0022300297,2023-12-11,2023-24,1610612752,1610612761,136,130
0022300293,2023-12-11,2023-24,1610612765,1610612754,123,131
0022300295,2023-12-11,2023-24,1610612755,1610612764,146,101
0022300302,2023-12-11,2023-24,1610612760,1610612762,134,120
0022300305,2023-12-12,2023-24,1610612738,1610612739,120,113
0022300307,2023-12-12,2023-24,1610612741,1610612743,106,114
0022300306,2023-12-12,2023-24,1610612742,1610612747,127,125
0022300308,2023-12-12,2023-24,1610612756,1610612744,119,116
0022300309,2023-12-12,2023-24,1610612746,1610612758,119,99
0022300313,2023-12-13,2023-24,1610612761,1610612737,135,128
0022300311,2023-12-13,2023-24,1610612764,1610612740,122,142
0022300314,2023-12-13,2023-24,1610612745,1610612763,117,104
0022300316,2023-12-13,2023-24,1610612759,1610612747,119,122
0022300312,2023-12-13,2023-24,1610612748,1610612766,115,104
0022300315,2023-12-13,2023-24,1610612749,1610612754,140,126
0022300317,2023-12-13,2023-24,1610612756,1610612751,112,116
0022300318,2023-12-13,2023-24,1610612762,1610612752,117,113
0022300310,2023-12-13,2023-24,1610612765,1610612755,111,129
0022300319,2023-12-14,2023-24,1610612738,1610612739,116,107
0022300320,2023-12-14,2023-24,1610612748,1610612741,116,124
0022300321,2023-12-14,2023-24,1610612742,1610612750,101,119
0022300322,2023-12-14,2023-24,1610612743,1610612751,124,101
0022300325,2023-12-14,2023-24,1610612746,1610612744,121,113
0022300323,2023-12-14,2023-24,1610612757,1610612762,114,122
0022300324,2023-12-14,2023-24,1610612758,1610612760,128,123
0022300330,2023-12-15,2023-24,1610612761,1610612737,104,125
0022300329,2023-12-15,2023-24,1610612738,1610612753,128,111
0022300326,2023-12-15,2023-24,1610612766,1610612740,107,112
0022300332,2023-12-15,2023-24,1610612763,1610612745,96,103
0022300331,2023-12-15,2023-24,1610612759,1610612747,129,115
0022300333,2023-12-15,2023-24,1610612756,1610612752,122,139
0022300328,2023-12-15,2023-24,1610612764,1610612754,137,123
0022300327,2023-12-15,2023-24,1610612755,1610612765,124,92
0022300336,2023-12-16,2023-24,1610612739,1610612737,127,119
0022300337,2023-12-16,2023-24,1610612748,1610612741,118,116
0022300341,2023-12-16,2023-24,1610612757,1610612742,120,131
0022300340,2023-12-16,2023-24,1610612743,1610612760,117,118
0022300339,2023-12-16,2023-24,1610612744,1610612751,124,120
0022300343,2023-12-16,2023-24,1610612746,1610612752,144,122
0022300334,2023-12-16,2023-24,1610612749,1610612765,146,114
0022300338,2023-12-16,2023-24,1610612750,1610612754,127,109
0022300335,2023-12-16,2023-24,1610612766,1610612755,82,135
0022300342,2023-12-16,2023-24,1610612758,1610612762,125,104
0022300344,2023-12-17,2023-24,1610612738,1610612753,114,97
0022300345,2023-12-17,2023-24,1610612759,1610612740,110,146
0022300348,2023-12-17,2023-24,1610612757,1610612744,114,118
0022300346,2023-12-17,2023-24,1610612749,1610612745,128,119
0022300347,2023-12-17,2023-24,1610612756,1610612764,112,108
0022300352,2023-12-18,2023-24,1610612737,1610612765,130,124
0022300349,2023-12-18,2023-24,1610612739,1610612745,135,130
0022300351,2023-12-18,2023-24,1610612755,1610612741,104,108
0022300356,2023-12-18,2023-24,1610612743,1610612742,130,104
0022300350,2023-12-18,2023-24,1610612754,1610612746,127,151
0022300359,2023-12-18,2023-24,1610612747,1610612752,109,114
0022300353,2023-12-18,2023-24,1610612748,1610612750,108,112
0022300357,2023-12-18,2023-24,1610612762,1610612751,125,108
0022300358,2023-12-18,2023-24,1610612758,1610612764,143,131
0022300355,2023-12-18,2023-24,1610612760,1610612763,116,97
0022300354,2023-12-18,2023-24,1610612761,1610612766,114,99
0022300362,2023-12-19,2023-24,1610612744,1610612738,132,126
0022300360,2023-12-19,2023-24,1610612740,1610612763,113,115
0022300361,2023-12-19,2023-24,1610612749,1610612759,132,119
0022300363,2023-12-19,2023-24,1610612757,1610612756,109,104
0022300371,2023-12-20,2023-24,1610612745,1610612737,127,134
0022300373,2023-12-20,2023-24,1610612758,1610612738,119,144
0022300364,2023-12-20,2023-24,1610612739,1610612762,124,116
0022300370,2023-12-20,2023-24,1610612741,1610612747,124,108
0022300372,2023-12-20,2023-24,1610612742,1610612746,111,120
0022300369,2023-12-20,2023-24,1610612761,1610612743,104,113
0022300366,2023-12-20,2023-24,1610612753,1610612748,106,115
0022300367,2023-12-20,2023-24,1610612755,1610612750,127,113
0022300368,2023-12-20,2023-24,1610612751,1610612752,102,121
0022300365,2023-12-20,2023-24,1610612754,1610612766,144,113
0022300375,2023-12-21,2023-24,1610612739,1610612740,104,123
0022300376,2023-12-21,2023-24,1610612741,1610612759,114,95
0022300379,2023-12-21,2023-24,1610612760,1610612746,134,115
0022300380,2023-12-21,2023-24,1610612750,1610612747,118,111
0022300378,2023-12-21,2023-24,1610612749,1610612753,118,114
0022300377,2023-12-21,2023-24,1610612763,1610612754,116,103
0022300381,2023-12-21,2023-24,1610612757,1610612764,117,118
0022300374,2023-12-21,2023-24,1610612765,1610612762,111,119
0022300384,2023-12-22,2023-24,1610612748,1610612737,122,113
0022300385,2023-12-22,2023-24,1610612745,1610612742,122,96
0022300383,2023-12-22,2023-24,1610612751,1610612743,117,122
0022300386,2023-12-22,2023-24,1610612744,1610612764,129,118
0022300382,2023-12-22,2023-24,1610612755,1610612761,121,111
0022300387,2023-12-22,2023-24,1610612758,1610612756,120,105
0022300393,2023-12-23,2023-24,1610612737,1610612763,119,125
0022300389,2023-12-23,2023-24,1610612746,1610612738,108,145
0022300396,2023-12-23,2023-24,1610612741,1610612739,95,109
0022300392,2023-12-23,2023-24,1610612740,1610612745,104,106
0022300398,2023-12-23,2023-24,1610612742,1610612759,144,119
0022300390,2023-12-23,2023-24,1610612766,1610612743,95,102
0022300399,2023-12-23,2023-24,1610612744,1610612757,126,106
0022300397,2023-12-23,2023-24,1610612760,1610612747,120,129
0022300388,2023-12-23,2023-24,1610612752,1610612749,111,130
0022300400,2023-12-23,2023-24,1610612758,1610612750,98,110
0022300394,2023-12-23,2023-24,1610612751,1610612765,126,115
0022300391,2023-12-23,2023-24,1610612754,1610612753,110,117
0022300395,2023-12-23,2023-24,1610612761,1610612762,119,126
0022300403,2023-12-25,2023-24,1610612747,1610612738,115,126
0022300405,2023-12-25,2023-24,1610612756,1610612742,114,128
0022300402,2023-12-25,2023-24,1610612743,1610612744,120,114
0022300404,2023-12-25,2023-24,1610612748,1610612755,119,113
0022300401,2023-12-25,2023-24,1610612752,1610612749,129,122
0022300408,2023-12-26,2023-24,1610612741,1610612737,118,113
0022300410,2023-12-26,2023-24,1610612740,1610612763,115,116
0022300409,2023-12-26,2023-24,1610612745,1610612754,117,123
0022300414,2023-12-26,2023-24,1610612746,1610612766,113,104
0022300411,2023-12-26,2023-24,1610612760,1610612750,129,106
0022300406,2023-12-26,2023-24,1610612765,1610612751,112,118
0022300407,2023-12-26,2023-24,1610612764,1610612753,119,127
0022300413,2023-12-26,2023-24,1610612757,1610612758,130,113
0022300412,2023-12-26,2023-24,1610612759,1610612762,118,130
0022300420,2023-12-27,2023-24,1610612742,1610612739,110,113
0022300418,2023-12-27,2023-24,1610612745,1610612756,113,129
0022300417,2023-12-27,2023-24,1610612751,1610612749,122,144
0022300419,2023-12-27,2023-24,1610612760,1610612752,129,120
0022300415,2023-12-27,2023-24,1610612753,1610612755,92,112
