game_id,team_id,season,is_home,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022300067,1610612751,2023-24,True,240,113,50,13,37,30,6,6,18,16,42,84,0.5,9,27,0.333,20,26,0.769,-1
0022300065,1610612752,2023-24,True,240,104,47,17,30,24,9,0,11,22,36,97,0.371,18,41,0.439,14,26,0.538,-4
0022300066,1610612753,2023-24,True,240,116,57,17,40,19,8,6,16,20,42,87,0.483,9,34,0.265,23,26,0.885,30
0022300064,1610612754,2023-24,True,240,143,51,10,41,38,10,8,12,23,56,107,0.523,20,43,0.465,11,12,0.917,23
0022300074,1610612757,2023-24,False,240,111,40,15,25,20,10,4,18,20,44,93,0.473,10,32,0.313,13,17,0.765,-12
0022300072,1610612758,2023-24,False,240,130,45,15,30,29,6,8,12,25,47,102,0.461,19,51,0.373,17,20,0.85,16
0022300073,1610612759,2023-24,True,240,119,45,9,36,33,8,5,19,23,46,89,0.517,11,35,0.314,16,22,0.727,-7
0022300070,1610612760,2023-24,False,240,124,43,5,38,30,6,4,16,19,45,82,0.549,19,39,0.487,15,18,0.833,20
0022300069,1610612761,2023-24,True,240,97,47,8,39,27,9,11,14,18,36,90,0.4,14,35,0.4,11,16,0.688,3
0022300072,1610612762,2023-24,True,240,114,54,16,38,22,6,2,14,20,41,91,0.451,9,28,0.321,23,31,0.742,-16
0022300071,1610612763,2023-24,True,240,104,37,8,29,23,8,7,13,19,38,91,0.418,12,43,0.279,16,20,0.8,-7
0022300064,1610612764,2023-24,False,240,120,45,11,34,28,6,9,14,11,44,96,0.458,9,24,0.375,23,29,0.793,-23
0022300068,1610612765,2023-24,False,240,102,56,17,39,28,3,13,17,23,41,92,0.446,11,32,0.344,9,15,0.6,-1
0022300063,1610612766,2023-24,True,240,116,51,12,39,34,5,3,19,21,43,86,0.5,11,37,0.297,19,26,0.731,6
0022300076,1610612747,2023-24,True,240,100,42,8,34,24,14,7,16,23,36,84,0.429,5,29,0.172,23,29,0.793,5
0022300075,1610612749,2023-24,True,240,118,43,8,35,20,9,4,14,23,41,81,0.506,11,30,0.367,25,36,0.694,1
0022300075,1610612755,2023-24,False,240,117,39,4,35,25,8,4,15,28,41,80,0.513,16,35,0.457,19,28,0.679,-1
0022300076,1610612756,2023-24,False,240,95,49,10,39,16,7,3,24,21,34,81,0.42,9,31,0.29,18,23,0.783,-5
0022300079,1610612737,2023-24,True,240,120,44,9,35,28,7,6,14,20,42,87,0.483,12,32,0.375,24,30,0.8,-6
0022300080,1610612738,2023-24,True,240,119,55,16,39,20,7,6,15,19,45,95,0.474,16,39,0.41,13,19,0.684,8
0022300081,1610612739,2023-24,True,240,105,48,8,40,20,10,8,14,16,38,92,0.413,12,45,0.267,17,23,0.739,-3
0022300082,1610612741,2023-24,True,265,104,52,15,37,18,10,5,17,22,37,99,0.374,8,39,0.205,22,28,0.786,1
0022300084,1610612742,2023-24,True,240,125,40,8,32,20,5,2,9,15,44,91,0.484,15,36,0.417,22,28,0.786,5
0022300078,1610612743,2023-24,False,240,108,40,6,34,27,11,10,19,18,41,88,0.466,14,37,0.378,12,18,0.667,4
0022300087,1610612744,2023-24,False,240,122,39,7,32,32,14,3,19,24,48,87,0.552,14,32,0.438,12,14,0.857,8
0022300083,1610612745,2023-24,False,265,122,43,11,32,30,7,2,18,26,52,100,0.52,8,32,0.25,10,20,0.5,-4
0022300085,1610612746,2023-24,False,240,118,36,6,30,17,8,6,16,22,41,77,0.532,14,35,0.4,22,28,0.786,-2
0022300080,1610612748,2023-24,False,240,111,45,11,34,24,8,6,12,16,38,89,0.427,16,33,0.485,19,23,0.826,-8
0022300084,1610612751,2023-24,False,240,120,47,10,37,30,5,4,16,28,45,92,0.489,21,43,0.488,9,10,0.9,-5
0022300079,1610612752,2023-24,False,240,126,45,12,33,30,9,6,16,21,43,90,0.478,20,44,0.455,20,28,0.714,6
0022300086,1610612753,2023-24,False,240,102,45,10,35,22,10,5,14,16,36,79,0.456,9,28,0.321,21,32,0.656,5
0022300086,1610612757,2023-24,True,240,97,47,15,32,15,6,1,16,24,35,88,0.398,9,32,0.281,18,21,0.857,-5
0022300087,1610612758,2023-24,True,240,114,41,10,31,24,10,3,14,16,41,94,0.436,12,40,0.3,20,29,0.69,-8
0022300083,1610612759,2023-24,True,265,126,43,12,31,32,11,4,18,17,46,94,0.489,13,42,0.31,21,28,0.75,4
0022300081,1610612760,2023-24,False,240,108,47,6,41,22,8,10,18,17,40,87,0.46,13,26,0.5,15,19,0.789,3
0022300082,1610612761,2023-24,False,265,103,53,8,45,25,5,2,23,29,39,84,0.464,9,36,0.25,16,25,0.64,-1
0022300085,1610612762,2023-24,True,240,120,45,17,28,27,7,4,14,24,42,96,0.438,16,41,0.39,20,22,0.909,2
0022300078,1610612763,2023-24,True,240,104,48,13,35,22,13,7,21,23,37,85,0.435,10,33,0.303,20,24,0.833,-4
0022300077,1610612765,2023-24,False,240,111,53,12,41,28,7,6,24,29,40,88,0.455,10,30,0.333,21,25,0.84,12
0022300077,1610612766,2023-24,True,240,99,41,11,30,20,13,7,18,23,33,88,0.375,7,28,0.25,26,34,0.765,-12
0022300091,1610612739,2023-24,True,240,113,51,18,33,29,2,6,7,16,43,99,0.434,12,31,0.387,15,24,0.625,-12
0022300090,1610612740,2023-24,True,240,96,43,4,39,20,8,5,13,22,40,87,0.46,9,33,0.273,7,16,0.438,9
0022300088,1610612741,2023-24,False,240,102,33,13,20,16,10,5,8,20,39,93,0.419,11,28,0.393,13,16,0.813,-16
0022300093,1610612748,2023-24,False,240,90,42,9,33,24,6,1,15,12,35,87,0.402,12,38,0.316,8,14,0.571,-16
0022300093,1610612750,2023-24,True,240,106,47,7,40,30,9,3,16,17,44,86,0.512,12,34,0.353,6,8,0.75,16
0022300090,1610612752,2023-24,False,240,87,59,16,43,19,7,3,19,17,33,90,0.367,7,37,0.189,14,18,0.778,-9
0022300091,1610612754,2023-24,False,240,125,48,11,37,36,3,4,8,20,48,98,0.49,15,38,0.395,14,17,0.824,12
0022300092,1610612755,2023-24,False,240,114,42,9,33,25,8,7,11,18,43,86,0.5,10,28,0.357,18,21,0.857,7
0022300094,1610612756,2023-24,True,240,126,39,7,32,31,10,7,11,19,45,85,0.529,10,37,0.27,26,28,0.929,22
0022300092,1610612761,2023-24,True,240,107,41,13,28,28,5,5,13,19,38,87,0.437,17,32,0.531,14,19,0.737,-7
0022300094,1610612762,2023-24,False,240,104,45,15,30,26,6,5,19,20,40,91,0.44,12,37,0.324,12,14,0.857,-22
0022300089,1610612763,2023-24,False,240,106,45,6,39,27,7,8,18,21,39,91,0.429,19,47,0.404,9,9,1.0,-7
0022300089,1610612764,2023-24,True,240,113,45,11,34,24,9,5,12,15,40,93,0.43,16,46,0.348,17,22,0.773,7
0022300088,1610612765,2023-24,True,240,118,53,15,38,29,4,4,17,18,45,86,0.523,12,28,0.429,16,20,0.8,16
0022300097,1610612737,2023-24,False,240,127,46,13,33,32,15,2,17,17,47,93,0.505,15,37,0.405,18,22,0.818,17
0022300095,1610612743,2023-24,False,240,128,48,10,38,34,8,5,13,21,53,88,0.602,11,27,0.407,11,13,0.846,33
0022300096,1610612744,2023-24,False,240,106,49,8,41,27,6,6,14,18,35,81,0.432,18,45,0.4,18,23,0.783,11
0022300096,1610612745,2023-24,True,240,95,42,10,32,22,7,4,7,20,34,90,0.378,9,33,0.273,18,19,0.947,-11
0022300099,1610612746,2023-24,True,240,123,48,9,39,23,15,5,16,16,47,91,0.516,16,42,0.381,13,21,0.619,40
0022300100,1610612747,2023-24,False,265,127,53,8,45,27,4,4,12,22,43,98,0.439,15,45,0.333,26,34,0.765,-5
0022300097,1610612749,2023-24,True,240,110,39,12,27,22,10,3,23,22,39,86,0.453,16,44,0.364,16,20,0.8,-17
0022300098,1610612755,2023-24,True,240,126,51,11,40,28,10,17,16,20,40,82,0.488,11,28,0.393,35,40,0.875,28
0022300098,1610612757,2023-24,False,240,98,42,14,28,19,10,9,16,26,36,94,0.383,7,31,0.226,19,22,0.864,-28
0022300100,1610612758,2023-24,True,265,132,47,6,41,30,6,7,10,28,49,104,0.471,17,48,0.354,17,24,0.708,5
0022300099,1610612759,2023-24,False,240,83,37,6,31,21,9,6,25,23,30,80,0.375,11,33,0.333,12,16,0.75,-40
0022300095,1610612760,2023-24,True,240,95,29,7,22,22,8,4,10,14,37,90,0.411,6,32,0.188,15,18,0.833,-33
0022300104,1610612737,2023-24,True,240,127,36,4,32,28,6,7,11,12,48,86,0.558,14,30,0.467,17,18,0.944,14
0022300103,1610612738,2023-24,False,240,126,51,15,36,31,11,6,18,21,51,102,0.5,19,53,0.358,5,7,0.714,19
0022300108,1610612740,2023-24,True,240,102,39,14,25,23,8,3,11,18,38,93,0.409,10,39,0.256,16,26,0.615,-28
0022300102,1610612741,2023-24,False,240,112,44,10,34,19,8,6,13,17,40,87,0.46,6,17,0.353,26,31,0.839,7
0022300106,1610612742,2023-24,False,240,125,48,6,42,24,4,7,15,17,42,84,0.5,23,47,0.489,18,24,0.75,15
0022300110,1610612743,2023-24,True,240,110,43,7,36,32,4,8,13,14,47,84,0.56,9,28,0.321,7,17,0.412,8
0022300108,1610612744,2023-24,False,240,130,64,21,43,28,6,7,15,21,51,98,0.52,15,41,0.366,13,20,0.65,28
0022300111,1610612747,2023-24,True,240,106,40,3,37,28,7,10,16,17,42,79,0.532,8,27,0.296,14,18,0.778,3
0022300107,1610612748,2023-24,False,240,114,40,7,33,27,7,2,15,20,41,86,0.477,13,34,0.382,19,20,0.95,-8
0022300107,1610612749,2023-24,True,240,122,43,9,34,24,8,5,15,23,44,87,0.506,12,37,0.324,22,30,0.733,8
0022300104,1610612750,2023-24,False,240,113,38,10,28,24,5,5,14,17,44,90,0.489,16,33,0.485,9,15,0.6,-14
0022300101,1610612751,2023-24,False,240,133,46,10,36,25,4,8,14,19,49,87,0.563,12,33,0.364,23,32,0.719,12
0022300111,1610612753,2023-24,False,240,103,44,12,32,28,10,3,11,22,38,95,0.4,14,35,0.4,13,18,0.722,-3
0022300102,1610612754,2023-24,True,240,105,47,11,36,26,7,5,17,24,36,88,0.409,12,46,0.261,21,25,0.84,-7
0022300105,1610612757,2023-24,False,240,99,51,13,38,20,6,7,16,19,38,85,0.447,11,35,0.314,12,15,0.8,8
0022300109,1610612760,2023-24,True,240,124,44,6,38,21,9,10,15,19,44,83,0.53,13,29,0.448,23,28,0.821,12
0022300105,1610612761,2023-24,True,240,91,47,14,33,19,10,4,12,17,38,94,0.404,4,29,0.138,11,15,0.733,-8
0022300110,1610612762,2023-24,False,240,102,51,17,34,30,6,2,13,21,42,98,0.429,11,37,0.297,7,15,0.467,-8
0022300106,1610612763,2023-24,True,240,110,44,10,34,22,9,4,12,22,42,92,0.457,14,37,0.378,12,20,0.6,-15
0022300103,1610612764,2023-24,True,240,107,40,11,29,26,12,4,15,13,39,87,0.448,11,36,0.306,18,26,0.692,-19
0022300109,1610612765,2023-24,False,240,112,41,13,28,31,6,5,17,25,39,91,0.429,15,28,0.536,19,24,0.792,-12
0022300101,1610612766,2023-24,True,240,121,39,8,31,33,8,5,10,23,47,96,0.49,8,31,0.258,19,20,0.95,-12
0022300112,1610612739,2023-24,True,240,91,46,14,32,19,6,6,15,19,36,92,0.391,10,38,0.263,9,12,0.75,-18
0022300114,1610612746,2023-24,True,240,118,44,9,35,29,10,4,16,26,44,89,0.494,14,31,0.452,16,23,0.696,16
0022300112,1610612752,2023-24,False,240,109,48,12,36,18,9,1,14,17,38,86,0.442,13,34,0.382,20,25,0.8,18
0022300114,1610612753,2023-24,False,240,102,40,7,33,23,9,3,16,24,38,81,0.469,7,30,0.233,19,33,0.576,-16
0022300113,1610612756,2023-24,True,240,114,43,6,37,29,8,7,19,18,42,83,0.506,18,39,0.462,12,15,0.8,-1
0022300113,1610612759,2023-24,False,240,115,37,8,29,25,10,9,12,17,43,92,0.467,14,37,0.378,15,20,0.75,1
0022300117,1610612737,2023-24,True,240,130,57,14,43,26,8,3,21,16,46,92,0.5,9,32,0.281,29,32,0.906,9
0022300118,1610612738,2023-24,True,240,155,57,11,46,27,5,2,13,19,54,95,0.568,20,35,0.571,27,28,0.964,51
0022300120,1610612739,2023-24,False,240,95,46,6,40,22,7,5,18,27,32,74,0.432,12,32,0.375,19,20,0.95,6
0022300121,1610612740,2023-24,False,240,110,58,22,36,23,8,5,11,20,40,102,0.392,13,42,0.31,17,29,0.586,4
0022300124,1610612741,2023-24,False,240,105,43,12,31,19,10,3,13,23,42,89,0.472,11,33,0.333,10,11,0.909,-9
0022300124,1610612742,2023-24,True,240,114,45,13,32,23,7,2,15,11,37,81,0.457,20,48,0.417,20,28,0.714,9
0022300123,1610612743,2023-24,False,240,89,43,12,31,23,6,10,16,22,38,96,0.396,6,33,0.182,7,10,0.7,-21
0022300126,1610612744,2023-24,True,240,102,36,7,29,32,5,6,18,17,39,81,0.481,11,31,0.355,13,15,0.867,1
0022300122,1610612745,2023-24,True,240,128,38,7,31,35,10,2,17,22,44,84,0.524,21,37,0.568,19,23,0.826,9
0022300127,1610612746,2023-24,False,265,125,46,12,34,22,12,1,13,31,47,99,0.475,14,34,0.412,17,27,0.63,-5
0022300127,1610612747,2023-24,True,265,130,51,9,42,28,10,9,14,24,46,90,0.511,11,32,0.344,27,36,0.75,5
0022300119,1610612748,2023-24,True,240,105,46,11,35,22,10,5,18,20,39,91,0.429,13,38,0.342,14,18,0.778,-4
0022300116,1610612749,2023-24,False,240,111,29,7,22,19,9,2,12,17,35,76,0.461,13,34,0.382,28,38,0.737,-19
0022300123,1610612750,2023-24,True,240,110,47,8,39,20,9,5,14,15,38,83,0.458,8,21,0.381,26,27,0.963,21
0022300119,1610612751,2023-24,False,240,109,47,7,40,27,11,4,18,18,37,82,0.451,16,36,0.444,19,26,0.731,4
0022300120,1610612752,2023-24,True,240,89,50,16,34,18,10,3,14,16,32,92,0.348,5,30,0.167,20,30,0.667,-6
0022300118,1610612754,2023-24,False,240,104,31,8,23,26,6,6,9,20,46,101,0.455,5,37,0.135,7,12,0.583,-51
0022300115,1610612757,2023-24,False,240,110,44,7,37,23,10,7,17,15,38,81,0.469,7,20,0.35,27,33,0.818,9
0022300126,1610612758,2023-24,False,240,101,48,14,34,24,8,4,15,17,36,88,0.409,11,35,0.314,18,23,0.783,-1
0022300121,1610612760,2023-24,True,240,106,49,6,43,23,6,5,15,24,38,88,0.432,7,34,0.206,23,25,0.92,-4
0022300116,1610612761,2023-24,True,240,130,50,15,35,35,7,6,18,25,51,91,0.56,15,38,0.395,13,14,0.929,19
0022300125,1610612762,2023-24,True,240,133,50,10,40,35,7,3,21,22,47,87,0.54,22,43,0.512,17,24,0.708,24
0022300125,1610612763,2023-24,False,240,109,42,14,28,25,12,7,16,22,35,96,0.365,14,54,0.259,25,32,0.781,-24
0022300117,1610612764,2023-24,False,240,121,35,6,29,32,14,3,11,25,51,101,0.505,10,40,0.25,9,14,0.643,-9
0022300115,1610612765,2023-24,True,240,101,38,6,32,24,12,4,18,31,40,90,0.444,11,29,0.379,10,11,0.909,-9
0022300122,1610612766,2023-24,False,240,119,44,15,29,21,9,8,16,19,45,90,0.5,11,27,0.407,18,25,0.72,-9
0022300129,1610612740,2023-24,True,240,125,36,7,29,27,5,7,12,18,39,80,0.488,14,32,0.438,33,35,0.943,9
0022300130,1610612753,2023-24,False,240,115,43,10,33,27,17,9,17,25,39,85,0.459,10,29,0.345,27,36,0.75,2
0022300128,1610612755,2023-24,True,240,114,46,15,31,21,12,3,14,19,42,92,0.457,9,25,0.36,21,25,0.84,15
0022300131,1610612756,2023-24,True,240,121,34,5,29,26,5,4,14,15,43,80,0.538,16,32,0.5,19,26,0.731,-11
0022300131,1610612759,2023-24,False,240,132,41,9,32,37,7,5,8,21,51,98,0.52,18,37,0.486,12,13,0.923,11
0022300128,1610612761,2023-24,False,240,99,41,9,32,30,4,3,19,20,38,79,0.481,10,28,0.357,13,19,0.684,-15
0022300130,1610612762,2023-24,True,240,113,48,13,35,27,9,7,20,27,41,89,0.461,12,33,0.364,19,26,0.731,-2
0022300129,1610612765,2023-24,False,240,116,48,19,29,30,4,5,16,31,41,94,0.436,13,38,0.342,21,26,0.808,-9
0022300001,1610612739,2023-24,False,240,116,35,5,30,27,10,9,13,20,44,84,0.524,8,28,0.286,20,25,0.8,-5
0022300004,1610612741,2023-24,True,240,107,42,9,33,21,4,4,10,13,43,89,0.483,11,28,0.393,10,14,0.714,-2
0022300006,1610612742,2023-24,False,240,114,34,10,24,27,12,6,15,19,41,86,0.477,17,42,0.405,15,17,0.882,-11
0022300006,1610612743,2023-24,True,240,125,51,19,32,33,11,6,20,17,49,93,0.527,13,30,0.433,14,19,0.737,11
0022300005,1610612744,2023-24,False,240,141,38,13,25,36,9,2,15,25,49,92,0.533,18,40,0.45,25,30,0.833,2
0022300003,1610612748,2023-24,True,240,121,37,7,30,35,9,1,21,18,48,80,0.6,13,27,0.481,12,14,0.857,7
0022300002,1610612749,2023-24,True,240,110,41,7,34,24,6,11,14,16,35,82,0.427,20,39,0.513,20,28,0.714,5
0022300004,1610612751,2023-24,False,240,109,39,8,31,32,4,4,11,12,44,96,0.458,18,45,0.4,3,5,0.6,2
0022300002,1610612752,2023-24,False,240,105,56,16,40,18,6,1,11,22,38,96,0.396,10,39,0.256,19,25,0.76,-5
0022300001,1610612754,2023-24,True,240,121,40,7,33,28,7,5,19,18,45,86,0.523,15,31,0.484,16,24,0.667,5
0022300007,1610612757,2023-24,True,265,115,50,15,35,19,12,7,14,15,39,96,0.406,9,32,0.281,28,36,0.778,2
0022300005,1610612760,2023-24,True,240,139,32,7,25,26,3,1,19,20,50,83,0.602,15,29,0.517,24,30,0.8,-2
0022300007,1610612763,2023-24,False,265,113,48,7,41,29,8,10,17,25,47,96,0.49,10,35,0.286,9,13,0.692,-2
0022300003,1610612764,2023-24,False,240,114,30,4,26,33,7,4,20,18,46,81,0.568,13,28,0.464,9,17,0.529,-7
0022300135,1610612737,2023-24,False,240,123,52,19,33,28,4,6,13,16,45,93,0.484,14,41,0.341,19,24,0.792,18
0022300136,1610612738,2023-24,False,240,124,50,10,40,22,4,6,11,17,43,90,0.478,15,45,0.333,23,27,0.852,10
0022300135,1610612740,2023-24,True,240,105,35,9,26,24,9,7,11,15,40,84,0.476,8,31,0.258,17,21,0.81,-18
0022300139,1610612741,2023-24,False,240,101,37,9,28,28,7,3,11,19,39,86,0.453,7,26,0.269,16,23,0.696,-22
0022300139,1610612743,2023-24,True,240,123,49,10,39,31,10,4,12,18,42,81,0.519,16,36,0.444,23,30,0.767,22
0022300137,1610612745,2023-24,True,240,107,53,10,43,28,4,3,11,18,40,87,0.46,13,36,0.361,14,20,0.7,18
0022300134,1610612747,2023-24,False,240,101,40,10,30,17,6,10,17,21,37,84,0.44,8,30,0.267,19,21,0.905,-19
0022300138,1610612750,2023-24,True,240,123,43,9,34,25,10,11,11,23,45,81,0.556,9,24,0.375,24,31,0.774,28
0022300136,1610612751,2023-24,True,240,114,42,10,32,22,4,5,6,21,43,100,0.43,17,52,0.327,11,17,0.647,-10
0022300134,1610612753,2023-24,True,240,120,51,19,32,29,6,9,16,18,46,101,0.455,12,33,0.364,16,19,0.842,19
0022300133,1610612754,2023-24,True,240,124,36,11,25,31,7,5,15,18,45,93,0.484,22,45,0.489,12,16,0.75,-1
0022300132,1610612755,2023-24,True,240,112,51,15,36,24,5,6,18,24,43,90,0.478,11,30,0.367,15,18,0.833,12
0022300132,1610612756,2023-24,False,240,100,42,15,27,22,11,12,11,11,32,89,0.36,9,35,0.257,27,33,0.818,-12
0022300137,1610612758,2023-24,False,240,89,43,8,35,20,5,6,11,19,32,84,0.381,11,41,0.268,14,19,0.737,-18
0022300138,1610612762,2023-24,False,240,95,39,17,22,20,3,7,18,20,35,91,0.385,12,43,0.279,13,17,0.765,-28
0022300133,1610612766,2023-24,False,240,125,41,12,29,23,5,10,13,20,47,88,0.534,8,20,0.4,23,23,1.0,1
0022300142,1610612739,2023-24,True,240,115,54,13,41,26,8,2,18,21,41,83,0.494,11,37,0.297,22,28,0.786,11
0022300143,1610612742,2023-24,True,240,124,47,9,38,31,3,6,11,19,43,91,0.473,14,42,0.333,24,32,0.75,6
0022300142,1610612744,2023-24,False,240,104,44,17,27,26,10,4,13,18,34,94,0.362,16,41,0.39,20,30,0.667,-11
0022300140,1610612756,2023-24,False,240,120,43,14,29,29,8,10,18,13,43,86,0.5,8,21,0.381,26,29,0.897,14
0022300144,1610612757,2023-24,True,240,100,47,16,31,23,11,5,14,21,37,95,0.389,14,45,0.311,12,15,0.8,-12
0022300141,1610612759,2023-24,True,265,116,46,9,37,30,7,7,17,21,48,96,0.5,10,32,0.313,10,13,0.769,-7
0022300141,1610612761,2023-24,False,265,123,47,13,34,29,12,6,15,15,44,97,0.454,19,48,0.396,16,26,0.615,7
0022300144,1610612763,2023-24,False,240,112,49,10,39,27,6,7,17,18,45,89,0.506,13,32,0.406,9,13,0.692,12
0022300140,1610612765,2023-24,True,240,106,33,10,23,25,7,6,16,23,43,87,0.494,8,23,0.348,12,14,0.857,-14
0022300143,1610612766,2023-24,False,240,118,43,10,33,30,5,2,9,25,49,99,0.495,8,30,0.267,12,21,0.571,-6
0022300155,1610612737,2023-24,False,240,117,59,25,34,27,8,3,15,16,38,102,0.373,14,42,0.333,27,32,0.844,-9
0022300154,1610612738,2023-24,False,265,109,45,11,34,20,13,2,18,26,36,92,0.391,11,39,0.282,26,34,0.765,-5
0022300156,1610612740,2023-24,False,240,116,38,8,30,24,6,2,13,18,45,90,0.5,13,30,0.433,13,15,0.867,-18
0022300152,1610612741,2023-24,True,240,130,36,10,26,26,12,3,8,18,48,93,0.516,18,34,0.529,16,19,0.842,17
0022300147,1610612742,2023-24,False,240,117,31,5,26,21,9,6,15,20,41,82,0.5,15,40,0.375,20,28,0.714,15
0022300156,1610612743,2023-24,True,240,134,45,11,34,37,6,5,10,16,51,95,0.537,15,39,0.385,17,23,0.739,18
0022300145,1610612744,2023-24,False,240,120,44,17,27,26,8,4,11,14,46,97,0.474,12,41,0.293,16,21,0.762,11
0022300153,1610612745,2023-24,True,240,122,39,5,34,28,8,4,11,19,43,75,0.573,15,31,0.484,21,27,0.778,25
0022300151,1610612746,2023-24,False,240,97,31,7,24,21,8,3,22,15,36,73,0.493,11,32,0.344,14,16,0.875,-14
0022300150,1610612747,2023-24,False,240,107,38,5,33,28,6,5,17,17,44,81,0.543,8,26,0.308,11,14,0.786,-1
0022300150,1610612748,2023-24,True,240,108,44,11,33,30,11,4,18,14,41,88,0.466,12,37,0.324,14,16,0.875,1
0022300149,1610612749,2023-24,False,240,129,48,12,36,26,6,2,10,13,46,96,0.479,16,48,0.333,21,24,0.875,4
0022300154,1610612750,2023-24,True,265,114,45,6,39,26,7,5,24,26,44,85,0.518,13,37,0.351,13,25,0.52,5
0022300149,1610612751,2023-24,True,240,125,46,11,35,22,2,4,8,16,49,101,0.485,16,45,0.356,11,13,0.846,-4
0022300151,1610612752,2023-24,True,240,111,48,18,30,28,13,1,20,13,41,88,0.466,12,31,0.387,17,18,0.944,14
0022300147,1610612753,2023-24,True,240,102,38,6,32,27,6,4,21,24,40,85,0.471,8,27,0.296,14,18,0.778,-15
0022300146,1610612754,2023-24,True,240,152,49,9,40,38,7,4,15,24,55,95,0.579,20,38,0.526,22,23,0.957,41
0022300148,1610612755,2023-24,True,240,146,45,10,35,37,12,7,16,15,51,91,0.56,12,31,0.387,32,36,0.889,18
0022300153,1610612758,2023-24,False,240,97,34,12,22,22,5,2,15,22,36,81,0.444,14,40,0.35,11,20,0.55,-25
0022300146,1610612759,2023-24,False,240,111,36,12,24,26,7,5,11,15,40,94,0.426,8,26,0.308,23,30,0.767,-41
0022300155,1610612760,2023-24,True,240,126,49,11,38,27,7,7,13,22,45,94,0.479,14,35,0.4,22,23,0.957,9
0022300152,1610612762,2023-24,False,240,113,52,17,35,32,1,7,23,20,41,86,0.477,16,43,0.372,15,17,0.882,-17
0022300148,1610612764,2023-24,False,240,128,38,10,28,31,6,10,19,26,49,96,0.51,14,34,0.412,16,20,0.8,-18
0022300145,1610612765,2023-24,True,240,109,39,7,32,23,8,2,16,20,38,80,0.475,13,30,0.433,20,21,0.952,-11
0022300159,1610612738,2023-24,False,240,103,43,9,34,28,8,6,13,13,36,91,0.396,15,47,0.319,16,19,0.842,-3
0022300167,1610612739,2023-24,False,240,120,41,11,30,26,9,5,20,24,42,83,0.506,9,29,0.31,27,37,0.73,-8
0022300166,1610612740,2023-24,False,240,101,40,11,29,23,6,1,17,23,36,93,0.387,8,28,0.286,21,22,0.955,-21
0022300162,1610612741,2023-24,True,265,115,39,9,30,30,12,7,14,22,42,96,0.438,14,33,0.424,17,23,0.739,-1
0022300168,1610612742,2023-24,True,240,116,38,6,32,25,4,6,16,21,40,84,0.476,17,41,0.415,19,31,0.613,-11
0022300169,1610612743,2023-24,True,240,108,45,10,35,24,7,4,6,20,41,92,0.446,11,35,0.314,15,22,0.682,3
0022300169,1610612744,2023-24,False,240,105,49,11,38,21,5,0,9,20,37,86,0.43,11,35,0.314,20,26,0.769,-3
0022300163,1610612745,2023-24,True,240,128,57,14,43,26,4,4,13,23,51,93,0.548,14,33,0.424,12,19,0.632,34
0022300160,1610612746,2023-24,False,240,93,51,11,40,22,10,8,16,15,36,91,0.396,8,36,0.222,13,13,1.0,-7
0022300163,1610612747,2023-24,False,240,94,34,5,29,20,7,6,9,18,36,85,0.424,7,25,0.28,15,24,0.625,-34
