game_id,player_id,team_id,season,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022300068,1629639,1610612748,2023-24,35,16,2,0,2,3,3,0,2,1,7,24,0.292,2,7,0.286,0,0,,6
0022300065,203944,1610612752,2023-24,34,14,11,4,7,7,2,0,0,3,5,22,0.227,3,8,0.375,1,5,0.2,-13
0022300066,1629643,1610612753,2023-24,5,0,3,0,3,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,9
0022300066,1630532,1610612753,2023-24,27,19,4,3,1,2,1,0,3,1,5,12,0.417,3,7,0.429,6,6,1.0,10
0022300066,1630591,1610612753,2023-24,21,8,4,1,3,0,0,0,0,2,3,12,0.25,2,7,0.286,0,0,,5
0022300064,1629614,1610612754,2023-24,22,12,4,1,3,10,0,0,2,4,6,9,0.667,0,1,0.0,0,0,,12
0022300064,1630174,1610612754,2023-24,23,7,5,1,4,1,0,1,1,3,2,5,0.4,1,3,0.333,2,2,1.0,13
0022300074,1631133,1610612757,2023-24,6,6,1,1,0,0,0,0,2,0,2,3,0.667,0,0,,2,3,0.667,12
0022300072,203084,1610612758,2023-24,33,33,4,0,4,2,1,0,1,2,11,16,0.688,5,7,0.714,6,6,1.0,10
0022300073,1626224,1610612759,2023-24,22,12,0,0,0,2,0,1,0,2,5,10,0.5,2,6,0.333,0,0,,-11
0022300073,1629640,1610612759,2023-24,32,17,9,2,7,7,0,0,3,4,7,15,0.467,1,3,0.333,2,3,0.667,0
0022300070,1628983,1610612760,2023-24,36,31,5,0,5,10,1,2,1,0,12,18,0.667,2,5,0.4,5,5,1.0,19
0022300070,1630544,1610612760,2023-24,2,0,0,0,0,1,0,0,0,0,0,0,,0,0,,0,0,,0
0022300069,1629667,1610612761,2023-24,16,0,2,0,2,2,1,1,0,2,0,3,0.0,0,3,0.0,0,0,,-3
0022300069,1630201,1610612761,2023-24,10,3,0,0,0,2,1,0,2,4,1,3,0.333,1,1,1.0,0,0,,-14
0022300069,1630567,1610612761,2023-24,37,17,8,1,7,5,2,5,4,1,6,16,0.375,1,4,0.25,4,6,0.667,2
0022300072,1641707,1610612762,2023-24,2,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,2,0.5,2
0022300072,1641718,1610612762,2023-24,19,8,2,0,2,2,0,0,1,0,3,5,0.6,1,3,0.333,1,1,1.0,-9
0022300072,1641729,1610612762,2023-24,2,0,2,1,1,0,0,0,0,0,0,2,0.0,0,0,,0,0,,2
0022300064,1630215,1610612764,2023-24,3,3,0,0,0,0,0,0,0,0,1,2,0.5,1,1,1.0,0,0,,2
0022300068,1631093,1610612765,2023-24,17,4,2,0,2,3,0,0,3,3,1,7,0.143,0,2,0.0,2,3,0.667,-2
0022300068,1641709,1610612765,2023-24,27,4,7,3,4,3,0,5,2,2,1,7,0.143,1,2,0.5,1,2,0.5,-14
0022300063,1626179,1610612766,2023-24,34,24,5,1,4,6,0,0,3,2,7,16,0.438,2,7,0.286,8,12,0.667,14
0022300063,1631109,1610612766,2023-24,30,13,15,4,11,1,3,1,2,2,5,6,0.833,0,0,,3,3,1.0,19
0022300063,203991,1610612737,2023-24,29,15,13,6,7,0,1,0,2,1,6,10,0.6,0,0,,3,4,0.75,-19
0022300063,1630168,1610612737,2023-24,19,7,4,1,3,2,0,0,1,5,3,5,0.6,0,0,,1,1,1.0,14
0022300063,1630552,1610612737,2023-24,29,21,7,0,7,2,2,1,0,1,9,13,0.692,1,3,0.333,2,4,0.5,8
0022300063,1631100,1610612737,2023-24,10,2,2,0,2,0,0,0,1,1,1,2,0.5,0,1,0.0,0,0,,2
0022300065,1628401,1610612738,2023-24,32,12,6,0,6,2,2,1,1,3,4,6,0.667,1,3,0.333,3,4,0.75,7
0022300065,1630573,1610612738,2023-24,14,0,2,0,2,0,1,1,0,1,0,4,0.0,0,4,0.0,0,0,,5
0022300070,1630245,1610612741,2023-24,9,8,0,0,0,1,1,0,1,0,3,5,0.6,2,4,0.5,0,0,,3
0022300066,1630256,1610612745,2023-24,15,5,2,0,2,0,1,1,0,1,2,2,1.0,1,1,1.0,0,0,,-11
0022300066,1630578,1610612745,2023-24,28,14,8,2,6,6,0,0,1,4,6,11,0.545,0,1,0.0,2,4,0.5,-4
0022300066,1631466,1610612745,2023-24,5,4,0,0,0,0,0,0,0,0,2,3,0.667,0,1,0.0,0,0,,-9
0022300068,1630696,1610612748,2023-24,9,2,0,0,0,1,0,0,0,1,1,2,0.5,0,1,0.0,0,0,,-4
0022300069,201144,1610612750,2023-24,31,11,4,1,3,3,1,1,1,1,4,9,0.444,1,4,0.25,2,2,1.0,-6
0022300067,203915,1610612751,2023-24,24,5,1,0,1,3,0,0,1,2,1,3,0.333,1,3,0.333,2,2,1.0,-10
0022300067,1629661,1610612751,2023-24,26,12,5,2,3,3,2,0,2,1,5,10,0.5,1,4,0.25,1,2,0.5,-1
0022300065,1628392,1610612752,2023-24,26,7,8,5,3,2,0,0,1,5,3,4,0.75,0,0,,1,2,0.5,-5
0022300065,1629656,1610612752,2023-24,23,11,1,0,1,0,0,0,0,2,4,7,0.571,3,6,0.5,0,1,0.0,-1
0022300066,1628365,1610612753,2023-24,25,10,4,3,1,2,3,0,1,0,5,9,0.556,0,0,,0,0,,12
0022300066,1631094,1610612753,2023-24,28,12,5,0,5,5,1,0,1,2,3,6,0.5,0,1,0.0,6,7,0.857,11
0022300064,1629670,1610612754,2023-24,6,5,1,1,0,1,0,1,0,0,2,7,0.286,1,2,0.5,0,0,,3
0022300064,1630167,1610612754,2023-24,19,11,4,1,3,1,1,0,0,0,4,9,0.444,2,5,0.4,1,1,1.0,7
0022300064,1630169,1610612754,2023-24,27,20,3,0,3,11,1,2,3,1,9,16,0.563,2,6,0.333,0,0,,6
0022300064,1630543,1610612754,2023-24,11,4,4,1,3,0,0,0,0,2,2,4,0.5,0,0,,0,0,,3
0022300074,1629028,1610612757,2023-24,23,4,12,3,9,1,3,1,3,5,2,4,0.5,0,0,,0,0,,-5
0022300074,1630703,1610612757,2023-24,36,11,3,1,2,4,0,0,4,2,5,11,0.455,0,3,0.0,1,1,1.0,-16
0022300074,1631200,1610612757,2023-24,5,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,12
0022300074,1641712,1610612757,2023-24,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,3
0022300072,1628368,1610612758,2023-24,33,18,5,2,3,6,1,1,3,4,6,18,0.333,1,7,0.143,5,6,0.833,14
0022300072,1628989,1610612758,2023-24,24,7,5,2,3,2,0,0,1,3,3,9,0.333,1,5,0.2,0,0,,6
0022300072,1630556,1610612758,2023-24,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,-2
0022300072,1631165,1610612758,2023-24,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,-2
0022300072,1641732,1610612758,2023-24,1,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,-2
0022300073,203926,1610612759,2023-24,11,0,1,0,1,1,0,1,0,1,0,1,0.0,0,1,0.0,0,0,,-7
0022300070,1630322,1610612760,2023-24,3,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,0
0022300070,1641717,1610612760,2023-24,19,13,2,0,2,1,0,1,1,3,5,5,1.0,3,3,1.0,0,0,,9
0022300072,203903,1610612762,2023-24,31,24,4,2,2,6,0,0,2,4,8,16,0.5,2,5,0.4,6,8,0.75,-4
0022300072,1631117,1610612762,2023-24,22,8,8,4,4,0,0,1,1,3,4,5,0.8,0,0,,0,0,,-14
0022300072,1631323,1610612762,2023-24,2,2,1,1,0,1,0,0,0,0,1,2,0.5,0,1,0.0,0,0,,2
0022300071,203935,1610612763,2023-24,32,17,0,0,0,3,2,0,5,3,6,11,0.545,2,6,0.333,3,6,0.5,3
0022300071,1628991,1610612763,2023-24,36,8,5,1,4,3,0,5,3,5,2,9,0.222,0,5,0.0,4,4,1.0,-1
0022300064,203488,1610612764,2023-24,8,0,3,0,3,0,0,0,0,0,0,0,,0,0,,0,0,,-8
0022300064,1626145,1610612764,2023-24,28,16,3,1,2,6,1,1,2,1,7,12,0.583,2,4,0.5,0,1,0.0,-17
0022300064,1630647,1610612764,2023-24,8,4,2,1,1,1,0,0,1,0,2,3,0.667,0,0,,0,0,,-2
0022300068,202692,1610612765,2023-24,25,7,5,0,5,0,0,1,0,1,2,8,0.25,2,5,0.4,1,2,0.5,9
0022300068,1628963,1610612765,2023-24,16,8,8,2,6,3,0,1,1,1,3,3,1.0,0,0,,2,2,1.0,3
0022300068,1630165,1610612765,2023-24,31,10,1,0,1,3,2,1,1,2,4,12,0.333,0,6,0.0,2,3,0.667,1
0022300068,1630191,1610612765,2023-24,35,14,14,6,8,2,0,0,1,3,6,11,0.545,2,3,0.667,0,0,,7
0022300068,1631105,1610612765,2023-24,32,17,14,6,8,4,0,4,4,4,8,11,0.727,0,0,,1,3,0.333,-4
0022300068,1631204,1610612765,2023-24,10,8,2,0,2,1,0,0,1,0,3,4,0.75,2,3,0.667,0,0,,2
0022300063,1630208,1610612766,2023-24,18,7,4,1,3,1,0,1,2,3,2,2,1.0,0,0,,3,4,0.75,-14
0022300063,1641706,1610612766,2023-24,25,13,3,0,3,2,0,0,1,3,5,9,0.556,3,7,0.429,0,0,,-13
0022300067,1627747,1610612739,2023-24,31,11,3,0,3,5,1,1,0,1,4,17,0.235,3,8,0.375,0,0,,-6
0022300067,1627777,1610612739,2023-24,20,0,4,2,2,0,0,0,0,3,0,3,0.0,0,3,0.0,0,0,,-9
0022300067,1630171,1610612739,2023-24,32,18,6,3,3,4,2,1,2,5,6,10,0.6,2,4,0.5,4,5,0.8,5
0022300070,202696,1610612741,2023-24,32,11,9,1,8,4,3,2,4,2,5,8,0.625,0,2,0.0,1,1,1.0,-19
0022300070,203897,1610612741,2023-24,25,16,4,0,4,3,0,0,4,3,4,16,0.25,2,9,0.222,6,6,1.0,1
0022300070,1628975,1610612741,2023-24,16,3,1,0,1,2,0,0,0,0,1,4,0.25,1,4,0.25,0,0,,-15
0022300073,202681,1610612742,2023-24,36,22,2,0,2,6,1,0,2,3,10,24,0.417,1,8,0.125,1,1,1.0,1
0022300073,1641726,1610612742,2023-24,31,16,10,5,5,1,1,1,1,4,7,8,0.875,0,0,,2,3,0.667,20
0022300066,203493,1610612745,2023-24,11,3,1,0,1,0,1,1,0,1,1,1,1.0,1,1,1.0,0,0,,-5
0022300066,1630224,1610612745,2023-24,30,10,1,0,1,0,1,1,4,2,2,10,0.2,0,1,0.0,6,7,0.857,-12
0022300066,1631257,1610612745,2023-24,6,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,,-10
0022300066,1641715,1610612745,2023-24,10,0,1,0,1,0,0,0,1,0,0,4,0.0,0,2,0.0,0,0,,-12
0022300074,201566,1610612746,2023-24,29,11,5,2,3,13,0,0,3,3,5,8,0.625,1,2,0.5,0,0,,30
0022300074,1627826,1610612746,2023-24,26,20,12,5,7,0,0,4,2,3,8,10,0.8,0,0,,4,5,0.8,25
0022300074,1630231,1610612746,2023-24,14,0,1,1,0,1,1,0,0,2,0,4,0.0,0,2,0.0,0,0,,-17
0022300074,1641757,1610612746,2023-24,4,2,0,0,0,0,0,0,0,1,1,2,0.5,0,0,,0,0,,-7
0022300068,200768,1610612748,2023-24,32,0,2,0,2,2,2,1,0,4,0,1,0.0,0,0,,0,0,,4
0022300068,201567,1610612748,2023-24,28,13,10,2,8,2,0,0,1,5,4,9,0.444,3,6,0.5,2,2,1.0,5
0022300068,202710,1610612748,2023-24,34,19,13,8,5,4,2,0,0,0,6,18,0.333,0,0,,7,9,0.778,-3
0022300068,1628997,1610612748,2023-24,20,2,3,1,2,1,1,0,0,1,1,7,0.143,0,3,0.0,0,0,,-5
0022300068,1629130,1610612748,2023-24,22,15,2,1,1,1,0,0,0,1,6,10,0.6,3,5,0.6,0,0,,-3
0022300069,1628972,1610612750,2023-24,5,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,1
0022300069,1629675,1610612750,2023-24,24,10,4,1,3,1,0,0,1,0,3,8,0.375,0,2,0.0,4,4,1.0,1
0022300067,1627732,1610612751,2023-24,23,4,10,1,9,9,0,1,2,2,2,6,0.333,0,0,,0,0,,-6
0022300067,1627827,1610612751,2023-24,28,10,5,1,4,2,0,0,3,1,4,8,0.5,2,6,0.333,0,1,0.0,7
0022300067,1629651,1610612751,2023-24,28,7,7,4,3,4,0,3,0,1,3,10,0.3,0,0,,1,1,1.0,-12
0022300067,1630560,1610612751,2023-24,25,36,3,0,3,2,1,0,1,0,13,21,0.619,2,5,0.4,8,11,0.727,5
0022300065,1628404,1610612752,2023-24,22,7,6,1,5,0,0,0,1,1,2,4,0.5,2,4,0.5,1,2,0.5,-1
0022300065,1629628,1610612752,2023-24,36,24,3,1,2,2,1,0,2,0,8,20,0.4,2,5,0.4,6,7,0.857,6
0022300065,1630193,1610612752,2023-24,28,24,6,2,4,4,1,0,2,3,7,11,0.636,5,7,0.714,5,6,0.833,-3
0022300066,1628371,1610612753,2023-24,14,11,4,1,3,0,0,2,2,2,4,6,0.667,1,3,0.333,2,3,0.667,12
0022300066,1641710,1610612753,2023-24,5,5,0,0,0,1,0,2,0,0,2,2,1.0,0,0,,1,1,1.0,9
0022300064,204456,1610612754,2023-24,6,4,1,0,1,2,2,0,0,0,2,2,1.0,0,0,,0,0,,1
0022300064,1627741,1610612754,2023-24,25,14,2,0,2,5,1,1,1,0,5,9,0.556,4,7,0.571,0,0,,15
0022300064,1628971,1610612754,2023-24,27,24,3,1,2,1,1,0,1,3,8,11,0.727,6,8,0.75,2,2,1.0,15
0022300064,1641767,1610612754,2023-24,6,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,0,0,,3
0022300074,1627763,1610612757,2023-24,23,20,2,0,2,5,0,0,1,0,8,16,0.5,3,5,0.6,1,1,1.0,-5
0022300074,1631101,1610612757,2023-24,28,14,6,4,2,3,1,0,0,4,6,14,0.429,1,6,0.167,1,1,1.0,10
0022300072,1627734,1610612758,2023-24,32,22,12,6,6,5,1,2,3,3,8,14,0.571,1,2,0.5,5,7,0.714,5
0022300072,1630537,1610612758,2023-24,15,9,2,1,1,1,0,0,0,3,3,5,0.6,3,4,0.75,0,0,,5
0022300072,1630558,1610612758,2023-24,14,0,3,0,3,4,0,0,1,3,0,3,0.0,0,2,0.0,0,0,,4
0022300073,1628380,1610612759,2023-24,32,14,5,1,4,3,1,2,3,4,6,10,0.6,0,4,0.0,2,2,1.0,-4
0022300073,1630170,1610612759,2023-24,35,23,5,1,4,3,2,0,2,2,9,17,0.529,1,6,0.167,4,5,0.8,4
0022300073,1630200,1610612759,2023-24,25,16,5,1,4,6,0,0,1,0,5,7,0.714,2,3,0.667,4,4,1.0,1
0022300073,1631110,1610612759,2023-24,29,13,8,3,5,5,1,0,3,4,4,12,0.333,2,4,0.5,3,6,0.5,-10
0022300070,1630846,1610612760,2023-24,11,4,4,1,3,0,0,0,1,3,1,1,1.0,0,0,,2,2,1.0,6
0022300070,1631096,1610612760,2023-24,25,11,4,0,4,3,1,0,1,3,4,7,0.571,2,3,0.667,1,3,0.333,14
0022300069,1627751,1610612761,2023-24,24,7,11,3,8,1,1,1,0,1,3,3,1.0,0,0,,1,4,0.25,8
0022300069,1627783,1610612761,2023-24,34,15,7,0,7,6,1,0,2,2,5,17,0.294,3,5,0.6,2,2,1.0,7
0022300072,203482,1610612762,2023-24,17,5,6,3,3,4,1,0,1,3,2,3,0.667,0,0,,1,1,1.0,-5
0022300072,1628374,1610612762,2023-24,32,19,10,2,8,1,2,0,1,1,6,15,0.4,2,6,0.333,5,6,0.833,-7
0022300072,1629012,1610612762,2023-24,20,9,3,0,3,0,0,0,3,3,2,9,0.222,0,2,0.0,5,7,0.714,-10
0022300072,1629659,1610612762,2023-24,22,8,1,0,1,4,0,1,1,1,3,9,0.333,2,4,0.5,0,0,,-5
0022300072,1629677,1610612762,2023-24,2,2,0,0,0,0,0,0,0,0,1,2,0.5,0,1,0.0,0,0,,2
0022300072,1630209,1610612762,2023-24,2,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,2
0022300072,1630534,1610612762,2023-24,19,5,3,0,3,0,0,0,0,2,2,6,0.333,1,2,0.5,0,0,,-11
0022300071,1631222,1610612763,2023-24,15,2,2,0,2,1,1,0,0,4,1,3,0.333,0,2,0.0,0,0,,-11
0022300064,1629655,1610612764,2023-24,21,6,5,1,4,0,0,2,0,5,2,2,1.0,0,0,,2,4,0.5,-23
0022300064,1630557,1610612764,2023-24,24,11,5,2,3,1,0,0,1,1,4,11,0.364,1,5,0.2,2,2,1.0,-8
0022300064,1631157,1610612764,2023-24,6,1,3,0,3,1,0,0,1,0,0,3,0.0,0,0,,1,2,0.5,-1
0022300064,1641731,1610612764,2023-24,23,3,4,0,4,3,0,3,3,1,1,3,0.333,1,1,1.0,0,0,,-13
0022300063,202330,1610612766,2023-24,33,10,8,3,5,7,1,1,6,1,4,8,0.5,0,1,0.0,2,3,0.667,15
0022300063,1630550,1610612766,2023-24,20,5,2,1,1,1,0,0,0,0,2,7,0.286,1,3,0.333,0,0,,2
0022300065,1627759,1610612738,2023-24,38,11,6,0,6,5,1,0,2,5,4,11,0.364,0,4,0.0,3,4,0.75,8
0022300065,1628369,1610612738,2023-24,39,34,11,0,11,4,2,1,4,3,13,22,0.591,3,8,0.375,5,6,0.833,0
0022300067,1629636,1610612739,2023-24,32,15,2,1,1,5,2,0,6,2,6,12,0.5,1,5,0.2,2,2,1.0,6
0022300070,1628470,1610612741,2023-24,22,11,7,4,3,1,0,0,1,2,4,6,0.667,3,4,0.75,0,0,,-12
0022300070,1629632,1610612741,2023-24,31,15,4,1,3,4,0,0,0,3,4,14,0.286,2,7,0.286,5,6,0.833,-8
0022300070,1641763,1610612741,2023-24,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,1
0022300073,203501,1610612742,2023-24,28,17,6,2,4,4,1,0,1,0,5,14,0.357,3,10,0.3,4,4,1.0,9
0022300073,203552,1610612742,2023-24,4,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,4
0022300073,203957,1610612742,2023-24,8,3,1,0,1,0,0,0,0,1,1,2,0.5,0,1,0.0,1,1,1.0,4
0022300066,1628415,1610612745,2023-24,26,14,4,0,4,2,1,0,2,4,5,7,0.714,4,6,0.667,0,0,,-15
0022300066,1629111,1610612745,2023-24,9,3,0,0,0,2,0,0,1,1,1,2,0.5,1,2,0.5,0,0,,-7
0022300074,202695,1610612746,2023-24,29,23,5,1,4,6,1,1,4,2,9,17,0.529,5,5,1.0,0,0,,25
0022300074,203486,1610612746,2023-24,18,6,8,3,5,2,0,0,0,0,2,4,0.5,0,0,,2,4,0.5,-6
0022300074,1626181,1610612746,2023-24,23,8,3,0,3,1,0,0,2,0,2,6,0.333,2,5,0.4,2,2,1.0,-4
0022300069,1629003,1610612750,2023-24,21,4,3,0,3,4,2,0,2,4,1,5,0.2,1,4,0.25,1,2,0.5,3
0022300067,1626220,1610612751,2023-24,23,5,7,0,7,2,0,0,1,2,2,6,0.333,1,4,0.25,0,0,,8
0022300067,1630549,1610612751,2023-24,12,4,2,1,1,0,0,2,3,2,2,3,0.667,0,0,,0,0,,2
0022300065,1628978,1610612752,2023-24,15,0,3,0,3,2,0,0,0,1,0,4,0.0,0,3,0.0,0,0,,5
0022300065,1629011,1610612752,2023-24,22,2,6,3,3,1,2,0,1,4,1,4,0.25,0,0,,0,2,0.0,1
0022300066,204060,1610612753,2023-24,18,0,4,0,4,5,0,0,1,3,0,3,0.0,0,3,0.0,0,0,,9
0022300066,1629048,1610612753,2023-24,5,7,3,1,2,0,1,0,1,1,2,2,1.0,0,0,,3,4,0.75,9
0022300066,1630175,1610612753,2023-24,24,20,8,1,7,2,0,0,0,2,8,12,0.667,1,2,0.5,3,3,1.0,17
0022300066,1631216,1610612753,2023-24,5,3,1,0,1,0,0,0,0,0,1,2,0.5,1,2,0.5,0,0,,9
