game_id,team_id,season,is_home,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022100003,1610612766,2021-22,True,240,123,46,12,34,29,9,5,8,21,46,107,0.43,13,31,0.419,18,27,0.667,1
0022100014,1610612737,2021-22,True,240,113,55,6,49,31,8,9,13,16,45,94,0.479,15,35,0.429,8,9,0.889,26
0022100014,1610612742,2021-22,False,240,87,50,10,40,16,7,3,15,21,31,93,0.333,13,43,0.302,12,13,0.923,-26
0022100016,1610612744,2021-22,True,240,115,53,10,43,27,5,4,21,20,43,83,0.518,15,31,0.484,14,22,0.636,2
0022100016,1610612746,2021-22,False,240,113,39,8,31,24,9,2,7,25,42,96,0.438,14,40,0.35,15,21,0.714,-2
0022100015,1610612748,2021-22,True,240,137,58,11,47,28,8,2,11,26,51,96,0.531,15,35,0.429,20,31,0.645,42
0022100015,1610612749,2021-22,False,240,95,38,5,33,19,6,0,15,26,32,84,0.381,12,42,0.286,19,29,0.655,-42
0022100020,1610612738,2021-22,True,240,83,42,10,32,19,6,12,25,19,32,82,0.39,11,34,0.324,8,11,0.727,-32
0022100017,1610612739,2021-22,True,240,112,36,7,29,26,9,3,19,15,43,84,0.512,9,31,0.29,17,20,0.85,-11
0022100022,1610612740,2021-22,False,240,112,42,9,33,26,7,5,17,20,42,87,0.483,15,29,0.517,13,16,0.813,-16
0022100022,1610612741,2021-22,True,240,128,46,11,35,32,9,7,14,14,47,89,0.528,14,28,0.5,20,25,0.8,16
0022100024,1610612743,2021-22,True,240,102,41,8,33,26,10,2,21,21,44,86,0.512,9,30,0.3,5,8,0.625,6
0022100023,1610612745,2021-22,True,240,124,54,10,44,29,12,10,17,18,48,95,0.505,17,38,0.447,11,14,0.786,33
0022100025,1610612747,2021-22,True,240,105,46,12,34,25,7,3,16,26,34,86,0.395,15,34,0.441,22,29,0.759,-10
0022100021,1610612751,2021-22,False,240,114,47,11,36,26,6,6,13,16,41,88,0.466,12,38,0.316,20,24,0.833,5
0022100018,1610612752,2021-22,False,240,121,38,6,32,34,10,4,11,19,44,88,0.5,24,54,0.444,9,17,0.529,25
0022100018,1610612753,2021-22,True,240,96,46,9,37,24,5,3,19,18,33,83,0.398,17,43,0.395,13,15,0.867,-25
0022100019,1610612754,2021-22,False,265,134,42,7,35,28,5,6,12,22,52,97,0.536,15,34,0.441,15,20,0.75,-1
0022100021,1610612755,2021-22,True,240,109,35,5,30,17,8,9,10,21,43,91,0.473,14,36,0.389,9,11,0.818,-5
0022100025,1610612756,2021-22,False,240,115,47,7,40,31,8,2,12,22,42,86,0.488,10,32,0.313,21,28,0.75,10
0022100026,1610612758,2021-22,True,240,101,52,16,36,20,15,5,15,22,39,99,0.394,8,36,0.222,15,21,0.714,-9
0022100024,1610612759,2021-22,False,240,96,39,7,32,24,11,2,20,17,40,84,0.476,6,24,0.25,10,14,0.714,-6
0022100023,1610612760,2021-22,False,240,91,39,8,31,22,9,4,19,21,34,91,0.374,14,43,0.326,9,16,0.563,-33
0022100020,1610612761,2021-22,False,240,115,60,21,39,22,16,2,12,13,42,100,0.42,10,35,0.286,21,21,1.0,32
0022100026,1610612762,2021-22,False,240,110,51,13,38,16,14,3,19,17,37,90,0.411,16,42,0.381,20,23,0.87,9
0022100019,1610612764,2021-22,True,265,135,38,6,32,24,5,6,9,21,49,94,0.521,19,38,0.5,18,19,0.947,1
0022100017,1610612766,2021-22,False,240,123,46,11,35,32,13,1,18,16,48,91,0.527,13,32,0.406,14,17,0.824,11
0022100027,1610612737,2021-22,False,240,95,54,17,37,20,5,3,9,23,38,99,0.384,10,34,0.294,9,15,0.6,-6
0022100027,1610612739,2021-22,True,240,101,54,12,42,23,6,6,10,16,37,89,0.416,7,28,0.25,20,27,0.741,6
0022100031,1610612740,2021-22,False,240,89,61,21,40,15,10,5,30,22,31,89,0.348,9,40,0.225,18,23,0.783,-7
0022100030,1610612741,2021-22,True,240,97,42,3,39,24,13,11,13,17,35,84,0.417,11,26,0.423,16,19,0.842,15
0022100029,1610612742,2021-22,False,240,103,50,13,37,24,6,6,9,22,38,91,0.418,14,42,0.333,13,18,0.722,8
0022100034,1610612746,2021-22,True,240,114,44,14,30,23,7,4,7,21,43,99,0.434,13,39,0.333,15,17,0.882,-6
0022100028,1610612748,2021-22,False,265,91,55,10,45,18,4,2,22,25,35,91,0.385,9,33,0.273,12,14,0.857,-11
0022100032,1610612749,2021-22,False,240,121,44,7,37,21,6,5,22,15,44,83,0.53,15,35,0.429,18,22,0.818,10
0022100031,1610612750,2021-22,True,240,96,47,13,34,22,13,8,20,25,39,96,0.406,12,38,0.316,6,10,0.6,7
0022100028,1610612754,2021-22,True,265,102,55,14,41,18,10,5,16,18,38,97,0.392,10,39,0.256,16,21,0.762,11
0022100033,1610612756,2021-22,False,240,105,38,7,31,27,6,1,14,19,43,89,0.483,9,28,0.321,10,15,0.667,-29
0022100033,1610612757,2021-22,True,240,134,48,8,40,24,8,5,9,15,51,94,0.543,21,50,0.42,11,17,0.647,29
0022100032,1610612759,2021-22,True,240,111,38,10,28,29,10,4,13,18,48,99,0.485,10,39,0.256,5,6,0.833,-10
0022100029,1610612761,2021-22,True,240,95,49,11,38,17,7,6,12,23,34,85,0.4,11,37,0.297,16,23,0.696,-8
0022100034,1610612763,2021-22,False,240,120,48,13,35,26,5,3,11,19,42,90,0.467,15,36,0.417,21,25,0.84,6
0022100030,1610612765,2021-22,False,240,82,53,11,42,14,9,8,23,17,34,88,0.386,5,28,0.179,9,15,0.6,-15
0022100037,1610612738,2021-22,False,240,107,43,6,37,22,10,6,12,22,38,86,0.442,15,47,0.319,16,20,0.8,10
0022100039,1610612744,2021-22,False,240,119,43,14,29,26,12,3,7,13,43,97,0.443,13,37,0.351,20,24,0.833,12
0022100037,1610612745,2021-22,True,240,97,40,5,35,20,7,4,20,20,32,75,0.427,14,32,0.438,19,24,0.792,-10
0022100040,1610612747,2021-22,True,240,121,36,9,27,29,10,12,17,14,45,84,0.536,16,30,0.533,15,22,0.682,3
0022100035,1610612751,2021-22,True,240,95,44,9,35,18,10,8,17,19,38,87,0.437,9,35,0.257,10,12,0.833,-16
0022100036,1610612752,2021-22,True,240,104,52,16,36,20,8,8,12,21,37,100,0.37,13,48,0.271,17,25,0.68,-6
0022100036,1610612753,2021-22,False,240,110,57,10,47,22,7,4,13,25,36,88,0.409,12,43,0.279,26,34,0.765,6
0022100038,1610612755,2021-22,False,240,115,47,12,35,25,4,9,12,17,41,88,0.466,17,41,0.415,16,20,0.8,12
0022100039,1610612758,2021-22,True,240,107,47,10,37,26,0,4,19,16,42,86,0.488,15,46,0.326,8,13,0.615,-12
0022100038,1610612760,2021-22,True,240,103,42,6,36,24,9,4,11,17,40,84,0.476,8,31,0.258,15,19,0.789,-12
0022100040,1610612763,2021-22,False,240,118,49,18,31,25,13,4,17,20,45,100,0.45,13,35,0.371,15,18,0.833,-3
0022100035,1610612766,2021-22,False,240,111,48,10,38,26,10,5,12,17,43,94,0.457,10,30,0.333,15,19,0.789,16
0022100043,1610612737,2021-22,True,240,122,49,10,39,24,11,3,16,19,46,90,0.511,12,32,0.375,18,21,0.857,18
0022100041,1610612738,2021-22,False,265,140,53,11,42,33,8,9,12,23,50,101,0.495,19,50,0.38,21,25,0.84,11
0022100048,1610612739,2021-22,False,240,99,49,11,38,26,8,5,16,18,38,82,0.463,7,25,0.28,16,20,0.8,12
0022100047,1610612740,2021-22,False,240,107,60,15,45,19,5,5,20,20,39,87,0.448,10,30,0.333,19,23,0.826,9
0022100046,1610612741,2021-22,False,240,111,29,5,24,24,11,3,13,16,39,81,0.481,12,27,0.444,21,22,0.955,3
0022100048,1610612743,2021-22,True,240,87,47,11,36,21,10,3,22,22,35,86,0.407,9,38,0.237,8,12,0.667,-12
0022100049,1610612746,2021-22,True,240,116,43,5,38,37,21,6,17,23,44,93,0.473,14,43,0.326,14,19,0.737,30
0022100045,1610612748,2021-22,True,240,107,42,9,33,28,10,2,11,19,41,87,0.471,6,27,0.222,19,19,1.0,17
0022100042,1610612749,2021-22,False,240,119,42,7,35,24,13,6,14,19,41,85,0.482,11,32,0.344,26,31,0.839,10
0022100047,1610612750,2021-22,True,240,98,41,11,30,20,10,7,11,19,31,90,0.344,15,50,0.3,21,27,0.778,-9
0022100044,1610612751,2021-22,True,240,104,54,7,47,23,6,4,9,19,40,94,0.426,10,35,0.286,14,17,0.824,14
0022100045,1610612753,2021-22,False,240,90,39,6,33,21,7,6,18,22,33,81,0.407,12,44,0.273,12,19,0.632,-17
0022100042,1610612754,2021-22,True,240,109,47,12,35,23,6,1,19,24,40,90,0.444,14,36,0.389,15,17,0.882,-10
0022100049,1610612757,2021-22,False,240,86,47,7,40,15,11,4,30,18,32,85,0.376,8,37,0.216,14,18,0.778,-30
0022100046,1610612761,2021-22,True,240,108,47,13,34,27,8,1,21,18,40,83,0.482,12,30,0.4,16,20,0.8,-3
0022100044,1610612764,2021-22,False,240,90,53,10,43,16,5,5,12,17,33,95,0.347,9,39,0.231,15,20,0.75,-14
0022100043,1610612765,2021-22,False,240,104,36,11,25,26,7,6,14,15,40,91,0.44,9,33,0.273,15,18,0.833,-18
0022100041,1610612766,2021-22,True,265,129,52,14,38,26,4,6,14,25,46,103,0.447,19,44,0.432,18,28,0.643,-11
0022100052,1610612742,2021-22,True,240,116,50,14,36,25,9,7,15,22,43,93,0.462,12,43,0.279,18,25,0.72,10
0022100054,1610612743,2021-22,False,240,110,35,5,30,19,9,3,13,23,42,83,0.506,10,28,0.357,16,24,0.667,-12
0022100051,1610612744,2021-22,False,240,106,46,7,39,30,9,8,15,20,39,83,0.47,14,40,0.35,14,18,0.778,8
0022100052,1610612745,2021-22,False,240,106,49,11,38,24,7,3,17,21,36,86,0.419,16,39,0.41,18,26,0.692,-10
0022100053,1610612747,2021-22,False,265,125,56,9,47,20,8,10,13,21,50,105,0.476,8,30,0.267,17,22,0.773,4
0022100050,1610612752,2021-22,True,240,112,45,13,32,24,7,5,15,18,41,87,0.471,16,37,0.432,14,15,0.933,13
0022100050,1610612755,2021-22,False,240,99,40,12,28,24,9,4,15,14,36,82,0.439,12,41,0.293,15,17,0.882,-13
0022100053,1610612759,2021-22,True,265,121,59,16,43,33,10,6,16,22,48,108,0.444,13,36,0.361,12,22,0.545,-4
0022100051,1610612760,2021-22,True,240,98,42,9,33,19,7,3,14,18,36,86,0.419,12,34,0.353,14,17,0.824,-8
0022100054,1610612762,2021-22,True,240,122,41,8,33,20,5,6,14,22,44,85,0.518,12,39,0.308,22,29,0.759,12
0022100059,1610612737,2021-22,False,240,102,55,21,34,21,4,4,11,14,40,96,0.417,8,30,0.267,14,17,0.824,3
0022100056,1610612738,2021-22,True,240,107,37,10,27,18,9,5,13,21,37,85,0.435,10,29,0.345,23,28,0.821,-9
0022100064,1610612739,2021-22,False,240,92,57,14,43,12,9,3,21,14,33,81,0.407,3,20,0.15,23,27,0.852,13
0022100059,1610612740,2021-22,True,240,99,44,9,35,24,5,6,10,19,40,93,0.43,11,36,0.306,8,9,0.889,-3
0022100064,1610612746,2021-22,True,240,79,36,9,27,19,13,2,14,24,31,87,0.356,9,41,0.22,8,13,0.615,-13
0022100061,1610612747,2021-22,False,240,115,40,10,30,29,8,2,17,22,46,92,0.5,11,35,0.314,12,14,0.857,-8
0022100057,1610612748,2021-22,False,240,106,62,17,45,21,6,2,15,19,38,96,0.396,8,29,0.276,22,26,0.846,13
0022100060,1610612749,2021-22,True,240,108,43,13,30,22,10,3,9,18,39,95,0.411,14,51,0.275,16,21,0.762,-5
0022100060,1610612750,2021-22,False,240,113,49,10,39,29,5,4,17,20,43,91,0.473,13,45,0.289,14,17,0.824,5
0022100057,1610612751,2021-22,True,240,93,42,4,38,21,7,7,16,24,33,85,0.388,14,43,0.326,13,14,0.929,-13
0022100055,1610612753,2021-22,True,240,111,33,8,25,22,6,2,19,21,43,88,0.489,15,40,0.375,10,13,0.769,-9
0022100058,1610612754,2021-22,False,240,100,40,9,31,19,6,7,23,19,38,79,0.481,10,29,0.345,14,17,0.824,-18
0022100062,1610612756,2021-22,True,240,107,56,14,42,23,6,6,11,16,42,93,0.452,6,22,0.273,17,24,0.708,-3
0022100063,1610612757,2021-22,True,240,116,48,13,35,22,11,6,14,20,39,84,0.464,15,36,0.417,23,31,0.742,20
0022100062,1610612758,2021-22,False,240,110,40,8,32,28,7,6,12,20,42,95,0.442,15,38,0.395,11,15,0.733,3
0022100061,1610612760,2021-22,True,240,123,42,10,32,21,8,3,16,16,43,86,0.5,15,37,0.405,22,29,0.759,8
0022100058,1610612761,2021-22,True,240,118,41,16,25,22,18,6,12,20,46,100,0.46,14,30,0.467,12,19,0.632,18
0022100063,1610612763,2021-22,False,240,96,50,21,29,27,9,3,22,25,35,96,0.365,17,50,0.34,9,19,0.474,-20
0022100056,1610612764,2021-22,False,240,116,47,11,36,18,8,7,16,20,43,84,0.512,9,25,0.36,21,29,0.724,9
0022100055,1610612766,2021-22,False,240,120,40,10,30,22,14,4,17,14,43,83,0.518,14,30,0.467,20,24,0.833,9
0022100066,1610612737,2021-22,False,240,111,43,6,37,26,4,3,13,16,48,88,0.545,6,21,0.286,9,14,0.643,-11
0022100067,1610612741,2021-22,True,240,103,37,5,32,25,6,5,7,18,36,84,0.429,11,32,0.344,20,22,0.909,-1
0022100069,1610612742,2021-22,True,240,104,45,9,36,18,4,7,13,19,41,89,0.461,18,45,0.4,4,13,0.308,5
0022100070,1610612744,2021-22,True,265,101,48,7,41,29,8,7,23,17,39,90,0.433,14,40,0.35,9,12,0.75,-3
0022100068,1610612745,2021-22,True,240,91,41,13,28,15,8,3,11,24,31,95,0.326,9,44,0.205,20,23,0.87,-31
0022100067,1610612752,2021-22,False,240,104,49,11,38,16,5,7,13,21,39,85,0.459,11,29,0.379,15,20,0.75,1
0022100065,1610612755,2021-22,True,240,110,46,6,40,22,7,9,21,23,38,76,0.5,12,27,0.444,22,24,0.917,8
0022100069,1610612759,2021-22,False,240,99,48,11,37,21,6,11,15,16,39,88,0.443,12,30,0.4,9,15,0.6,-5
0022100068,1610612762,2021-22,False,240,122,58,10,48,24,8,4,20,23,41,85,0.482,16,46,0.348,24,30,0.8,31
0022100070,1610612763,2021-22,False,265,104,51,10,41,25,17,9,18,14,39,97,0.402,12,48,0.25,14,14,1.0,3
0022100066,1610612764,2021-22,True,240,122,51,14,37,26,6,4,9,16,46,99,0.465,13,34,0.382,17,21,0.81,11
0022100065,1610612765,2021-22,False,240,102,37,10,27,22,11,4,14,22,35,86,0.407,13,39,0.333,19,27,0.704,-8
0022100077,1610612739,2021-22,False,240,101,36,16,20,28,10,1,15,13,37,87,0.425,12,34,0.353,15,22,0.682,-12
0022100074,1610612740,2021-22,True,240,109,49,13,36,18,9,6,10,22,42,98,0.429,9,34,0.265,16,25,0.64,-4
0022100075,1610612742,2021-22,False,240,75,36,6,30,14,8,3,15,17,23,78,0.295,8,37,0.216,21,27,0.778,-31
0022100075,1610612743,2021-22,True,240,106,51,5,46,28,8,3,20,24,43,83,0.518,11,36,0.306,9,13,0.692,31
0022100076,1610612746,2021-22,False,240,92,43,6,37,17,7,5,13,14,34,87,0.391,15,42,0.357,9,16,0.563,-19
0022100077,1610612747,2021-22,True,240,113,42,11,31,24,9,6,22,20,46,84,0.548,12,27,0.444,9,10,0.9,12
0022100073,1610612748,2021-22,True,240,114,60,16,44,23,6,3,18,20,43,91,0.473,9,35,0.257,19,19,1.0,15
0022100072,1610612751,2021-22,True,240,105,50,10,40,20,9,6,18,21,34,76,0.447,6,26,0.231,31,41,0.756,7
0022100071,1610612753,2021-22,False,240,109,46,12,34,24,1,5,17,24,41,87,0.471,16,34,0.471,11,16,0.688,-1
0022100072,1610612754,2021-22,False,240,98,46,11,35,20,9,7,14,27,37,93,0.398,8,29,0.276,16,23,0.696,-7
0022100076,1610612757,2021-22,True,240,111,63,16,47,21,8,6,14,19,41,98,0.418,19,41,0.463,10,16,0.625,19
0022100074,1610612758,2021-22,False,240,113,45,3,42,19,4,5,14,20,40,80,0.5,9,27,0.333,24,25,0.96,4
0022100071,1610612761,2021-22,True,240,110,40,9,31,18,11,2,8,18,43,86,0.5,9,30,0.3,15,22,0.682,1
0022100073,1610612766,2021-22,False,240,99,37,11,26,21,8,6,11,17,35,90,0.389,13,37,0.351,16,22,0.727,-15
0022100082,1610612737,2021-22,False,240,94,49,20,29,24,6,1,19,17,36,95,0.379,8,22,0.364,14,19,0.737,-28
0022100078,1610612738,2021-22,False,290,112,54,8,46,23,8,10,12,32,44,107,0.411,2,26,0.077,22,25,0.88,-3
0022100088,1610612739,2021-22,False,240,92,47,10,37,21,8,3,19,21,36,91,0.396,14,44,0.318,6,7,0.857,-9
0022100080,1610612740,2021-22,True,240,117,43,12,31,30,7,3,12,24,42,92,0.457,11,33,0.333,22,24,0.917,-6
0022100083,1610612741,2021-22,True,240,107,45,9,36,16,8,5,9,19,39,91,0.429,5,21,0.238,24,30,0.8,8
0022100087,1610612743,2021-22,False,240,93,48,14,34,24,11,10,18,15,36,88,0.409,9,37,0.243,12,16,0.75,2
0022100086,1610612744,2021-22,True,240,103,56,10,46,30,9,8,16,21,39,92,0.424,21,54,0.389,4,8,0.5,21
0022100084,1610612748,2021-22,False,240,129,50,11,39,31,12,2,18,17,46,88,0.523,21,37,0.568,16,19,0.842,26
0022100085,1610612749,2021-22,True,240,93,52,9,43,20,6,2,21,18,36,89,0.404,10,39,0.256,11,16,0.688,-9
0022100087,1610612750,2021-22,True,240,91,46,15,31,21,8,6,20,23,35,89,0.393,13,41,0.317,8,9,0.889,-2
0022100080,1610612752,2021-22,False,240,123,37,5,32,22,7,4,12,21,42,81,0.519,19,33,0.576,20,25,0.8,6
0022100079,1610612753,2021-22,False,240,103,46,12,34,21,5,6,18,21,38,87,0.437,16,32,0.5,11,15,0.733,-7
0022100081,1610612754,2021-22,True,240,94,40,8,32,25,8,10,20,17,35,81,0.432,13,43,0.302,11,16,0.688,-3
0022100082,1610612755,2021-22,True,240,122,37,5,32,24,11,6,12,24,46,86,0.535,12,38,0.316,18,19,0.947,28
0022100088,1610612756,2021-22,True,240,101,52,8,44,27,12,3,15,14,39,84,0.464,6,26,0.231,17,27,0.63,9
0022100085,1610612759,2021-22,False,240,102,49,8,41,28,12,3,10,13,39,95,0.411,7,31,0.226,17,24,0.708,9
0022100086,1610612760,2021-22,False,240,82,45,3,42,14,8,6,16,8,29,83,0.349,8,39,0.205,16,21,0.762,-21
0022100081,1610612761,2021-22,False,240,97,48,12,36,18,8,4,18,17,39,92,0.424,11,32,0.344,8,12,0.667,3
0022100083,1610612762,2021-22,False,240,99,54,14,40,15,5,7,20,21,35,92,0.38,11,38,0.289,18,19,0.947,-8
0022100084,1610612763,2021-22,True,240,103,32,8,24,26,14,7,14,17,34,88,0.386,16,50,0.32,19,21,0.905,-26
0022100078,1610612764,2021-22,True,290,115,62,12,50,19,6,7,13,22,38,104,0.365,10,36,0.278,29,36,0.806,3
0022100079,1610612765,2021-22,True,240,110,48,17,31,26,12,6,16,18,36,89,0.404,14,43,0.326,24,30,0.8,7
0022100089,1610612742,2021-22,True,240,105,45,10,35,24,8,4,10,20,40,90,0.444,12,37,0.324,13,20,0.65,6
0022100093,1610612745,2021-22,False,240,85,55,10,45,18,8,3,27,18,32,76,0.421,6,28,0.214,15,29,0.517,-10
0022100093,1610612747,2021-22,True,240,95,43,10,33,22,15,9,14,20,39,96,0.406,9,31,0.29,8,13,0.615,10
0022100091,1610612749,2021-22,True,240,95,44,13,31,16,7,3,11,22,39,96,0.406,12,41,0.293,5,6,0.833,-12
0022100092,1610612751,2021-22,True,240,117,41,2,39,30,7,2,20,19,47,72,0.653,13,25,0.52,10,16,0.625,26
0022100090,1610612757,2021-22,False,240,113,47,15,32,30,4,5,12,18,43,97,0.443,17,54,0.315,10,11,0.909,-12
0022100089,1610612758,2021-22,False,240,99,56,17,39,20,6,3,13,19,38,96,0.396,7,36,0.194,16,20,0.8,-6
0022100091,1610612762,2021-22,False,240,107,44,7,37,13,6,10,13,10,35,75,0.467,12,37,0.324,25,27,0.926,12
0022100092,1610612765,2021-22,False,240,91,29,7,22,21,12,3,15,18,32,79,0.405,12,33,0.364,15,22,0.682,-26
0022100090,1610612766,2021-22,True,240,125,44,10,34,36,4,6,9,18,46,89,0.517,20,42,0.476,13,21,0.619,12
0022100097,1610612737,2021-22,True,240,118,47,13,34,24,9,5,11,17,38,83,0.458,13,34,0.382,29,29,1.0,7
0022100098,1610612738,2021-22,True,240,114,38,13,25,20,10,1,9,15,42,96,0.438,15,33,0.455,15,20,0.75,-14
0022100094,1610612739,2021-22,False,240,113,49,17,32,21,12,7,16,14,39,90,0.433,9,28,0.321,26,38,0.684,3
0022100098,1610612741,2021-22,False,240,128,50,10,40,30,7,8,18,19,49,86,0.57,13,31,0.419,17,18,0.944,14
0022100100,1610612743,2021-22,False,240,97,40,6,34,27,8,8,12,10,39,88,0.443,9,38,0.237,10,15,0.667,-9
0022100102,1610612746,2021-22,True,240,99,51,13,38,18,8,5,14,14,35,92,0.38,15,42,0.357,14,19,0.737,5
0022100101,1610612750,2021-22,True,240,97,47,16,31,21,8,1,14,20,36,97,0.371,14,51,0.275,11,19,0.579,-18
0022100099,1610612752,2021-22,True,240,104,41,7,34,20,3,4,17,13,35,76,0.461,16,38,0.421,18,24,0.75,-9
0022100101,1610612753,2021-22,False,240,115,51,12,39,21,5,7,16,19,37,82,0.451,17,43,0.395,24,30,0.8,18
0022100095,1610612754,2021-22,True,240,131,39,10,29,37,11,4,16,19,52,91,0.571,18,38,0.474,9,12,0.75,13
0022100096,1610612755,2021-22,True,240,113,34,7,27,34,11,6,11,18,43,83,0.518,13,36,0.361,14,16,0.875,10
0022100096,1610612757,2021-22,False,240,103,45,13,32,21,5,2,15,15,40,84,0.476,12,34,0.353,11,18,0.611,-10
0022100095,1610612759,2021-22,False,240,118,36,8,28,34,6,4,17,9,47,89,0.528,14,28,0.5,10,14,0.714,-13
0022100102,1610612760,2021-22,False,240,94,51,10,41,17,8,6,16,18,35,90,0.389,11,37,0.297,13,16,0.813,-5
0022100099,1610612761,2021-22,False,240,113,48,13,35,24,12,4,9,20,43,99,0.434,14,42,0.333,13,14,0.929,9
0022100100,1610612763,2021-22,True,240,106,55,11,44,20,8,4,13,18,44,97,0.454,13,34,0.382,5,7,0.714,9
0022100097,1610612764,2021-22,False,240,111,36,7,29,27,7,4,12,24,41,86,0.477,13,39,0.333,16,16,1.0,-7
0022100094,1610612766,2021-22,True,240,110,46,20,26,27,12,12,17,23,42,101,0.416,15,39,0.385,11,15,0.733,-3
0022100106,1610612740,2021-22,False,240,100,43,14,29,21,17,6,18,16,36,91,0.396,13,39,0.333,15,16,0.938,-12
0022100104,1610612742,2021-22,True,240,110,41,11,30,17,1,3,10,21,37,84,0.44,14,42,0.333,22,31,0.71,-15
0022100107,1610612745,2021-22,False,240,117,38,11,27,27,8,4,25,21,48,91,0.527,16,42,0.381,5,12,0.417,-2
0022100107,1610612747,2021-22,True,240,119,43,11,32,26,10,4,17,19,49,93,0.527,6,25,0.24,15,20,0.75,2
0022100104,1610612748,2021-22,False,240,125,45,9,36,25,6,5,7,25,43,83,0.518,13,25,0.52,26,30,0.867,15
0022100103,1610612749,2021-22,False,240,117,52,9,43,28,7,8,17,23,42,84,0.5,17,37,0.459,16,21,0.762,28
0022100106,1610612756,2021-22,True,240,112,42,7,35,32,8,4,19,17,43,82,0.524,9,26,0.346,17,18,0.944,12
0022100105,1610612758,2021-22,False,240,113,38,6,32,24,8,8,11,24,42,93,0.452,12,31,0.387,17,24,0.708,-6
0022100105,1610612762,2021-22,True,240,119,59,15,44,16,7,6,17,23,43,98,0.439,14,48,0.292,19,27,0.704,6
0022100103,1610612765,2021-22,True,240,89,43,14,29,21,5,5,14,22,30,93,0.323,8,47,0.17,21,30,0.7,-28
0022100113,1610612737,2021-22,False,240,108,52,12,40,23,8,4,14,16,41,94,0.436,13,35,0.371,13,15,0.867,-9
0022100110,1610612738,2021-22,False,240,92,50,9,41,24,7,9,11,20,33,79,0.418,10,37,0.27,16,25,0.64,13
