game_id,player_id,team_id,season,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022100009,202685,1610612740,2021-22,30,9,12,5,7,3,0,1,1,4,3,19,0.158,1,3,0.333,2,2,1.0,-21
0022100009,1630184,1610612740,2021-22,17,5,4,1,3,5,1,0,1,1,2,6,0.333,1,2,0.5,0,0,,1
0022100004,1627936,1610612741,2021-22,27,3,3,0,3,3,4,2,2,5,1,5,0.2,1,3,0.333,0,0,,-11
0022100012,203210,1610612743,2021-22,13,2,2,0,2,0,1,0,2,3,1,4,0.25,0,2,0.0,0,0,,-16
0022100012,203932,1610612743,2021-22,29,12,8,2,6,4,0,1,3,2,5,6,0.833,1,1,1.0,1,2,0.5,22
0022100012,1629008,1610612743,2021-22,34,15,6,1,5,5,2,0,2,3,6,10,0.6,2,3,0.667,1,1,1.0,24
0022100008,1628464,1610612745,2021-22,21,11,5,2,3,0,0,0,1,2,4,6,0.667,1,2,0.5,2,2,1.0,-23
0022100008,1630224,1610612745,2021-22,32,9,4,0,4,4,1,0,0,0,4,14,0.286,1,6,0.167,0,0,,-37
0022100008,1627752,1610612750,2021-22,16,5,3,0,3,2,1,0,1,1,1,3,0.333,1,3,0.333,2,2,1.0,2
0022100008,1629669,1610612750,2021-22,6,2,2,1,1,1,0,0,1,1,1,3,0.333,0,0,,0,0,,-13
0022100008,1629675,1610612750,2021-22,19,5,7,2,5,1,1,3,2,3,2,5,0.4,0,2,0.0,1,2,0.5,-16
0022100005,203095,1610612752,2021-22,44,32,6,0,6,3,4,1,1,4,13,25,0.52,6,13,0.462,0,0,,11
0022100005,203944,1610612752,2021-22,46,35,8,0,8,9,0,3,7,4,12,27,0.444,3,8,0.375,8,8,1.0,10
0022100005,1629628,1610612752,2021-22,47,19,5,0,5,2,0,2,0,5,6,11,0.545,3,7,0.429,4,6,0.667,8
0022100005,1630579,1610612752,2021-22,7,1,1,0,1,0,0,0,0,0,0,0,,0,0,,1,2,0.5,-7
0022100010,1628976,1610612753,2021-22,19,13,8,1,7,1,1,0,0,1,5,10,0.5,1,1,1.0,2,2,1.0,3
0022100010,1630181,1610612753,2021-22,26,6,7,0,7,3,1,0,2,1,2,8,0.25,1,2,0.5,1,2,0.5,-22
0022100003,1627734,1610612754,2021-22,39,33,15,3,12,2,0,0,6,4,13,19,0.684,4,6,0.667,3,4,0.75,-1
0022100003,1630537,1610612754,2021-22,33,27,5,0,5,1,1,0,1,4,9,15,0.6,6,9,0.667,3,3,1.0,7
0022100009,1630194,1610612755,2021-22,3,2,0,0,0,1,0,0,0,0,1,3,0.333,0,0,,0,0,,-6
0022100009,1630198,1610612755,2021-22,13,0,0,0,0,0,0,0,2,0,0,3,0.0,0,2,0.0,0,0,,-7
0022100009,1630531,1610612755,2021-22,2,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,-6
0022100012,201580,1610612756,2021-22,15,6,8,1,7,0,0,1,3,2,3,4,0.75,0,0,,0,0,,3
0022100012,1628969,1610612756,2021-22,34,16,5,1,4,0,1,1,1,2,7,16,0.438,2,6,0.333,0,2,0.0,-21
0022100013,1629014,1610612757,2021-22,18,11,2,0,2,4,0,0,1,0,5,6,0.833,1,2,0.5,0,0,,-9
0022100013,1629642,1610612757,2021-22,16,7,3,2,1,0,0,0,1,1,3,5,0.6,1,1,1.0,0,0,,-1
0022100013,203084,1610612758,2021-22,37,36,9,2,7,2,2,0,0,0,10,19,0.526,8,11,0.727,8,9,0.889,6
0022100013,1627741,1610612758,2021-22,31,17,6,0,6,2,0,0,0,2,5,9,0.556,4,7,0.571,3,4,0.75,5
0022100010,203926,1610612759,2021-22,22,12,0,0,0,0,0,0,0,2,4,7,0.571,2,3,0.667,2,2,1.0,7
0022100010,1627751,1610612759,2021-22,30,12,13,8,5,7,0,0,1,3,6,8,0.75,0,0,,0,0,,11
0022100010,1629234,1610612759,2021-22,14,2,6,2,4,2,0,1,1,2,1,2,0.5,0,0,,0,0,,15
0022100011,1630197,1610612760,2021-22,15,0,3,1,2,3,1,0,2,1,0,2,0.0,0,2,0.0,0,2,0.0,-2
0022100011,1630249,1610612760,2021-22,3,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,3
0022100011,1630544,1610612760,2021-22,15,9,0,0,0,1,1,1,1,0,4,7,0.571,1,2,0.5,0,0,,-4
0022100006,1629004,1610612761,2021-22,16,4,3,0,3,0,0,0,1,4,1,5,0.2,0,3,0.0,2,2,1.0,-1
0022100011,202355,1610612762,2021-22,19,6,10,2,8,0,1,2,1,5,2,4,0.5,0,0,,2,2,1.0,1
0022100011,1630238,1610612762,2021-22,2,0,1,0,1,0,0,0,0,0,0,0,,0,0,,0,0,,0
0022100007,203500,1610612763,2021-22,32,8,14,6,8,3,1,1,2,0,4,7,0.571,0,0,,0,0,,1
0022100007,1629001,1610612763,2021-22,31,20,4,2,2,3,0,0,0,0,8,14,0.571,4,6,0.667,0,0,,17
0022100007,1629630,1610612763,2021-22,34,37,6,1,5,6,0,2,2,2,17,29,0.586,1,4,0.25,2,2,1.0,-6
0022100006,203484,1610612764,2021-22,27,5,2,0,2,1,1,0,1,0,2,7,0.286,1,5,0.2,0,0,,2
0022100006,1628988,1610612764,2021-22,13,0,3,0,3,0,0,0,3,2,0,4,0.0,0,2,0.0,0,0,,-9
0022100006,1629655,1610612764,2021-22,22,8,5,1,4,0,2,4,1,1,3,3,1.0,0,0,,2,3,0.667,11
0022100004,202709,1610612765,2021-22,28,3,3,2,1,2,2,1,1,0,1,6,0.167,1,4,0.25,0,0,,5
0022100004,203924,1610612765,2021-22,32,24,6,3,3,2,1,1,1,3,8,20,0.4,3,5,0.6,5,5,1.0,-10
0022100003,1629667,1610612766,2021-22,11,1,0,0,0,1,1,0,0,1,0,1,0.0,0,1,0.0,1,2,0.5,-10
0022100005,203935,1610612738,2021-22,46,15,8,0,8,6,2,0,4,3,5,14,0.357,5,11,0.455,0,0,,1
0022100005,1627759,1610612738,2021-22,46,46,9,0,9,6,3,1,4,5,16,30,0.533,8,14,0.571,6,8,0.75,16
0022100005,1629057,1610612738,2021-22,45,16,10,3,7,3,3,5,0,1,5,5,1.0,0,0,,6,8,0.75,11
0022100007,1629636,1610612739,2021-22,32,13,1,0,1,12,0,0,2,2,5,15,0.333,3,10,0.3,0,0,,0
0022100009,1629637,1610612740,2021-22,18,4,6,4,2,0,1,0,1,1,2,4,0.5,0,0,,0,0,,1
0022100012,1628408,1610612743,2021-22,21,10,5,1,4,1,1,0,1,2,3,4,0.75,3,4,0.75,1,2,0.5,-7
0022100012,1630267,1610612743,2021-22,20,0,3,0,3,4,2,0,2,1,0,3,0.0,0,1,0.0,0,0,,-6
0022100008,1628021,1610612745,2021-22,17,7,4,0,4,2,2,0,1,6,3,7,0.429,0,2,0.0,1,4,0.25,18
0022100008,1629645,1610612745,2021-22,25,11,3,1,2,3,1,0,9,3,4,12,0.333,2,7,0.286,1,2,0.5,-18
0022100008,1630231,1610612745,2021-22,9,7,2,1,1,1,1,0,0,0,3,4,0.75,0,0,,1,2,0.5,13
0022100008,1627774,1610612750,2021-22,5,2,0,0,0,0,0,0,0,0,1,3,0.333,0,1,0.0,0,0,,-10
0022100005,201565,1610612752,2021-22,22,9,4,0,4,5,2,1,2,0,3,11,0.273,1,3,0.333,2,2,1.0,7
0022100005,202689,1610612752,2021-22,36,10,8,0,8,3,1,0,4,4,3,8,0.375,3,4,0.75,1,2,0.5,-1
0022100005,1629011,1610612752,2021-22,34,11,17,5,12,3,0,2,1,2,5,5,1.0,0,0,,1,4,0.25,3
0022100005,1629656,1610612752,2021-22,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,-2
0022100010,203082,1610612753,2021-22,27,15,3,0,3,0,0,0,1,1,5,10,0.5,1,1,1.0,4,4,1.0,-32
0022100010,1628964,1610612753,2021-22,27,18,4,3,1,4,1,4,3,5,6,8,0.75,3,4,0.75,3,4,0.75,1
0022100010,1629021,1610612753,2021-22,15,7,6,2,4,1,0,0,1,2,2,5,0.4,1,3,0.333,2,4,0.5,-11
0022100003,1628470,1610612754,2021-22,28,5,8,3,5,3,0,1,1,4,1,4,0.25,1,4,0.25,2,2,1.0,-3
0022100009,201980,1610612755,2021-22,19,0,0,0,0,0,0,0,0,3,0,1,0.0,0,1,0.0,0,0,,11
0022100009,202699,1610612755,2021-22,28,20,12,2,10,2,1,0,0,0,8,16,0.5,0,2,0.0,4,5,0.8,8
0022100009,1627777,1610612755,2021-22,18,11,0,0,0,1,0,1,0,1,4,5,0.8,3,4,0.75,0,0,,18
0022100009,1627788,1610612755,2021-22,20,22,0,0,0,5,1,0,1,0,7,11,0.636,4,4,1.0,4,4,1.0,22
0022100012,203109,1610612756,2021-22,24,2,8,0,8,2,1,0,1,1,0,5,0.0,0,5,0.0,2,2,1.0,-7
0022100013,203994,1610612757,2021-22,29,20,14,3,11,2,0,1,1,4,6,10,0.6,1,1,1.0,7,7,1.0,-2
0022100013,1629056,1610612758,2021-22,13,6,0,0,0,3,1,0,1,3,2,10,0.2,2,8,0.25,0,0,,-7
0022100010,1627854,1610612759,2021-22,6,0,0,0,0,0,0,0,0,0,0,4,0.0,0,3,0.0,0,0,,1
0022100010,1628966,1610612759,2021-22,11,7,1,0,1,0,0,0,1,2,3,3,1.0,1,1,1.0,0,0,,19
0022100010,1630200,1610612759,2021-22,8,4,0,0,0,1,0,0,0,0,2,3,0.667,0,0,,0,0,,0
0022100010,1630563,1610612759,2021-22,5,3,0,0,0,0,0,0,0,0,1,1,1.0,1,1,1.0,0,0,,1
0022100011,1629026,1610612760,2021-22,16,7,0,0,0,1,0,0,1,2,3,5,0.6,1,2,0.5,0,0,,-1
0022100011,1629676,1610612760,2021-22,14,8,6,4,2,1,0,0,1,2,4,8,0.5,0,3,0.0,0,0,,3
0022100006,203920,1610612761,2021-22,26,9,9,6,3,0,0,0,2,2,2,4,0.5,0,0,,5,6,0.833,-8
0022100011,203903,1610612762,2021-22,27,18,1,1,0,1,0,0,3,2,6,11,0.545,2,6,0.333,4,4,1.0,4
0022100011,204060,1610612762,2021-22,26,14,3,0,3,3,0,0,0,1,5,8,0.625,4,7,0.571,0,0,,11
0022100011,1630215,1610612762,2021-22,9,0,1,0,1,1,0,0,1,1,0,5,0.0,0,4,0.0,0,0,,1
0022100006,202722,1610612764,2021-22,13,0,0,0,0,2,0,0,0,3,0,3,0.0,0,3,0.0,0,0,,-7
0022100006,203078,1610612764,2021-22,34,23,3,0,3,4,4,0,4,2,7,19,0.368,1,6,0.167,8,8,1.0,24
0022100006,1630166,1610612764,2021-22,21,8,7,2,5,1,2,2,1,1,3,3,1.0,1,1,1.0,1,2,0.5,13
0022100004,203482,1610612765,2021-22,22,10,4,0,4,3,1,0,2,0,5,10,0.5,0,4,0.0,0,1,0.0,1
0022100004,1628402,1610612765,2021-22,29,7,2,0,2,0,0,0,2,4,3,8,0.375,1,5,0.2,0,0,,-13
0022100003,202330,1610612766,2021-22,35,27,5,0,5,3,1,0,3,3,10,22,0.455,2,4,0.5,5,8,0.625,12
0022100005,1629684,1610612738,2021-22,31,15,5,0,5,4,1,1,2,5,6,9,0.667,3,5,0.6,0,0,,-5
0022100007,1628386,1610612739,2021-22,29,25,4,1,3,1,3,3,1,1,11,11,1.0,0,0,,3,4,0.75,5
0022100007,1630171,1610612739,2021-22,21,8,3,1,2,1,0,1,0,4,3,5,0.6,0,1,0.0,2,2,1.0,8
0022100007,1630596,1610612739,2021-22,38,17,9,0,9,6,1,1,0,2,7,13,0.538,1,2,0.5,2,3,0.667,-18
0022100009,203107,1610612740,2021-22,9,0,2,0,2,2,1,0,1,1,0,1,0.0,0,1,0.0,0,0,,-9
0022100009,1627742,1610612740,2021-22,37,25,7,0,7,6,0,1,4,1,12,26,0.462,1,3,0.333,0,0,,-29
0022100009,1630529,1610612740,2021-22,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,6
0022100009,1630530,1610612740,2021-22,18,6,0,0,0,2,0,0,0,1,2,7,0.286,2,5,0.4,0,0,,-4
0022100004,1628366,1610612741,2021-22,33,12,6,3,3,4,0,1,4,0,5,12,0.417,2,6,0.333,0,0,,17
0022100004,1628972,1610612741,2021-22,4,0,0,0,0,0,0,0,0,3,0,0,,0,0,,0,0,,-6
0022100012,201145,1610612743,2021-22,19,13,1,0,1,1,0,0,2,3,4,9,0.444,3,6,0.5,2,2,1.0,-10
0022100012,203115,1610612743,2021-22,34,20,6,0,6,5,1,0,0,2,8,14,0.571,4,8,0.5,0,0,,20
0022100012,203999,1610612743,2021-22,35,27,13,2,11,2,2,0,3,3,13,22,0.591,1,6,0.167,0,0,,28
0022100008,201571,1610612745,2021-22,17,2,0,0,0,2,1,0,3,1,1,4,0.25,0,2,0.0,0,0,,-19
0022100008,1629717,1610612745,2021-22,8,6,0,0,0,0,0,0,0,1,2,4,0.5,1,3,0.333,1,1,1.0,17
0022100008,1630586,1610612745,2021-22,8,4,2,1,1,1,1,2,0,1,2,3,0.667,0,0,,0,0,,17
0022100010,1630175,1610612753,2021-22,30,10,5,1,4,4,0,0,3,3,3,12,0.25,1,7,0.143,3,4,0.75,-3
0022100010,1630591,1610612753,2021-22,30,10,1,0,1,1,1,0,3,3,3,14,0.214,1,6,0.167,3,3,1.0,-13
0022100003,203200,1610612754,2021-22,26,11,7,1,6,4,0,0,0,3,4,10,0.4,1,7,0.143,2,2,1.0,3
0022100009,203083,1610612755,2021-22,19,6,17,2,15,3,2,2,4,2,2,4,0.5,0,0,,2,3,0.667,22
0022100009,203954,1610612755,2021-22,26,22,6,1,5,5,1,1,1,3,8,17,0.471,2,3,0.667,4,6,0.667,4
0022100009,1629646,1610612755,2021-22,2,2,2,1,1,0,0,0,0,0,1,2,0.5,0,1,0.0,0,0,,-6
0022100009,1630178,1610612755,2021-22,34,20,7,0,7,5,0,0,1,2,8,14,0.571,2,3,0.667,2,2,1.0,23
0022100009,1630565,1610612755,2021-22,2,0,0,0,0,0,0,0,0,0,0,1,0.0,0,1,0.0,0,0,,-6
0022100012,1629661,1610612756,2021-22,24,11,2,1,1,1,1,0,1,1,4,10,0.4,3,5,0.6,0,0,,-5
0022100013,202684,1610612758,2021-22,19,6,5,1,4,0,0,0,1,3,3,5,0.6,0,0,,0,0,,-17
0022100013,203090,1610612758,2021-22,22,7,2,0,2,0,1,1,1,2,2,6,0.333,0,3,0.0,3,3,1.0,4
0022100010,1629022,1610612759,2021-22,25,17,6,0,6,3,1,1,0,4,6,17,0.353,3,9,0.333,2,2,1.0,26
0022100010,1630170,1610612759,2021-22,25,19,2,0,2,5,2,0,0,2,8,12,0.667,3,4,0.75,0,0,,24
0022100011,1630526,1610612760,2021-22,13,10,2,0,2,0,0,0,0,1,4,6,0.667,2,3,0.667,0,0,,-11
0022100006,1628384,1610612761,2021-22,34,11,10,4,6,1,2,1,3,1,3,17,0.176,2,9,0.222,3,4,0.75,-21
0022100006,1628449,1610612761,2021-22,17,7,4,1,3,0,0,2,1,1,3,10,0.3,1,6,0.167,0,0,,-1
0022100011,202711,1610612762,2021-22,28,22,4,2,2,2,1,0,1,1,10,17,0.588,2,6,0.333,0,0,,17
0022100011,203497,1610612762,2021-22,29,16,21,5,16,0,0,1,1,1,6,9,0.667,0,0,,4,6,0.667,20
0022100011,1626220,1610612762,2021-22,28,0,6,0,6,2,0,1,1,0,0,4,0.0,0,4,0.0,0,0,,14
0022100011,1629671,1610612762,2021-22,2,0,0,0,0,0,0,0,0,1,0,0,,0,0,,0,0,,0
0022100011,1629672,1610612762,2021-22,14,3,3,0,3,1,0,0,0,1,1,4,0.25,1,3,0.333,0,0,,4
0022100007,1626145,1610612763,2021-22,14,9,2,0,2,5,1,0,0,0,4,7,0.571,1,2,0.5,0,0,,17
