game_id,team_id,season,is_home,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022000005,1610612748,2020-21,True,240,111,35,4,31,29,11,2,17,25,38,75,0.507,16,37,0.432,19,23,0.826,13
0022000006,1610612749,2020-21,True,240,138,60,11,49,25,6,4,18,17,50,90,0.556,20,36,0.556,18,26,0.692,39
0022000007,1610612751,2020-21,False,240,123,43,9,34,21,5,10,16,22,41,76,0.539,15,29,0.517,26,31,0.839,28
0022000021,1610612737,2020-21,False,240,122,54,13,41,23,4,5,15,20,38,89,0.427,13,36,0.361,33,38,0.868,10
0022000023,1610612739,2020-21,False,290,128,51,7,44,29,13,4,19,24,48,99,0.485,13,30,0.433,19,30,0.633,9
0022000026,1610612741,2020-21,True,240,106,41,13,28,23,7,7,20,16,34,91,0.374,16,39,0.41,22,25,0.88,-19
0022000029,1610612745,2020-21,False,265,126,42,10,32,27,5,5,16,22,45,87,0.517,11,35,0.314,25,32,0.781,-2
0022000028,1610612750,2020-21,False,240,116,40,12,28,21,9,5,10,28,45,101,0.446,13,29,0.448,13,18,0.722,5
0022000025,1610612752,2020-21,True,240,89,43,13,30,19,6,4,16,23,32,83,0.386,8,29,0.276,17,23,0.739,-20
0022000024,1610612753,2020-21,False,240,130,54,11,43,25,8,0,14,21,48,95,0.505,11,31,0.355,23,29,0.793,10
0022000026,1610612754,2020-21,False,240,125,49,9,40,34,15,4,16,26,52,93,0.559,9,26,0.346,12,19,0.632,19
0022000025,1610612755,2020-21,False,240,109,47,12,35,20,9,6,12,19,41,88,0.466,11,31,0.355,16,22,0.727,20
0022000030,1610612756,2020-21,False,240,103,40,10,30,25,8,5,11,23,41,98,0.418,11,44,0.25,10,13,0.769,-3
0022000029,1610612757,2020-21,True,265,128,45,11,34,27,10,5,14,20,47,102,0.461,19,45,0.422,15,23,0.652,2
0022000030,1610612758,2020-21,True,240,106,56,15,41,20,4,9,18,22,39,86,0.453,5,23,0.217,23,33,0.697,3
0022000027,1610612759,2020-21,True,240,119,53,14,39,36,4,3,16,20,47,100,0.47,14,34,0.412,11,16,0.688,5
0022000022,1610612760,2020-21,False,240,109,54,9,45,25,10,7,17,21,40,88,0.455,10,36,0.278,19,24,0.792,2
0022000027,1610612761,2020-21,False,240,114,46,10,36,32,8,9,12,23,44,96,0.458,15,41,0.366,11,15,0.733,-5
0022000028,1610612762,2020-21,True,240,111,57,19,38,15,5,4,19,20,36,94,0.383,10,34,0.294,29,37,0.784,-5
0022000021,1610612763,2020-21,True,240,112,46,9,37,20,5,6,10,27,37,93,0.398,13,43,0.302,25,29,0.862,-10
0022000024,1610612764,2020-21,True,240,120,43,7,36,28,5,3,14,25,46,95,0.484,13,37,0.351,15,28,0.536,-10
0022000023,1610612765,2020-21,True,290,119,57,10,47,24,9,5,24,20,40,98,0.408,16,45,0.356,23,32,0.719,-9
0022000022,1610612766,2020-21,True,240,107,47,13,34,27,11,8,13,22,37,93,0.398,13,32,0.406,20,32,0.625,-2
0022000037,1610612738,2020-21,False,240,107,40,6,34,21,13,7,18,17,40,79,0.506,9,23,0.391,18,24,0.75,-1
0022000035,1610612739,2020-21,True,240,118,45,11,34,31,13,6,16,22,48,91,0.527,9,23,0.391,13,16,0.813,24
0022000034,1610612740,2020-21,True,240,98,56,13,43,15,11,4,8,16,36,94,0.383,5,24,0.208,21,29,0.724,3
0022000038,1610612741,2020-21,True,240,128,54,7,47,27,4,6,24,21,44,86,0.512,17,41,0.415,23,31,0.742,-1
0022000031,1610612742,2020-21,False,240,124,54,11,43,25,10,2,8,14,43,87,0.494,14,41,0.341,24,27,0.889,51
0022000038,1610612744,2020-21,False,240,129,41,10,31,25,17,4,12,23,42,104,0.404,18,47,0.383,27,30,0.9,1
0022000031,1610612746,2020-21,True,240,73,36,5,31,13,2,2,14,19,26,76,0.342,4,33,0.121,17,20,0.85,-51
0022000040,1610612747,2020-21,True,240,127,46,5,41,32,6,14,17,19,50,90,0.556,13,35,0.371,14,18,0.778,36
0022000036,1610612749,2020-21,False,240,110,44,17,27,24,7,5,11,21,41,95,0.432,7,38,0.184,21,29,0.724,-20
0022000040,1610612750,2020-21,False,240,91,48,17,31,24,11,6,18,24,38,103,0.369,6,35,0.171,9,14,0.643,-36
0022000032,1610612751,2020-21,False,240,104,46,6,40,23,4,5,19,17,35,82,0.427,17,47,0.362,17,25,0.68,-2
0022000036,1610612752,2020-21,True,240,130,46,8,38,27,5,4,16,23,46,85,0.541,16,27,0.593,22,27,0.815,20
0022000033,1610612753,2020-21,False,240,120,45,11,34,19,6,3,10,14,37,85,0.435,9,25,0.36,37,38,0.974,7
0022000037,1610612754,2020-21,True,240,108,37,8,29,23,11,7,16,20,45,88,0.511,7,26,0.269,11,15,0.733,1
0022000035,1610612755,2020-21,False,240,94,39,8,31,24,9,5,22,19,33,79,0.418,12,37,0.324,16,22,0.727,-24
0022000039,1610612756,2020-21,False,240,116,44,8,36,34,6,3,9,20,46,94,0.489,14,35,0.4,10,11,0.909,16
0022000039,1610612758,2020-21,True,240,100,39,3,36,21,5,4,15,23,36,76,0.474,10,23,0.435,18,25,0.72,-16
0022000034,1610612759,2020-21,False,240,95,47,4,43,26,5,10,15,23,38,89,0.427,11,36,0.306,8,8,1.0,-3
0022000033,1610612764,2020-21,True,240,113,47,13,34,27,6,4,13,26,47,97,0.485,8,32,0.25,11,13,0.846,-7
0022000032,1610612766,2020-21,True,240,106,52,13,39,35,8,3,15,25,43,96,0.448,10,34,0.294,10,17,0.588,2
0022000041,1610612737,2020-21,True,240,128,45,8,37,30,5,7,13,22,40,82,0.488,20,42,0.476,28,32,0.875,8
0022000044,1610612743,2020-21,True,240,124,52,11,41,31,8,7,16,18,46,87,0.529,14,31,0.452,18,32,0.563,13
0022000044,1610612745,2020-21,False,240,111,38,5,33,25,8,3,16,25,39,86,0.453,16,39,0.41,17,23,0.739,-13
0022000045,1610612747,2020-21,True,240,107,41,6,35,20,6,5,15,14,41,87,0.471,10,27,0.37,15,18,0.833,-8
0022000042,1610612751,2020-21,True,265,111,50,13,37,28,13,6,17,20,41,100,0.41,14,42,0.333,15,17,0.882,-5
0022000045,1610612757,2020-21,False,240,115,45,7,38,27,9,6,10,16,43,92,0.467,16,46,0.348,13,15,0.867,8
0022000043,1610612760,2020-21,True,240,109,37,7,30,21,9,5,17,16,40,86,0.465,15,38,0.395,14,19,0.737,-1
0022000043,1610612762,2020-21,False,240,110,43,8,35,24,9,6,17,19,43,86,0.5,13,36,0.361,11,14,0.786,1
0022000042,1610612763,2020-21,False,265,116,56,16,40,20,10,4,19,17,42,98,0.429,10,29,0.345,22,29,0.759,5
0022000041,1610612765,2020-21,False,240,120,48,17,31,24,7,4,8,25,43,98,0.439,13,41,0.317,21,24,0.875,-8
0022000048,1610612738,2020-21,False,240,116,43,12,31,21,10,3,14,16,40,80,0.5,9,22,0.409,27,37,0.73,5
0022000046,1610612739,2020-21,True,240,86,43,14,29,22,13,10,13,17,32,88,0.364,7,32,0.219,15,22,0.682,-9
0022000053,1610612740,2020-21,False,240,86,41,7,34,18,8,3,18,14,37,77,0.481,3,24,0.125,9,18,0.5,-25
0022000050,1610612741,2020-21,False,240,115,37,5,32,26,7,1,14,23,38,87,0.437,15,36,0.417,24,32,0.75,8
0022000055,1610612743,2020-21,False,240,115,39,7,32,27,7,5,20,18,44,81,0.543,11,28,0.393,16,20,0.8,-10
0022000047,1610612744,2020-21,False,240,116,40,4,36,21,8,8,19,28,38,76,0.5,14,33,0.424,26,36,0.722,10
0022000054,1610612746,2020-21,True,240,124,46,7,39,32,6,10,15,21,47,88,0.534,16,31,0.516,14,16,0.875,23
0022000051,1610612748,2020-21,True,240,97,30,3,27,23,9,6,22,18,37,79,0.468,11,37,0.297,12,18,0.667,-47
0022000051,1610612749,2020-21,False,240,144,45,10,35,32,14,2,17,22,51,92,0.554,29,51,0.569,13,15,0.867,47
0022000054,1610612750,2020-21,False,240,101,39,11,28,22,7,6,14,15,37,89,0.416,13,38,0.342,14,17,0.824,-23
0022000046,1610612752,2020-21,False,240,95,55,14,41,23,9,6,27,21,34,79,0.43,14,25,0.56,13,21,0.619,9
0022000052,1610612753,2020-21,False,240,118,46,12,34,26,12,2,11,23,49,96,0.51,7,22,0.318,13,16,0.813,11
0022000048,1610612754,2020-21,True,240,111,36,4,32,27,9,5,15,25,43,84,0.512,12,33,0.364,13,16,0.813,-5
0022000049,1610612755,2020-21,True,240,100,54,9,45,21,10,10,20,15,32,84,0.381,8,31,0.258,28,33,0.848,7
0022000053,1610612756,2020-21,True,240,111,43,12,31,24,7,4,12,18,37,84,0.44,19,47,0.404,18,19,0.947,25
0022000055,1610612758,2020-21,True,240,125,37,12,25,33,9,2,11,18,46,94,0.489,16,33,0.485,17,22,0.773,10
0022000052,1610612760,2020-21,True,240,107,47,10,37,20,3,7,20,18,43,87,0.494,11,34,0.324,10,19,0.526,-11
0022000049,1610612761,2020-21,False,240,93,47,10,37,21,12,7,20,28,32,90,0.356,17,45,0.378,12,14,0.857,-7
0022000050,1610612764,2020-21,True,240,107,47,8,39,25,6,6,21,28,37,84,0.44,10,37,0.27,23,26,0.885,-8
0022000047,1610612765,2020-21,True,240,106,45,16,29,21,8,6,15,26,35,92,0.38,13,35,0.371,23,29,0.793,-10
0022000057,1610612737,2020-21,False,240,141,54,17,37,27,5,2,12,19,47,99,0.475,18,46,0.391,29,35,0.829,-4
0022000056,1610612738,2020-21,True,240,126,42,10,32,27,17,11,16,21,49,91,0.538,16,39,0.41,12,14,0.857,19
0022000059,1610612742,2020-21,True,240,99,39,13,26,24,10,6,14,16,34,87,0.391,12,42,0.286,19,33,0.576,-19
0022000061,1610612746,2020-21,True,240,128,47,11,36,30,13,6,11,25,47,95,0.495,18,38,0.474,16,22,0.727,23
0022000060,1610612747,2020-21,False,240,121,47,7,40,25,4,3,17,24,46,82,0.561,14,26,0.538,15,20,0.75,14
0022000058,1610612748,2020-21,True,240,119,52,10,42,25,5,5,22,18,40,82,0.488,15,39,0.385,24,29,0.828,11
0022000058,1610612749,2020-21,False,240,108,47,16,31,26,14,6,13,25,40,102,0.392,16,41,0.39,12,13,0.923,-11
0022000057,1610612751,2020-21,True,240,145,40,9,31,30,6,3,9,24,54,100,0.54,19,41,0.463,18,23,0.783,4
0022000061,1610612757,2020-21,False,240,105,41,5,36,14,5,4,19,17,32,76,0.421,12,38,0.316,29,34,0.853,-23
0022000060,1610612759,2020-21,True,240,107,39,7,32,25,8,4,11,18,40,87,0.46,10,24,0.417,17,23,0.739,-14
0022000056,1610612763,2020-21,False,240,107,46,14,32,26,8,3,22,13,40,93,0.43,9,33,0.273,18,25,0.72,-19
0022000059,1610612766,2020-21,False,240,118,50,12,38,30,6,6,24,28,43,84,0.512,15,34,0.441,17,21,0.81,19
0022000062,1610612739,2020-21,False,240,99,43,11,32,22,5,6,18,22,37,82,0.451,12,23,0.522,13,24,0.542,-20
0022000067,1610612740,2020-21,False,240,113,58,14,44,23,9,4,13,16,44,91,0.484,13,36,0.361,12,19,0.632,33
0022000063,1610612741,2020-21,False,240,133,44,9,35,34,9,3,17,27,50,92,0.543,14,36,0.389,19,25,0.76,3
0022000065,1610612745,2020-21,True,240,122,45,10,35,26,10,6,18,14,45,86,0.523,13,36,0.361,19,25,0.76,3
0022000066,1610612752,2020-21,False,240,83,48,9,39,21,6,3,16,21,32,88,0.364,3,36,0.083,16,20,0.8,-17
0022000064,1610612753,2020-21,True,240,92,48,10,38,17,2,5,11,15,33,95,0.347,7,28,0.25,19,21,0.905,-24
0022000062,1610612754,2020-21,True,240,119,44,9,35,28,12,1,14,22,42,87,0.483,16,35,0.457,19,24,0.792,20
0022000064,1610612755,2020-21,False,240,116,54,7,47,23,7,10,15,23,44,91,0.484,15,33,0.455,13,15,0.867,24
0022000068,1610612756,2020-21,False,240,106,41,5,36,26,5,6,15,17,41,84,0.488,17,33,0.515,7,10,0.7,11
0022000065,1610612758,2020-21,False,240,119,45,14,31,23,11,5,15,21,45,96,0.469,11,33,0.333,18,24,0.75,-3
0022000067,1610612760,2020-21,True,240,80,40,7,33,24,6,3,19,20,30,80,0.375,15,48,0.313,5,15,0.333,-33
0022000066,1610612761,2020-21,True,240,100,53,9,44,21,7,6,18,22,34,83,0.41,17,52,0.327,15,21,0.714,17
0022000068,1610612762,2020-21,True,240,95,46,10,36,16,8,3,14,15,35,84,0.417,12,34,0.353,13,19,0.684,-11
0022000063,1610612764,2020-21,True,240,130,37,9,28,27,8,4,14,27,42,84,0.5,14,29,0.483,32,41,0.78,-3
0022000072,1610612737,2020-21,False,240,114,48,10,38,24,8,3,11,20,43,93,0.462,16,39,0.41,12,14,0.857,18
0022000070,1610612738,2020-21,False,240,93,44,7,37,20,12,11,21,20,39,83,0.47,8,31,0.258,7,14,0.5,-3
0022000073,1610612741,2020-21,False,240,96,42,6,36,18,10,6,21,21,38,87,0.437,6,26,0.231,14,20,0.7,-30
0022000071,1610612742,2020-21,True,240,93,49,4,45,18,9,3,17,25,32,78,0.41,12,37,0.324,17,23,0.739,10
0022000076,1610612743,2020-21,True,240,103,38,8,30,28,7,1,12,25,39,86,0.453,12,29,0.414,13,16,0.813,-3
0022000078,1610612744,2020-21,True,240,98,44,3,41,19,4,9,15,28,31,79,0.392,7,35,0.2,29,33,0.879,-25
0022000077,1610612746,2020-21,False,240,100,43,12,31,19,6,8,10,16,33,85,0.388,13,33,0.394,21,24,0.875,-6
0022000075,1610612747,2020-21,False,240,109,58,16,42,27,8,7,13,20,41,101,0.406,14,33,0.424,13,16,0.813,6
0022000071,1610612748,2020-21,False,240,83,41,5,36,20,10,2,16,24,29,78,0.372,7,33,0.212,18,25,0.72,-10
0022000073,1610612749,2020-21,True,240,126,44,5,39,27,16,6,17,19,42,85,0.494,22,45,0.489,20,30,0.667,30
0022000074,1610612750,2020-21,True,240,109,43,11,32,17,9,3,20,22,42,88,0.477,13,36,0.361,12,21,0.571,-21
0022000072,1610612751,2020-21,True,240,96,45,10,35,19,6,6,15,16,35,86,0.407,7,37,0.189,19,23,0.826,-18
0022000076,1610612756,2020-21,False,240,106,37,8,29,24,1,4,17,20,37,76,0.487,13,35,0.371,19,21,0.905,3
0022000078,1610612757,2020-21,False,240,123,51,8,43,23,11,3,10,27,40,92,0.435,20,43,0.465,23,30,0.767,25
0022000075,1610612759,2020-21,True,240,103,45,8,37,23,3,8,13,20,36,85,0.424,13,34,0.382,18,26,0.692,-6
0022000077,1610612762,2020-21,True,240,106,46,13,33,28,3,3,14,20,41,89,0.461,15,42,0.357,9,14,0.643,6
0022000069,1610612763,2020-21,False,240,108,48,10,38,34,10,6,17,18,43,90,0.478,14,39,0.359,8,10,0.8,15
0022000074,1610612764,2020-21,False,240,130,43,8,35,35,9,3,16,19,49,89,0.551,16,33,0.485,16,21,0.762,21
0022000070,1610612765,2020-21,True,240,96,48,12,36,18,9,2,20,16,36,88,0.409,11,34,0.324,13,20,0.65,3
0022000069,1610612766,2020-21,True,240,93,42,10,32,23,9,4,19,15,35,86,0.407,9,31,0.29,14,21,0.667,-15
0022000083,1610612737,2020-21,True,240,91,48,15,33,22,9,5,22,20,35,85,0.412,11,32,0.344,10,19,0.526,-5
0022000083,1610612739,2020-21,False,240,96,46,15,31,19,10,2,15,21,38,91,0.418,7,29,0.241,13,17,0.765,5
0022000084,1610612740,2020-21,True,240,120,50,14,36,26,6,7,13,18,35,83,0.422,14,38,0.368,36,47,0.766,4
0022000079,1610612745,2020-21,True,240,102,48,6,42,15,10,10,14,22,36,81,0.444,13,41,0.317,17,23,0.739,8
0022000080,1610612752,2020-21,False,240,106,51,10,41,23,4,3,16,16,42,83,0.506,12,27,0.444,10,13,0.769,4
0022000081,1610612753,2020-21,True,240,99,55,15,40,21,7,1,6,18,40,108,0.37,10,38,0.263,9,12,0.75,-9
0022000080,1610612754,2020-21,True,240,102,32,5,27,22,6,4,9,21,34,84,0.405,19,50,0.38,15,18,0.833,-4
0022000082,1610612755,2020-21,True,240,127,45,7,38,35,10,7,22,17,47,79,0.595,16,35,0.457,17,24,0.708,15
0022000079,1610612758,2020-21,False,240,94,47,14,33,11,5,4,15,21,35,90,0.389,9,28,0.321,15,21,0.714,-8
0022000081,1610612760,2020-21,False,240,108,52,6,46,22,5,5,12,17,38,86,0.442,13,41,0.317,19,21,0.905,9
0022000084,1610612761,2020-21,False,240,116,40,10,30,21,6,4,10,29,38,91,0.418,14,48,0.292,26,27,0.963,-4
0022000082,1610612766,2020-21,False,240,112,40,14,26,34,15,5,12,18,38,92,0.413,13,35,0.371,23,26,0.885,-15
0022000085,1610612738,2020-21,False,240,122,41,12,29,35,4,5,18,22,49,87,0.563,15,33,0.455,9,13,0.692,2
0022000090,1610612741,2020-21,True,240,118,48,11,37,16,11,2,16,24,39,85,0.459,13,37,0.351,27,30,0.9,10
0022000090,1610612742,2020-21,False,240,108,41,11,30,23,6,4,15,27,39,89,0.438,11,42,0.262,19,27,0.704,-10
0022000088,1610612743,2020-21,False,240,124,43,13,30,34,6,4,15,11,45,92,0.489,19,45,0.422,15,21,0.714,15
0022000092,1610612744,2020-21,True,240,137,53,11,42,23,4,7,15,24,49,88,0.557,13,34,0.382,26,34,0.765,15
0022000091,1610612746,2020-21,False,240,112,37,8,29,24,5,2,10,22,40,83,0.482,17,29,0.586,15,19,0.789,5
0022000087,1610612747,2020-21,False,240,108,49,12,37,24,9,5,10,15,41,89,0.461,12,35,0.343,14,19,0.737,14
0022000088,1610612750,2020-21,True,240,109,36,9,27,30,11,6,14,17,44,85,0.518,10,31,0.323,11,16,0.688,-15
0022000086,1610612751,2020-21,True,240,122,51,7,44,25,5,9,20,24,40,81,0.494,14,32,0.438,28,31,0.903,-1
0022000091,1610612756,2020-21,True,240,107,40,7,33,23,4,3,14,22,37,75,0.493,10,33,0.303,23,28,0.821,-5
0022000092,1610612757,2020-21,False,240,122,40,12,28,16,7,2,12,27,41,98,0.418,14,43,0.326,26,33,0.788,-15
0022000089,1610612759,2020-21,True,240,109,45,14,31,23,13,4,7,16,44,105,0.419,6,19,0.316,15,21,0.714,-21
0022000089,1610612762,2020-21,False,240,130,57,9,48,29,4,11,20,18,49,89,0.551,21,41,0.512,11,19,0.579,21
0022000087,1610612763,2020-21,True,240,94,50,14,36,23,6,3,13,18,39,95,0.411,9,33,0.273,7,8,0.875,-14
0022000086,1610612764,2020-21,False,240,123,49,13,36,27,9,3,7,22,43,104,0.413,12,33,0.364,25,34,0.735,1
0022000085,1610612765,2020-21,True,240,120,33,8,25,29,8,7,10,16,41,86,0.477,16,36,0.444,22,25,0.88,-2
0022000095,1610612737,2020-21,True,240,108,40,10,30,24,4,2,13,21,40,87,0.46,10,31,0.323,18,23,0.783,-5
0022000097,1610612738,2020-21,False,240,126,56,12,44,19,3,9,20,29,41,84,0.488,15,29,0.517,29,34,0.853,12
0022000093,1610612739,2020-21,False,240,83,35,9,26,20,12,4,16,14,33,85,0.388,10,28,0.357,7,12,0.583,-20
0022000100,1610612740,2020-21,True,265,116,57,16,41,26,5,4,18,20,44,101,0.436,9,27,0.333,19,24,0.792,-2
0022000098,1610612742,2020-21,False,240,113,51,10,41,24,4,3,18,31,39,82,0.476,16,39,0.41,19,20,0.95,13
0022000101,1610612744,2020-21,True,240,137,48,3,45,41,4,6,11,28,51,97,0.526,23,43,0.535,12,14,0.857,31
0022000098,1610612745,2020-21,True,240,100,35,7,28,17,5,4,12,19,30,77,0.39,11,40,0.275,29,36,0.806,-13
0022000096,1610612748,2020-21,True,240,118,47,4,43,34,7,0,16,20,46,81,0.568,16,34,0.471,10,18,0.556,28
0022000099,1610612749,2020-21,True,240,125,49,7,42,32,6,4,19,18,49,85,0.576,14,34,0.412,13,16,0.813,10
0022000095,1610612752,2020-21,False,240,113,45,11,34,26,9,6,16,21,43,85,0.506,7,21,0.333,20,25,0.8,5
0022000093,1610612753,2020-21,True,240,103,54,18,36,22,9,7,21,15,38,88,0.432,15,34,0.441,12,13,0.923,20
0022000100,1610612754,2020-21,False,265,118,42,5,37,32,10,8,14,27,45,93,0.484,19,45,0.422,9,13,0.692,2
0022000094,1610612755,2020-21,True,240,118,55,14,41,34,7,5,10,21,46,95,0.484,11,32,0.344,15,23,0.652,17
0022000101,1610612758,2020-21,False,240,106,52,11,41,20,5,6,15,20,34,90,0.378,10,35,0.286,28,39,0.718,-31
0022000096,1610612760,2020-21,False,240,90,38,6,32,20,6,4,18,15,29,79,0.367,13,48,0.271,19,27,0.704,-28
0022000097,1610612761,2020-21,True,240,114,37,8,29,20,13,4,10,26,36,90,0.4,13,37,0.351,29,38,0.763,-12
0022000099,1610612765,2020-21,False,240,115,31,6,25,27,9,5,9,17,43,98,0.439,17,40,0.425,12,12,1.0,-10
0022000094,1610612766,2020-21,False,240,101,47,8,39,30,4,4,17,24,36,86,0.419,13,39,0.333,16,22,0.727,-17
0022000106,1610612741,2020-21,False,240,111,52,11,41,27,5,5,15,19,40,91,0.44,16,41,0.39,15,18,0.833,3
0022000104,1610612743,2020-21,True,240,123,42,10,32,22,9,2,16,27,41,79,0.519,8,25,0.32,33,45,0.733,7
0022000105,1610612746,2020-21,True,240,113,45,7,38,29,6,7,13,16,43,86,0.5,15,35,0.429,12,13,0.923,-3
0022000103,1610612747,2020-21,False,240,94,52,9,43,24,7,8,17,14,38,87,0.437,9,31,0.29,9,11,0.818,2
0022000104,1610612750,2020-21,False,240,116,42,10,32,24,8,4,14,31,42,91,0.462,11,34,0.324,21,27,0.778,-7
0022000102,1610612751,2020-21,True,240,130,51,8,43,31,11,5,13,22,52,93,0.559,14,36,0.389,12,16,0.75,34
0022000106,1610612757,2020-21,True,240,108,46,10,36,23,8,3,11,16,39,94,0.415,19,51,0.373,11,17,0.647,-3
0022000105,1610612759,2020-21,False,240,116,44,11,33,23,9,3,11,13,44,96,0.458,20,40,0.5,8,11,0.727,3
0022000102,1610612762,2020-21,False,240,96,41,9,32,17,6,3,15,18,33,86,0.384,11,34,0.324,19,27,0.704,-34
0022000103,1610612763,2020-21,True,240,92,38,5,33,24,14,4,13,14,36,87,0.414,10,26,0.385,10,13,0.769,-2
0022000110,1610612737,2020-21,True,240,94,57,12,45,25,6,1,13,25,36,96,0.375,7,40,0.175,15,18,0.833,-8
0022000111,1610612738,2020-21,False,240,107,53,16,37,22,7,5,7,23,42,99,0.424,12,35,0.343,11,12,0.917,2
0022000108,1610612739,2020-21,False,240,94,45,13,32,24,9,4,10,19,36,85,0.424,4,26,0.154,18,26,0.692,-11
0022000114,1610612740,2020-21,True,240,110,52,9,43,25,11,0,15,18,44,89,0.494,4,22,0.182,18,23,0.783,-1
0022000117,1610612741,2020-21,False,240,124,43,10,33,27,3,2,16,21,49,93,0.527,14,40,0.35,12,15,0.8,-4
0022000116,1610612744,2020-21,True,240,101,35,8,27,25,10,2,13,21,39,86,0.453,8,30,0.267,15,19,0.789,-7
