game_id,player_id,team_id,season,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022400064,1629661,1610612751,2024-25,32,14,4,0,4,0,1,1,0,3,4,10,0.4,1,6,0.167,5,6,0.833,-10
0022400064,1630533,1610612751,2024-25,16,9,3,1,2,1,0,0,1,2,3,6,0.5,2,3,0.667,1,2,0.5,5
0022400065,1631094,1610612753,2024-25,31,33,11,4,7,3,1,1,0,2,12,24,0.5,4,8,0.5,5,6,0.833,42
0022400065,1631216,1610612753,2024-25,5,0,1,0,1,0,0,0,0,1,0,0,,0,0,,0,0,,-13
0022400065,1641724,1610612753,2024-25,5,0,1,0,1,0,0,0,0,0,0,3,0.0,0,2,0.0,0,0,,-13
0022400063,1627783,1610612754,2024-25,32,19,8,3,5,9,2,0,0,0,8,15,0.533,1,3,0.333,2,3,0.667,15
0022400063,1631097,1610612754,2024-25,28,19,6,1,5,1,0,0,3,3,5,8,0.625,2,3,0.667,7,9,0.778,8
0022400063,1641716,1610612754,2024-25,6,3,1,1,0,1,0,0,1,2,1,2,0.5,1,2,0.5,0,0,,-5
0022400066,1630231,1610612755,2024-25,15,3,5,2,3,0,0,0,0,3,1,3,0.333,0,0,,1,2,0.5,-12
0022400066,1630288,1610612755,2024-25,3,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,3
0022400071,203994,1610612756,2024-25,22,11,9,0,9,2,2,0,4,4,2,5,0.4,1,4,0.25,6,8,0.75,3
0022400072,1630703,1610612757,2024-25,28,22,4,1,3,4,0,0,2,3,7,18,0.389,0,5,0.0,8,9,0.889,-31
0022400067,1628981,1610612761,2024-25,15,6,7,2,5,1,0,0,1,4,3,6,0.5,0,0,,0,0,,-10
0022400067,1630567,1610612761,2024-25,26,9,6,3,3,5,0,0,2,5,3,14,0.214,0,2,0.0,3,4,0.75,-33
0022400067,1642347,1610612761,2024-25,19,10,1,0,1,4,1,1,2,2,3,7,0.429,1,4,0.25,3,3,1.0,-21
0022400070,1628381,1610612762,2024-25,18,11,5,1,4,0,1,1,2,5,5,12,0.417,0,3,0.0,1,1,1.0,-9
0022400070,1641707,1610612762,2024-25,29,12,5,2,3,0,2,1,0,3,4,7,0.571,3,5,0.6,1,2,0.5,2
0022400070,1641729,1610612762,2024-25,12,3,2,2,0,0,2,0,0,1,1,2,0.5,0,0,,1,2,0.5,-12
0022400070,1642262,1610612762,2024-25,19,2,4,0,4,0,0,0,1,4,0,0,,0,0,,2,2,1.0,-4
0022400070,1630583,1610612763,2024-25,31,27,5,2,3,2,0,0,2,2,10,16,0.625,5,10,0.5,2,2,1.0,8
0022400063,203501,1610612765,2024-25,29,14,1,0,1,1,1,0,0,2,4,9,0.444,4,7,0.571,2,2,1.0,-2
0022400068,203995,1610612766,2024-25,17,5,5,2,3,1,1,0,3,1,2,9,0.222,1,3,0.333,0,0,,-2
0022400068,1629684,1610612766,2024-25,25,8,4,1,3,1,1,1,2,4,3,6,0.5,2,4,0.5,0,0,,1
0022400068,1630163,1610612766,2024-25,38,34,8,1,7,11,1,1,2,3,10,20,0.5,4,12,0.333,10,10,1.0,14
0022400068,1630208,1610612766,2024-25,24,6,8,2,6,1,0,2,1,5,3,4,0.75,0,0,,0,2,0.0,-1
0022400064,203992,1610612737,2024-25,28,8,2,0,2,2,0,2,2,3,2,6,0.333,2,6,0.333,2,2,1.0,-3
0022400064,1629027,1610612737,2024-25,37,30,5,1,4,12,1,1,3,1,7,16,0.438,2,6,0.333,14,16,0.875,12
0022400064,1630168,1610612737,2024-25,28,28,8,4,4,1,0,3,2,1,11,12,0.917,0,0,,6,6,1.0,4
0022400064,1642258,1610612737,2024-25,19,7,1,1,0,0,0,0,1,2,2,8,0.25,1,4,0.25,2,4,0.5,1
0022400067,1628378,1610612739,2024-25,28,21,2,0,2,3,3,1,2,2,7,14,0.5,2,5,0.4,5,7,0.714,31
0022400067,1629636,1610612739,2024-25,23,7,1,0,1,6,0,0,2,4,3,12,0.25,1,6,0.167,0,0,,1
0022400067,1630171,1610612739,2024-25,19,3,2,0,2,2,0,1,1,1,1,2,0.5,0,0,,1,2,0.5,9
0022400067,1630241,1610612739,2024-25,16,7,0,0,0,1,0,0,0,4,2,4,0.5,1,3,0.333,2,2,1.0,13
0022400067,1642281,1610612739,2024-25,7,4,2,0,2,1,0,0,2,2,1,1,1.0,1,1,1.0,1,2,0.5,2
0022400069,1628464,1610612740,2024-25,19,8,2,0,2,3,2,3,2,2,3,5,0.6,0,1,0.0,2,2,1.0,15
0022400069,1630526,1610612740,2024-25,7,6,1,0,1,1,1,0,0,1,2,3,0.667,2,3,0.667,0,0,,-7
0022400069,1630529,1610612740,2024-25,33,2,4,1,3,2,2,0,0,3,1,6,0.167,0,3,0.0,0,0,,5
0022400069,1641722,1610612740,2024-25,28,13,7,0,7,1,0,1,2,1,4,9,0.444,3,6,0.5,2,2,1.0,-1
0022400069,1630581,1610612741,2024-25,30,14,5,1,4,3,0,0,3,1,5,11,0.455,0,1,0.0,4,7,0.571,-22
0022400069,1641763,1610612741,2024-25,12,2,0,0,0,1,1,0,0,0,1,3,0.333,0,2,0.0,0,0,,-9
0022400072,201939,1610612744,2024-25,25,17,9,0,9,10,2,0,2,0,4,10,0.4,3,7,0.429,6,6,1.0,23
0022400072,1627780,1610612744,2024-25,14,8,1,0,1,3,2,0,0,0,3,4,0.75,0,1,0.0,2,2,1.0,26
0022400068,1630578,1610612745,2024-25,34,25,18,6,12,5,4,1,3,2,10,22,0.455,2,3,0.667,3,4,0.75,10
0022400068,1641708,1610612745,2024-25,22,13,4,1,3,0,0,1,0,3,5,11,0.455,1,2,0.5,2,4,0.5,-19
0022400068,1641715,1610612745,2024-25,8,4,0,0,0,0,0,0,0,1,2,4,0.5,0,1,0.0,0,0,,4
0022400071,201935,1610612746,2024-25,40,29,12,3,9,8,1,0,8,3,10,28,0.357,2,9,0.222,7,9,0.778,-4
0022400071,1629599,1610612746,2024-25,26,11,3,0,3,1,1,0,0,2,4,4,1.0,2,2,1.0,1,2,0.5,-12
0022400066,1641748,1610612749,2024-25,1,0,0,0,0,0,0,0,0,0,0,0,,0,0,,0,0,,0
0022400066,1641890,1610612749,2024-25,2,5,1,1,0,0,0,0,0,1,2,3,0.667,1,2,0.5,0,0,,-1
0022400064,1627732,1610612751,2024-25,24,6,5,2,3,8,0,1,6,5,3,4,0.75,0,0,,0,0,,-8
0022400064,1641730,1610612751,2024-25,15,7,6,3,3,0,1,1,1,1,2,6,0.333,1,3,0.333,2,2,1.0,-10
0022400065,202709,1610612753,2024-25,5,0,0,0,0,0,0,0,0,0,0,2,0.0,0,1,0.0,0,0,,-13
0022400065,1628371,1610612753,2024-25,11,3,3,2,1,0,1,2,0,1,1,4,0.25,1,2,0.5,0,2,0.0,-10
0022400065,1629021,1610612753,2024-25,16,7,6,1,5,2,0,0,1,2,2,4,0.5,1,3,0.333,2,2,1.0,0
0022400063,1629614,1610612754,2024-25,35,8,2,0,2,7,1,0,2,3,3,8,0.375,0,2,0.0,2,2,1.0,6
0022400063,1630164,1610612754,2024-25,5,6,1,0,1,0,0,0,0,0,2,4,0.5,0,1,0.0,2,2,1.0,-4
0022400063,1642402,1610612754,2024-25,7,2,0,0,0,0,0,0,1,0,0,0,,0,0,,2,2,1.0,-5
0022400066,1627824,1610612755,2024-25,26,10,4,2,2,3,3,0,3,6,4,8,0.5,1,4,0.25,1,3,0.333,-12
0022400066,1641741,1610612755,2024-25,9,7,1,0,1,0,0,0,1,1,1,2,0.5,1,1,1.0,4,4,1.0,1
0022400066,1642272,1610612755,2024-25,4,4,2,1,1,0,0,0,0,0,2,3,0.667,0,1,0.0,0,0,,3
0022400071,1626164,1610612756,2024-25,32,15,4,0,4,6,1,1,4,6,5,9,0.556,4,5,0.8,1,2,0.5,-4
0022400072,203924,1610612757,2024-25,33,16,2,0,2,3,1,1,0,2,6,18,0.333,2,8,0.25,2,2,1.0,-16
0022400072,1629028,1610612757,2024-25,31,10,11,2,9,2,2,0,1,2,5,12,0.417,0,2,0.0,0,0,,-19
0022400072,1630166,1610612757,2024-25,27,15,7,2,5,2,2,2,4,2,4,10,0.4,0,3,0.0,7,8,0.875,-13
0022400072,1630625,1610612757,2024-25,8,3,1,0,1,1,0,0,0,0,1,4,0.25,1,2,0.5,0,0,,-10
0022400072,1631200,1610612757,2024-25,10,1,1,1,0,1,0,0,1,1,0,2,0.0,0,1,0.0,1,4,0.25,-18
0022400067,1628449,1610612761,2024-25,20,18,2,1,1,1,1,1,1,1,5,9,0.556,4,5,0.8,4,6,0.667,-17
0022400067,1641711,1610612761,2024-25,29,16,2,1,1,1,0,2,0,0,5,13,0.385,2,6,0.333,4,4,1.0,-9
0022400070,1631117,1610612762,2024-25,30,16,14,6,8,1,1,5,2,2,6,7,0.857,0,0,,4,5,0.8,4
0022400070,1629630,1610612763,2024-25,28,22,5,0,5,10,1,0,3,4,7,12,0.583,0,2,0.0,8,9,0.889,-3
0022400070,1629723,1610612763,2024-25,15,5,5,1,4,1,0,0,0,2,1,1,1.0,1,1,1.0,2,2,1.0,-4
0022400070,1631222,1610612763,2024-25,16,5,1,0,1,0,0,1,0,2,2,4,0.5,1,2,0.5,0,0,,-1
0022400063,202699,1610612765,2024-25,36,13,2,1,1,1,0,1,2,3,6,13,0.462,1,6,0.167,0,0,,-11
0022400063,1631093,1610612765,2024-25,31,17,5,4,1,4,1,0,1,3,5,13,0.385,0,2,0.0,7,9,0.778,-1
0022400063,1631323,1610612765,2024-25,15,0,1,1,0,0,0,0,1,3,0,4,0.0,0,2,0.0,0,0,,3
0022400068,203552,1610612766,2024-25,26,7,2,0,2,1,0,1,0,2,2,5,0.4,2,3,0.667,1,3,0.333,3
0022400068,1630544,1610612766,2024-25,29,24,6,3,3,1,0,1,3,2,8,16,0.5,4,8,0.5,4,4,1.0,2
0022400064,1629631,1610612737,2024-25,26,12,6,1,5,1,2,0,0,5,3,10,0.3,2,4,0.5,4,5,0.8,10
0022400064,1630700,1610612737,2024-25,35,15,5,3,2,2,5,1,1,4,6,12,0.5,2,4,0.5,1,4,0.25,7
0022400067,202684,1610612739,2024-25,9,2,1,0,1,0,0,0,0,0,1,2,0.5,0,0,,0,0,,-1
0022400067,1627747,1610612739,2024-25,21,19,1,0,1,4,0,0,0,1,8,9,0.889,2,2,1.0,1,2,0.5,19
0022400069,1627742,1610612740,2024-25,31,33,7,2,5,2,2,1,3,4,13,23,0.565,3,5,0.6,4,4,1.0,18
0022400069,1629750,1610612740,2024-25,25,9,3,0,3,1,4,0,1,0,3,3,1.0,0,0,,3,4,0.75,14
0022400069,1630631,1610612740,2024-25,13,3,0,0,0,3,1,0,0,3,1,3,0.333,1,3,0.333,0,0,,-5
0022400069,1642274,1610612740,2024-25,23,12,7,3,4,1,1,3,1,2,5,8,0.625,0,0,,2,2,1.0,4
0022400069,1629632,1610612741,2024-25,35,10,8,0,8,6,1,1,4,1,4,13,0.308,0,5,0.0,2,2,1.0,-6
0022400069,1629659,1610612741,2024-25,8,0,2,0,2,1,0,0,1,0,0,1,0.0,0,0,,0,2,0.0,4
0022400069,1641824,1610612741,2024-25,5,0,2,0,2,1,0,0,0,1,0,3,0.0,0,3,0.0,0,0,,8
0022400072,1627741,1610612744,2024-25,15,22,5,1,4,1,0,0,1,2,8,12,0.667,5,7,0.714,1,1,1.0,21
0022400072,1631218,1610612744,2024-25,25,14,4,1,3,2,1,0,0,1,5,5,1.0,0,0,,4,5,0.8,6
0022400068,1627832,1610612745,2024-25,37,14,4,2,2,6,2,0,2,1,4,18,0.222,2,11,0.182,4,4,1.0,0
0022400068,1642263,1610612745,2024-25,16,4,2,1,1,3,0,1,3,3,2,5,0.4,0,1,0.0,0,0,,-6
0022400071,1629611,1610612746,2024-25,27,8,5,1,4,4,1,0,1,6,4,6,0.667,0,1,0.0,0,3,0.0,7
0022400065,1630696,1610612748,2024-25,6,0,1,1,0,1,0,1,0,0,0,1,0.0,0,0,,0,0,,13
0022400065,1641796,1610612748,2024-25,6,2,0,0,0,0,1,0,0,0,1,1,1.0,0,0,,0,0,,13
0022400065,1642276,1610612748,2024-25,6,0,1,0,1,0,0,0,1,1,0,1,0.0,0,1,0.0,0,0,,13
0022400066,201572,1610612749,2024-25,36,10,8,1,7,6,0,6,4,4,3,11,0.273,1,6,0.167,3,4,0.75,18
0022400066,1626153,1610612749,2024-25,13,2,0,0,0,0,1,0,0,0,1,3,0.333,0,1,0.0,0,0,,2
0022400066,1626192,1610612749,2024-25,21,9,4,1,3,1,0,1,0,1,4,9,0.444,1,5,0.2,0,0,,5
0022400066,1631260,1610612749,2024-25,4,0,0,0,0,1,1,0,0,0,0,0,,0,0,,0,0,,4
0022400066,1642358,1610612749,2024-25,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,,0,0,,0
0022400064,203471,1610612751,2024-25,34,13,3,0,3,7,1,0,5,4,5,16,0.313,2,6,0.333,1,2,0.5,-4
0022400065,203914,1610612753,2024-25,22,18,3,1,2,1,0,2,1,1,6,9,0.667,6,9,0.667,0,0,,2
0022400065,1630532,1610612753,2024-25,23,23,4,1,3,4,2,1,0,3,10,16,0.625,3,6,0.5,0,0,,31
0022400065,1641783,1610612753,2024-25,5,0,0,0,0,0,0,0,1,0,0,1,0.0,0,1,0.0,0,0,,-13
0022400063,204456,1610612754,2024-25,16,14,2,0,2,4,1,0,1,0,7,8,0.875,0,0,,0,0,,-11
0022400063,1630169,1610612754,2024-25,35,15,5,1,4,4,3,2,3,2,6,18,0.333,1,9,0.111,2,2,1.0,15
0022400066,1626162,1610612755,2024-25,30,21,2,1,1,1,0,0,1,5,8,18,0.444,1,6,0.167,4,6,0.667,-20
0022400071,203486,1610612756,2024-25,14,8,2,1,1,1,0,1,1,1,2,2,1.0,0,0,,4,6,0.667,-1
0022400071,1628960,1610612756,2024-25,21,8,1,0,1,3,1,1,1,2,2,7,0.286,2,6,0.333,2,2,1.0,2
0022400072,1631133,1610612757,2024-25,7,0,2,1,1,0,0,0,0,2,0,0,,0,0,,0,0,,-7
0022400072,1641871,1610612757,2024-25,3,3,1,1,0,1,0,0,1,0,1,2,0.5,1,1,1.0,0,0,,-3
0022400072,1642270,1610612757,2024-25,13,2,2,0,2,0,1,1,1,1,1,2,0.5,0,0,,0,0,,-9
