game_id,team_id,season,is_home,minutes,points,rebounds,offensive_rebounds,defensive_rebounds,assists,steals,blocks,turnovers,personal_fouls,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,plus_minus
0022400272,1610612764,2024-25,False,240,103,41,8,33,24,8,5,17,19,36,79,0.456,11,35,0.314,20,25,0.8,-12
0022400272,1610612754,2024-25,True,240,115,45,12,33,31,8,3,12,18,41,86,0.477,12,27,0.444,21,27,0.778,12
0022400280,1610612737,2024-25,True,240,119,39,9,30,32,10,6,14,15,48,101,0.475,9,31,0.29,14,16,0.875,-10
0022400281,1610612738,2024-25,True,240,126,47,8,39,33,10,11,11,12,45,88,0.511,22,51,0.431,14,20,0.7,32
0022400283,1610612743,2024-25,True,240,118,33,10,23,23,5,3,11,18,41,92,0.446,11,33,0.333,25,27,0.926,-27
0022400281,1610612746,2024-25,False,240,94,44,10,34,18,8,3,14,12,39,90,0.433,7,26,0.269,9,13,0.692,-32
0022400283,1610612752,2024-25,False,240,145,43,8,35,45,5,4,11,23,56,92,0.609,19,36,0.528,14,16,0.875,27
0022400285,1610612758,2024-25,True,240,109,31,9,22,24,10,4,12,22,42,87,0.483,8,32,0.25,17,23,0.739,-21
0022400285,1610612760,2024-25,False,240,130,44,11,33,28,6,3,15,18,48,86,0.558,14,31,0.452,20,25,0.8,21
0022400278,1610612761,2024-25,False,240,100,50,23,27,26,7,5,10,27,41,104,0.394,10,35,0.286,8,10,0.8,-2
0022400278,1610612765,2024-25,True,240,102,38,6,32,27,4,7,14,19,34,76,0.447,12,37,0.324,22,31,0.71,2
0022400277,1610612766,2024-25,True,240,84,52,13,39,14,6,5,27,20,31,75,0.413,7,32,0.219,15,19,0.789,-11
0022400279,1610612740,2024-25,False,240,110,44,8,36,35,9,3,15,16,45,87,0.517,9,33,0.273,11,19,0.579,-4
0022400280,1610612742,2024-25,False,240,129,51,10,41,24,6,8,18,13,47,94,0.5,16,35,0.457,19,22,0.864,10
0022400284,1610612744,2024-25,True,240,120,43,11,32,32,8,5,13,21,45,93,0.484,19,46,0.413,11,17,0.647,-8
0022400284,1610612751,2024-25,False,240,128,42,7,35,23,6,3,12,18,41,83,0.494,20,45,0.444,26,30,0.867,8
0022400277,1610612753,2024-25,False,240,95,39,13,26,21,12,6,8,21,37,94,0.394,12,46,0.261,9,17,0.529,11
0022400279,1610612754,2024-25,True,240,114,41,7,34,30,10,2,15,16,43,91,0.473,17,47,0.362,11,16,0.688,4
0022400282,1610612757,2024-25,False,240,98,44,19,25,22,10,7,11,21,34,102,0.333,8,46,0.174,22,28,0.786,-25
0022400282,1610612763,2024-25,True,240,123,60,16,44,35,7,13,19,20,43,87,0.494,12,28,0.429,25,34,0.735,25
0022400037,1610612745,2024-25,False,265,117,44,7,37,31,12,9,12,20,45,99,0.455,15,37,0.405,12,13,0.923,6
0022400036,1610612749,2024-25,False,240,106,41,9,32,23,5,7,13,19,36,77,0.468,20,42,0.476,14,17,0.824,3
0022400035,1610612764,2024-25,True,240,108,43,5,38,27,7,3,14,18,39,91,0.429,10,37,0.27,20,31,0.645,-19
0022400035,1610612741,2024-25,False,240,127,50,8,42,29,6,4,11,22,47,94,0.5,14,40,0.35,19,22,0.864,19
0022400039,1610612747,2024-25,False,240,100,42,7,35,25,7,6,12,11,37,85,0.435,8,34,0.235,18,25,0.72,-27
0022400036,1610612748,2024-25,True,240,103,38,9,29,26,6,2,8,14,35,77,0.455,10,29,0.345,23,30,0.767,-3
0022400037,1610612750,2024-25,True,265,111,52,14,38,21,6,4,17,18,42,98,0.429,9,38,0.237,18,20,0.9,-6
0022400039,1610612756,2024-25,True,240,127,46,8,38,31,9,3,9,18,51,99,0.515,17,42,0.405,8,10,0.8,27
0022400038,1610612759,2024-25,False,240,128,39,13,26,30,12,5,10,17,45,93,0.484,18,48,0.375,20,26,0.769,13
0022400038,1610612762,2024-25,True,240,115,41,10,31,24,6,4,21,20,43,84,0.512,13,35,0.371,16,20,0.8,-13
0022400287,1610612737,2024-25,False,240,135,51,14,37,39,6,6,15,21,46,97,0.474,20,42,0.476,23,25,0.92,11
0022400287,1610612739,2024-25,True,240,124,44,12,32,31,11,5,13,21,44,95,0.463,15,48,0.313,21,28,0.75,-11
0022400292,1610612742,2024-25,True,240,129,43,10,33,27,6,4,13,25,48,85,0.565,17,33,0.515,16,21,0.762,15
0022400291,1610612746,2024-25,False,240,121,47,13,34,27,18,4,16,19,45,89,0.506,12,33,0.364,19,25,0.76,25
0022400296,1610612747,2024-25,False,240,119,46,11,35,31,8,3,13,15,48,90,0.533,13,34,0.382,10,10,1.0,18
0022400294,1610612750,2024-25,True,240,104,33,4,29,25,11,9,15,19,33,74,0.446,14,39,0.359,24,27,0.889,-11
0022400297,1610612751,2024-25,False,240,127,36,7,29,32,8,1,13,24,44,87,0.506,18,42,0.429,21,22,0.955,10
0022400289,1610612753,2024-25,True,240,133,39,7,32,30,10,8,13,14,46,90,0.511,15,39,0.385,26,28,0.929,14
0022400288,1610612754,2024-25,True,240,121,47,19,28,27,10,10,12,21,46,94,0.489,13,32,0.406,16,20,0.8,7
0022400288,1610612757,2024-25,False,240,114,38,13,25,31,6,5,14,18,44,87,0.506,16,35,0.457,10,17,0.588,-7
0022400295,1610612761,2024-25,False,240,119,52,12,40,38,11,4,16,16,47,95,0.495,21,52,0.404,4,12,0.333,26
0022400291,1610612764,2024-25,True,240,96,40,11,29,21,9,4,20,18,35,85,0.412,8,33,0.242,18,22,0.818,-25
0022400293,1610612765,2024-25,False,240,111,42,9,33,24,6,4,20,17,40,85,0.471,13,38,0.342,18,25,0.72,-20
0022400286,1610612766,2024-25,True,240,94,43,16,27,22,10,5,13,19,37,98,0.378,17,51,0.333,3,8,0.375,-4
0022400295,1610612740,2024-25,True,240,93,47,10,37,24,12,4,17,16,36,93,0.387,11,35,0.314,10,16,0.625,-26
0022400289,1610612741,2024-25,False,240,119,37,7,30,30,9,6,18,26,46,87,0.529,16,42,0.381,11,16,0.688,-14
0022400298,1610612743,2024-25,False,240,122,39,10,29,30,10,8,11,14,46,84,0.548,11,33,0.333,19,23,0.826,19
0022400299,1610612744,2024-25,True,240,101,57,18,39,25,7,6,16,21,35,98,0.357,16,50,0.32,15,21,0.714,-4
0022400290,1610612745,2024-25,False,265,122,51,14,37,23,10,14,21,19,40,88,0.455,10,31,0.323,32,38,0.842,7
0022400292,1610612752,2024-25,False,240,114,33,7,26,20,9,3,9,19,40,86,0.465,7,29,0.241,27,30,0.9,-15
0022400290,1610612755,2024-25,True,265,115,42,10,32,19,12,7,16,26,43,96,0.448,12,33,0.364,17,23,0.739,-7
0022400297,1610612756,2024-25,True,240,117,37,3,34,25,7,5,17,26,41,77,0.532,12,31,0.387,23,28,0.821,-10
0022400294,1610612758,2024-25,False,240,115,47,12,35,28,8,3,17,21,46,94,0.489,12,37,0.324,11,15,0.733,11
0022400296,1610612759,2024-25,True,240,101,38,11,27,26,7,4,15,13,36,85,0.424,14,40,0.35,15,16,0.938,-18
0022400299,1610612760,2024-25,False,240,105,48,8,40,26,10,9,14,21,39,85,0.459,11,37,0.297,16,26,0.615,4
0022400298,1610612762,2024-25,True,240,103,47,21,26,25,7,5,19,17,38,90,0.422,16,43,0.372,11,18,0.611,-19
0022400293,1610612763,2024-25,True,240,131,42,10,32,31,13,4,17,21,51,93,0.548,17,46,0.37,12,16,0.75,20
0022400286,1610612748,2024-25,False,240,98,44,4,40,21,6,5,22,9,33,73,0.452,14,37,0.378,18,22,0.818,4
0022400041,1610612737,2024-25,True,240,117,53,10,43,33,9,5,21,20,44,85,0.518,14,34,0.412,15,18,0.833,16
0022400041,1610612739,2024-25,False,240,101,40,11,29,21,9,0,13,22,38,93,0.409,11,38,0.289,14,17,0.824,-16
0022400047,1610612741,2024-25,True,240,129,43,5,38,28,7,2,8,17,48,93,0.516,20,51,0.392,13,16,0.813,-9
0022400048,1610612747,2024-25,True,240,93,47,8,39,25,4,6,17,18,33,73,0.452,11,38,0.289,16,21,0.762,-8
0022400044,1610612750,2024-25,True,240,93,49,11,38,25,8,5,22,14,31,75,0.413,15,39,0.385,16,20,0.8,1
0022400043,1610612751,2024-25,True,240,100,35,5,30,22,5,5,20,21,38,77,0.494,14,29,0.483,10,14,0.714,-23
0022400045,1610612754,2024-25,True,240,106,32,7,25,23,9,4,16,18,41,85,0.482,12,33,0.364,12,13,0.923,-24
0022400046,1610612761,2024-25,False,240,111,46,10,36,34,4,3,19,17,43,80,0.538,11,29,0.379,14,17,0.824,-10
0022400042,1610612763,2024-25,True,240,120,51,14,37,36,9,5,16,22,47,96,0.49,12,41,0.293,14,17,0.824,11
0022400040,1610612766,2024-25,True,240,98,39,14,25,25,8,6,15,19,36,89,0.404,15,47,0.319,11,15,0.733,-1
0022400047,1610612738,2024-25,False,240,138,51,11,40,24,6,2,9,13,49,98,0.5,23,54,0.426,17,23,0.739,9
0022400042,1610612740,2024-25,False,240,109,46,14,32,16,9,7,15,17,38,91,0.418,9,29,0.31,24,30,0.8,-11
0022400044,1610612746,2024-25,False,240,92,39,8,31,20,17,3,15,16,36,84,0.429,10,31,0.323,10,13,0.769,-1
0022400046,1610612748,2024-25,True,240,121,33,9,24,32,10,0,10,19,43,94,0.457,21,54,0.389,14,17,0.824,10
0022400040,1610612752,2024-25,False,240,99,44,12,32,20,7,5,21,19,36,81,0.444,12,32,0.375,15,19,0.789,1
0022400043,1610612753,2024-25,False,240,123,40,11,29,29,13,13,17,21,44,83,0.53,18,35,0.514,17,22,0.773,23
0022400049,1610612757,2024-25,True,240,115,40,8,32,27,10,3,12,17,46,90,0.511,11,37,0.297,12,15,0.8,9
0022400049,1610612758,2024-25,False,240,106,41,11,30,29,7,4,20,19,35,78,0.449,15,42,0.357,21,28,0.75,-9
0022400048,1610612760,2024-25,False,240,101,47,15,32,20,12,3,10,17,38,93,0.409,13,40,0.325,12,16,0.75,8
0022400045,1610612765,2024-25,False,240,130,44,7,37,35,9,5,18,16,48,83,0.578,18,38,0.474,16,20,0.8,24
0022400304,1610612742,2024-25,False,240,106,48,12,36,30,12,6,15,21,41,90,0.456,15,39,0.385,9,15,0.6,12
0022400301,1610612755,2024-25,False,240,111,50,12,38,19,9,8,17,21,42,85,0.494,11,31,0.355,16,22,0.727,15
0022400303,1610612756,2024-25,True,240,113,45,6,39,31,4,9,14,13,38,79,0.481,18,35,0.514,19,22,0.864,8
0022400301,1610612765,2024-25,True,240,96,42,10,32,22,6,5,17,19,35,91,0.385,11,40,0.275,15,18,0.833,-15
0022400300,1610612766,2024-25,True,240,104,45,18,27,23,13,6,15,23,35,94,0.372,18,48,0.375,16,19,0.842,-3
0022400300,1610612737,2024-25,False,240,107,49,14,35,27,8,7,22,15,38,78,0.487,10,33,0.303,21,27,0.778,3
0022400303,1610612744,2024-25,False,240,105,43,9,34,28,8,5,9,17,38,92,0.413,14,40,0.35,15,18,0.833,-8
0022400304,1610612762,2024-25,True,240,94,53,19,34,20,10,7,15,14,34,95,0.358,9,39,0.231,17,21,0.81,-12
0022400302,1610612764,2024-25,False,240,114,41,8,33,24,7,3,12,26,41,87,0.471,9,32,0.281,23,24,0.958,-10
0022400302,1610612749,2024-25,True,240,124,38,7,31,31,5,6,12,18,44,86,0.512,16,35,0.457,20,25,0.8,10
0022400308,1610612740,2024-25,False,240,85,42,13,29,20,14,9,14,19,35,94,0.372,4,27,0.148,11,17,0.647,-33
0022400314,1610612743,2024-25,False,240,122,39,8,31,37,7,3,14,17,51,88,0.58,10,24,0.417,10,19,0.526,-4
0022400310,1610612745,2024-25,True,240,119,51,15,36,20,3,6,10,21,38,92,0.413,13,37,0.351,30,39,0.769,3
0022400314,1610612746,2024-25,True,240,126,42,13,29,28,8,4,14,16,43,90,0.478,18,39,0.462,22,27,0.815,4
0022400311,1610612747,2024-25,False,240,105,42,10,32,23,7,4,5,18,39,88,0.443,7,33,0.212,20,25,0.8,1
0022400309,1610612748,2024-25,False,240,116,45,12,33,25,11,4,14,17,39,88,0.443,15,40,0.375,23,28,0.821,-3
0022400305,1610612751,2024-25,True,240,92,33,8,25,19,10,3,17,31,30,79,0.38,8,31,0.258,24,31,0.774,-8
0022400308,1610612752,2024-25,True,240,118,60,14,46,30,10,9,17,14,42,92,0.457,20,45,0.444,14,16,0.875,33
0022400312,1610612757,2024-25,True,240,131,39,10,29,29,7,0,21,25,49,84,0.583,18,31,0.581,15,18,0.833,-6
0022400309,1610612761,2024-25,True,240,119,47,10,37,30,4,5,16,23,47,88,0.534,10,29,0.345,15,20,0.75,3
0022400311,1610612762,2024-25,True,240,104,44,8,36,27,4,4,15,19,40,79,0.506,14,40,0.35,10,16,0.625,-1
0022400306,1610612763,2024-25,True,240,136,40,8,32,36,9,6,10,22,49,93,0.527,16,46,0.348,22,27,0.815,15
0022400307,1610612738,2024-25,False,240,111,46,10,36,17,11,6,11,19,38,95,0.4,17,49,0.347,18,19,0.947,-4
0022400307,1610612739,2024-25,True,240,115,44,6,38,22,5,7,18,20,39,80,0.488,17,36,0.472,20,25,0.8,4
0022400312,1610612742,2024-25,False,240,137,33,8,25,33,13,0,13,15,48,87,0.552,18,36,0.5,23,29,0.793,6
0022400305,1610612753,2024-25,False,240,100,52,14,38,23,10,11,22,29,34,74,0.459,7,28,0.25,25,32,0.781,8
0022400306,1610612754,2024-25,False,240,121,41,6,35,28,8,3,15,22,43,90,0.478,14,42,0.333,21,26,0.808,-15
0022400313,1610612758,2024-25,True,240,125,51,21,30,32,8,5,10,23,47,101,0.465,12,32,0.375,19,24,0.792,-2
0022400313,1610612759,2024-25,False,240,127,38,8,30,32,6,9,16,17,42,82,0.512,23,46,0.5,20,24,0.833,2
0022400310,1610612760,2024-25,False,240,116,46,11,35,30,5,4,7,26,42,94,0.447,13,39,0.333,19,25,0.76,-3
0022400315,1610612737,2024-25,True,240,124,51,11,40,30,12,4,18,15,49,96,0.51,10,38,0.263,16,20,0.8,12
0022400315,1610612740,2024-25,False,240,112,41,15,26,21,15,5,16,18,44,100,0.44,13,42,0.31,11,17,0.647,-12
0022400317,1610612741,2024-25,True,240,128,54,11,43,33,8,5,17,16,48,92,0.522,16,47,0.34,16,19,0.842,26
0022400316,1610612748,2024-25,False,240,89,44,11,33,24,6,1,10,11,31,87,0.356,8,35,0.229,19,23,0.826,-19
0022400318,1610612750,2024-25,True,240,109,43,7,36,31,11,2,15,17,41,81,0.506,15,35,0.429,12,15,0.8,29
0022400317,1610612751,2024-25,False,240,102,41,10,31,24,9,5,13,19,38,95,0.4,14,42,0.333,12,15,0.8,-26
0022400316,1610612738,2024-25,True,240,108,54,14,40,25,5,9,17,20,39,89,0.438,19,55,0.345,11,13,0.846,19
0022400318,1610612747,2024-25,False,240,80,39,9,30,19,8,2,21,16,32,79,0.405,6,31,0.194,10,14,0.714,-29
0022400051,1610612739,2024-25,True,240,118,45,7,38,31,11,4,11,20,43,89,0.483,16,46,0.348,16,25,0.64,31
0022400058,1610612744,2024-25,False,240,115,48,11,37,36,12,3,15,25,44,95,0.463,12,38,0.316,15,21,0.714,-4
0022400052,1610612749,2024-25,False,240,128,36,4,32,26,10,6,18,17,45,80,0.563,23,41,0.561,15,21,0.714,21
0022400053,1610612752,2024-25,True,240,121,39,5,34,30,6,4,19,25,43,85,0.506,15,35,0.429,20,20,1.0,15
0022400054,1610612754,2024-25,False,240,111,34,9,25,21,8,6,21,23,38,84,0.452,12,30,0.4,23,28,0.821,-11
0022400050,1610612755,2024-25,False,240,110,31,8,23,26,9,3,12,22,38,82,0.463,16,40,0.4,18,20,0.9,6
0022400060,1610612757,2024-25,False,240,105,29,11,18,25,6,4,18,15,41,80,0.513,10,29,0.345,13,16,0.813,-22
0022400057,1610612759,2024-25,False,240,93,53,18,35,26,9,2,14,17,35,100,0.35,8,44,0.182,15,20,0.75,-11
0022400051,1610612764,2024-25,False,240,87,52,13,39,18,4,8,21,21,32,83,0.386,4,26,0.154,19,25,0.76,-31
0022400056,1610612742,2024-25,True,240,121,49,14,35,24,8,8,25,23,39,81,0.481,13,32,0.406,30,44,0.682,5
0022400058,1610612743,2024-25,True,240,119,38,4,34,32,9,5,15,15,40,79,0.506,11,24,0.458,28,35,0.8,4
0022400059,1610612745,2024-25,False,240,111,53,18,35,14,6,1,16,23,41,93,0.441,14,39,0.359,15,21,0.714,-9
0022400060,1610612746,2024-25,True,240,127,35,11,24,29,8,8,14,14,47,85,0.553,19,37,0.514,14,17,0.824,22
0022400053,1610612753,2024-25,False,240,106,38,9,29,20,9,4,16,19,38,87,0.437,9,39,0.231,21,25,0.84,-15
0022400057,1610612756,2024-25,True,240,104,44,2,42,26,10,5,14,16,38,78,0.487,11,32,0.344,17,21,0.81,11
0022400059,1610612758,2024-25,True,240,120,34,10,24,33,7,8,10,20,47,91,0.516,14,30,0.467,12,20,0.6,9
0022400055,1610612760,2024-25,True,240,133,34,15,19,32,18,3,8,23,53,102,0.52,17,47,0.362,10,11,0.909,27
0022400055,1610612762,2024-25,False,240,106,36,11,25,21,3,6,29,14,38,70,0.543,13,35,0.371,17,22,0.773,-27
0022400056,1610612763,2024-25,False,240,116,39,13,26,27,15,3,19,29,45,97,0.464,13,40,0.325,13,14,0.929,-5
0022400052,1610612765,2024-25,True,240,107,41,13,28,22,11,7,18,21,40,87,0.46,11,33,0.333,16,22,0.727,-21
0022400050,1610612766,2024-25,True,240,104,47,15,32,22,5,3,19,17,34,77,0.442,13,34,0.382,23,28,0.821,-6
0022400054,1610612761,2024-25,True,240,122,42,6,36,28,9,4,21,26,44,81,0.543,13,33,0.394,21,29,0.724,11
0022400319,1610612738,2024-25,True,240,130,43,14,29,30,11,7,16,14,45,94,0.479,21,53,0.396,19,25,0.76,10
0022400324,1610612746,2024-25,True,240,80,46,10,36,13,7,2,23,16,29,83,0.349,11,40,0.275,11,13,0.846,-28
0022400321,1610612748,2024-25,True,240,134,52,13,39,42,11,5,16,16,52,90,0.578,24,47,0.511,6,9,0.667,41
0022400323,1610612749,2024-25,True,240,104,40,8,32,23,7,4,18,22,33,78,0.423,15,45,0.333,23,35,0.657,-15
0022400320,1610612751,2024-25,True,240,99,43,7,36,24,12,6,17,18,35,81,0.432,12,36,0.333,17,23,0.739,9
0022400323,1610612737,2024-25,False,240,119,54,15,39,29,16,3,14,25,45,102,0.441,9,32,0.281,20,22,0.909,15
0022400321,1610612747,2024-25,False,240,93,36,12,24,29,9,4,13,8,37,88,0.42,5,22,0.227,14,19,0.737,-41
0022400324,1610612750,2024-25,False,240,108,50,7,43,31,15,5,15,16,41,85,0.482,16,44,0.364,10,18,0.556,28
0022400322,1610612753,2024-25,False,240,106,42,16,26,21,13,7,14,18,41,84,0.488,8,29,0.276,16,21,0.762,4
0022400320,1610612754,2024-25,False,240,90,39,5,34,20,6,10,16,19,32,75,0.427,8,33,0.242,18,22,0.818,-9
0022400322,1610612755,2024-25,True,240,102,35,10,25,23,9,1,14,19,40,82,0.488,11,30,0.367,11,19,0.579,-4
0022400319,1610612765,2024-25,False,240,120,34,8,26,27,10,5,19,21,43,84,0.512,20,39,0.513,14,18,0.778,-10
0022400325,1610612739,2024-25,True,240,126,47,9,38,32,9,3,17,17,47,94,0.5,22,48,0.458,10,16,0.625,12
0022400330,1610612740,2024-25,True,240,126,44,12,32,23,13,4,13,24,47,95,0.495,14,36,0.389,18,25,0.72,2
0022400325,1610612743,2024-25,False,240,114,49,9,40,25,12,5,16,13,46,96,0.479,6,24,0.25,16,22,0.727,-12
0022400328,1610612760,2024-25,False,240,129,55,13,42,28,15,11,6,16,49,102,0.48,17,47,0.362,14,17,0.824,37
0022400329,1610612763,2024-25,True,240,115,49,9,40,27,9,5,22,21,38,80,0.475,13,38,0.342,26,32,0.813,5
0022400326,1610612764,2024-25,True,240,101,39,12,27,25,10,3,12,19,39,99,0.394,13,40,0.325,10,15,0.667,-36
0022400327,1610612766,2024-25,False,240,101,40,10,30,27,3,4,11,22,40,89,0.449,15,39,0.385,6,10,0.6,-24
0022400331,1610612741,2024-25,False,240,139,50,11,39,36,6,5,19,26,52,90,0.578,17,37,0.459,18,23,0.783,15
0022400326,1610612742,2024-25,False,240,137,58,13,45,27,8,12,16,16,48,89,0.539,20,38,0.526,21,27,0.778,36
0022400332,1610612744,2024-25,True,240,99,54,11,43,19,5,3,10,16,36,86,0.419,9,28,0.321,18,27,0.667,6
0022400332,1610612745,2024-25,False,240,93,45,11,34,20,9,9,8,20,35,93,0.376,10,38,0.263,13,17,0.765,-6
0022400327,1610612752,2024-25,True,240,125,43,6,37,29,7,4,9,13,41,76,0.539,18,33,0.545,25,32,0.781,24
0022400330,1610612756,2024-25,False,240,124,46,10,36,32,10,3,17,15,43,85,0.506,17,45,0.378,21,26,0.808,-2
0022400329,1610612758,2024-25,False,240,110,46,14,32,19,11,1,13,23,39,98,0.398,8,35,0.229,24,28,0.857,-5
0022400331,1610612759,2024-25,True,240,124,41,15,26,26,11,4,11,17,44,95,0.463,8,28,0.286,28,39,0.718,-15
0022400328,1610612761,2024-25,True,240,92,51,12,39,24,5,7,20,16,32,90,0.356,11,45,0.244,17,20,0.85,-37
0022400334,1610612737,2024-25,True,265,134,48,11,37,40,10,5,17,24,50,100,0.5,17,40,0.425,17,22,0.773,2
0022400335,1610612738,2024-25,True,240,111,41,7,34,27,5,6,6,18,40,87,0.46,17,53,0.321,14,16,0.875,6
0022400338,1610612750,2024-25,False,240,107,48,9,39,32,12,6,21,14,40,88,0.455,14,42,0.333,13,14,0.929,17
0022400333,1610612753,2024-25,False,240,94,38,8,30,21,8,6,21,23,33,78,0.423,13,46,0.283,15,17,0.882,-8
0022400336,1610612754,2024-25,False,240,132,46,7,39,33,9,4,13,10,52,92,0.565,18,30,0.6,10,12,0.833,9
0022400333,1610612755,2024-25,True,240,102,37,10,27,23,11,0,16,19,38,79,0.481,7,26,0.269,19,29,0.655,8
0022400337,1610612759,2024-25,True,240,113,42,12,30,28,8,5,14,20,39,91,0.429,14,41,0.341,21,30,0.7,-27
0022400336,1610612741,2024-25,True,240,123,38,8,30,33,8,6,12,13,46,97,0.474,21,50,0.42,10,12,0.833,-9
0022400338,1610612744,2024-25,True,240,90,41,10,31,21,9,4,22,11,32,82,0.39,11,39,0.282,15,17,0.882,-17
0022400334,1610612747,2024-25,False,265,132,40,6,34,33,11,10,15,24,51,99,0.515,16,35,0.457,14,16,0.875,-2
0022400335,1610612749,2024-25,False,240,105,51,12,39,16,4,2,9,16,40,94,0.426,11,29,0.379,14,17,0.824,-6
0022400339,1610612762,2024-25,False,240,141,61,11,50,34,6,11,14,17,53,96,0.552,14,32,0.438,21,23,0.913,42
0022400339,1610612757,2024-25,True,240,99,34,6,28,23,4,7,11,22,37,95,0.389,14,47,0.298,11,17,0.647,-42
0022400337,1610612758,2024-25,False,240,140,44,7,37,33,7,6,11,20,51,90,0.567,16,34,0.471,22,24,0.917,27
0022400345,1610612738,2024-25,True,240,121,51,15,36,26,6,7,13,16,42,105,0.4,18,60,0.3,19,28,0.679,-6
0022400340,1610612739,2024-25,False,240,116,47,14,33,28,6,6,12,20,42,84,0.5,14,38,0.368,18,24,0.75,14
0022400343,1610612752,2024-25,True,240,111,31,4,27,27,11,5,15,12,42,79,0.532,11,34,0.324,16,27,0.593,-9
0022400342,1610612760,2024-25,False,240,119,45,10,35,27,13,3,20,24,45,85,0.529,12,32,0.375,17,21,0.81,10
0022400341,1610612764,2024-25,True,240,122,46,15,31,31,9,12,17,21,45,93,0.484,16,41,0.39,16,22,0.727,9
0022400340,1610612766,2024-25,True,240,102,37,10,27,21,6,5,11,27,37,86,0.43,11,39,0.282,17,19,0.895,-14
0022400342,1610612740,2024-25,True,240,109,35,8,27,25,15,6,18,20,38,79,0.481,11,37,0.297,22,27,0.815,-10
0022400346,1610612748,2024-25,True,240,121,41,11,30,30,9,4,12,20,45,86,0.523,13,32,0.406,18,23,0.783,10
0022400346,1610612756,2024-25,False,240,111,41,13,28,29,8,3,14,20,36,82,0.439,16,41,0.39,23,25,0.92,-10
0022400344,1610612761,2024-25,True,240,118,39,8,31,37,13,3,13,22,43,93,0.462,15,39,0.385,17,18,0.944,-7
0022400345,1610612763,2024-25,False,240,127,52,11,41,25,13,7,13,25,47,94,0.5,15,33,0.455,18,23,0.783,6
0022400343,1610612765,2024-25,False,240,120,43,9,34,28,7,0,19,20,43,83,0.518,18,36,0.5,16,19,0.842,9
0022400344,1610612742,2024-25,False,240,125,52,14,38,21,10,8,18,16,38,81,0.469,17,45,0.378,32,37,0.865,7
0022400341,1610612743,2024-25,False,240,113,48,16,32,34,11,6,15,23,46,95,0.484,5,25,0.2,16,27,0.593,-9
0022400347,1610612741,2024-25,True,240,100,35,2,33,29,9,3,15,18,35,86,0.407,19,54,0.352,11,12,0.917,-8
0022400355,1610612744,2024-25,True,240,114,45,14,31,28,8,6,13,20,42,90,0.467,16,41,0.39,14,20,0.7,8
0022400356,1610612745,2024-25,False,240,117,50,12,38,23,4,4,15,16,40,82,0.488,15,41,0.366,22,26,0.846,11
0022400356,1610612746,2024-25,True,240,106,33,7,26,21,11,3,8,24,41,92,0.446,11,34,0.324,13,16,0.813,-11
0022400358,1610612747,2024-25,True,240,107,40,8,32,25,14,7,11,20,38,83,0.458,13,34,0.382,18,21,0.857,9
0022400351,1610612748,2024-25,True,240,122,47,10,37,27,4,4,12,15,41,86,0.477,16,37,0.432,24,26,0.923,9
0022400348,1610612749,2024-25,False,240,118,31,3,28,26,6,7,16,18,39,68,0.574,15,31,0.484,25,32,0.781,5
0022400348,1610612751,2024-25,True,240,113,30,7,23,24,9,3,13,25,41,81,0.506,16,35,0.457,15,16,0.938,-5
0022400347,1610612755,2024-25,False,240,108,56,10,46,25,8,5,16,15,43,92,0.467,9,36,0.25,13,14,0.929,8
0022400352,1610612756,2024-25,False,240,110,39,9,30,24,7,6,21,24,39,83,0.47,13,28,0.464,19,22,0.864,-5
0022400354,1610612759,2024-25,True,240,121,55,16,39,27,7,11,13,18,42,93,0.452,12,39,0.308,25,31,0.806,5
0022400357,1610612762,2024-25,False,240,97,38,9,29,21,6,6,20,17,31,80,0.388,15,42,0.357,20,21,0.952,-44
0022400353,1610612763,2024-25,False,240,140,46,12,34,34,12,8,18,20,50,96,0.521,17,43,0.395,23,29,0.793,28
0022400353,1610612764,2024-25,True,240,112,52,20,32,20,10,5,21,25,43,100,0.43,6,32,0.188,20,22,0.909,-28
0022400349,1610612766,2024-25,False,240,113,45,10,35,24,11,3,25,18,40,78,0.513,14,29,0.483,19,26,0.731,4
0022400350,1610612737,2024-25,True,240,111,45,19,26,26,12,2,12,22,41,101,0.406,9,40,0.225,20,27,0.741,-30
0022400351,1610612739,2024-25,False,240,113,36,5,31,25,5,1,9,18,41,86,0.477,14,33,0.424,17,18,0.944,-9
0022400354,1610612740,2024-25,False,240,116,43,13,30,26,9,8,8,21,43,99,0.434,13,38,0.342,17,21,0.81,-5
0022400350,1610612743,2024-25,False,240,141,43,7,36,43,9,5,20,22,56,89,0.629,12,27,0.444,17,24,0.708,30
0022400355,1610612750,2024-25,False,240,106,39,7,32,22,6,8,16,18,36,79,0.456,19,42,0.452,15,20,0.75,-8
0022400352,1610612753,2024-25,True,240,115,44,14,30,17,11,6,13,19,42,88,0.477,12,36,0.333,19,30,0.633,5
0022400349,1610612754,2024-25,True,240,109,29,3,26,23,9,7,17,19,42,82,0.512,12,36,0.333,13,15,0.867,-4
0022400358,1610612757,2024-25,False,240,98,49,12,37,17,4,3,18,19,35,84,0.417,9,36,0.25,19,21,0.905,-9
0022400357,1610612758,2024-25,True,240,141,43,9,34,39,10,7,8,17,57,100,0.57,22,44,0.5,5,8,0.625,44
